Time,M0,M1,M2,M3,M4,M5,M6,M7
20.90695556,0.830600847,0.909349036,1.125643531,1.311986067,0.134350374,0.201012863,0.104349825,0.052578716
20.93476389,0.83532982,0.920698248,1.135062916,1.324211515,0.136167061,0.172752415,0.079947491,0.028333889
20.96256667,0.8415961,0.931113767,1.145008925,1.334340661,0.112570102,0.177934404,0.086341693,0.022379465
20.99035,0.846213585,0.936229964,1.151663372,1.348954638,0.123089256,0.186854518,0.074473206,0.049214261
21.01814444,0.858461002,0.945991391,1.16552513,1.35822599,0.131248055,0.173861948,0.061388089,0.02648594
21.04595833,0.861041521,0.952884453,1.175553059,1.368356233,0.1244352,0.190553885,0.0945263,0.025882743
21.07376667,0.871940168,0.967759425,1.172342569,1.371062954,0.14937785,0.15894848,0.060177221,0.02750497
21.10156667,0.884366389,0.966674164,1.186030357,1.388653203,0.176024904,0.165632705,0.111343059,0.057622127
21.129375,0.887436025,0.980299421,1.200804222,1.392620193,0.176436398,0.202334177,0.080265351,0.040731065
21.15718333,0.892984681,0.989917036,1.207830043,1.413647907,0.194619086,0.160625114,0.060045987,0.022060717
21.18499444,0.901639346,0.998515069,1.223863886,1.426830621,0.188896855,0.207920782,0.067582852,0.032446746
21.21280556,0.905506857,1.00065796,1.224781897,1.439439678,0.199943306,0.201234365,0.115277399,0.051597661
21.24060833,0.913043205,1.012794967,1.234950941,1.455809818,0.112769749,0.207388131,0.130811521,0.087408855
21.26840556,0.923154596,1.018632416,1.244636166,1.448521195,0.118428397,0.178577935,0.15090345,0.075065249
21.29621111,0.928406785,1.030398126,1.250896953,1.47653848,0.146871734,0.199477218,0.083915599,0.05852453
21.32401111,0.929748779,1.044092133,1.276324062,1.492068859,0.147408114,0.154732144,0.117001684,0.041342599
21.35181944,0.941252817,1.042883286,1.269603095,1.498178235,0.140525792,0.192835441,0.107671629,0.03177501
21.37962778,0.950362138,1.055346307,1.287182749,1.504361134,0.136873967,0.219015249,0.120140782,0.029319388
21.40743611,0.961719387,1.06164988,1.296600122,1.52225302,0.126792732,0.21804062,0.093023694,0.138181383
21.43524167,0.968077765,1.067333291,1.30797091,1.521565302,0.132402703,0.179499517,0.093492193,0.13793821
21.46303611,0.970394685,1.079205833,1.313072635,1.537470062,0.127084524,0.176693634,0.089585538,0.12569206
21.49084722,0.984863755,1.092595366,1.325739159,1.557668343,0.132122917,0.200381515,0.095446491,0.105884294
21.51863611,0.988511451,1.099484191,1.330649119,1.590196717,0.151707014,0.201174979,0.149881901,0.102010029
21.54644444,0.998335265,1.106510539,1.333918048,1.586635904,0.148527591,0.184319281,0.093151029,0.069480965
21.57425556,1.009532992,1.116661669,1.344632808,1.602870995,0.136221804,0.192127089,0.124178321,0.076409164
21.60206667,1.00899626,1.128100319,1.363192422,1.618823154,0.149036192,0.185154785,0.06074814,0.030226786
21.62987222,1.016510645,1.138343474,1.370865377,1.618357542,0.164574842,0.185518957,0.098992507,0.052875423
21.65768333,1.031126749,1.141811385,1.389717721,1.649580636,0.159418114,0.188706573,0.078644511,0.074934773
21.68548611,1.033132816,1.151655738,1.395329591,1.646299545,0.164685644,0.212272551,0.085040507,0.057408356
21.71327778,1.046653808,1.163424513,1.398121891,1.660646393,0.155870214,0.187905386,0.099259021,0.08943647
21.74108333,1.049348803,1.167343373,1.420652202,1.688057732,0.158015746,0.190996606,0.098289627,0.0618386
21.76888611,1.057630743,1.180205993,1.434343172,1.706147156,0.143593378,0.186809453,0.093141745,0.091305268
21.79669722,1.065732978,1.198312203,1.442962215,1.712164802,0.139894829,0.220334981,0.102147436,0.059008848
21.8245,1.075498778,1.207370087,1.452777929,1.713085758,0.144702778,0.210559729,0.087617082,0.06310445
21.85228889,1.084237847,1.218494277,1.469287576,1.729600011,0.153620866,0.216505824,0.090985795,0.096855618
21.88009722,1.099189338,1.225637688,1.478163364,1.755078022,0.173198428,0.220025756,0.111198718,0.111834176
21.90790556,1.096810773,1.23524763,1.4901888,1.774754794,0.166156129,0.179749386,0.100268738,0.133464505
21.93569722,1.106682614,1.251906953,1.507313626,1.786360866,0.158441352,0.179541643,0.114511617,0.101134385
21.96349722,1.128121111,1.252751577,1.516814895,1.801084178,0.16590736,0.213879976,0.091635293,0.04482722
21.9913,1.127757024,1.264147603,1.519337808,1.809599585,0.158983951,0.217716153,0.083210706,-0.019476364
22.01909444,1.138378297,1.279009185,1.536438363,1.823447902,0.144596627,0.205682899,0.116266269,0.034106625
22.04689722,1.13931995,1.291423273,1.557750259,1.836382386,0.161864145,0.222734942,0.07905886,0.051007565
22.0747,1.156809605,1.299812692,1.562887512,1.850999702,0.160591897,0.220929662,0.088966535,0.038253608
22.10250556,1.164477407,1.30962421,1.55873818,1.868072008,0.170704138,0.178147814,0.111101766,0.141401787
22.13031389,1.170622608,1.323986201,1.57966889,1.903886684,0.16144486,0.190482098,0.077558872,0.078110076
22.15810278,1.175836004,1.333842358,1.584935145,1.91017171,0.170576123,0.214796325,0.070318823,0.068042277
22.18591111,1.191495973,1.347780436,1.617024961,1.921875204,0.173896626,0.170319222,0.075685914,0.103663447
22.21370556,1.201669508,1.350482677,1.619290744,1.932400223,0.172058062,0.197882562,0.112460401,0.10682661
22.24148889,1.206215936,1.366217057,1.63003308,1.952680159,0.170232718,0.277774077,0.146622744,0.064126833
22.26929444,1.209368176,1.380492798,1.646119234,1.974740336,0.160626255,0.218805039,0.090306921,0.044346824
22.29710278,1.225901972,1.389054317,1.667004762,1.98060505,0.170927967,0.218819634,0.139735582,0.104457303
22.32491111,1.247512103,1.398672372,1.6889194,2.006550657,0.172412301,0.199449918,0.101856163,0.114992354
22.35270278,1.243596279,1.416999045,1.692405314,2.021837721,0.161466166,0.213996298,0.161039452,0.082750475
22.38050833,1.256828816,1.422799597,1.705994514,2.032948466,0.161873833,0.229573236,0.095616056,0.11272733
22.40831667,1.269876966,1.442576337,1.724319097,2.05243441,0.174478044,0.210193587,0.16246003,0.03580061
22.43612222,1.276379365,1.448042886,1.72985603,2.081230366,0.176290134,0.189113211,0.093819279,0.041274427
22.46393056,1.281787081,1.469974614,1.741989972,2.08785912,0.175728908,0.234072802,0.113783455,-0.000721286
22.49173056,1.292749302,1.474677083,1.751513138,2.097540642,0.171963501,0.254475762,0.128880039,0.074367863
22.51953889,1.304815089,1.492938878,1.760595449,2.123193934,0.171010071,0.215379668,0.14589366,0.052106254
22.54732778,1.314926481,1.505509878,1.790780512,2.145003247,0.168400279,0.192159475,0.103607734,0.055973367
22.57513611,1.330744589,1.520575629,1.805288382,2.16041624,0.178747504,0.186075459,0.087191334,0.019086382
22.60294722,1.332730209,1.532164854,1.828318826,2.180023261,0.199606928,0.212585165,0.103989525,0.080407277
22.63075278,1.346373103,1.538568841,1.825753362,2.201148564,0.177906801,0.228154533,0.074683683,0.053071129
22.65856389,1.351627221,1.558922089,1.864141378,2.230371469,0.165455913,0.235069493,0.168507527,0.017638817
22.68637222,1.366989378,1.570272641,1.873277327,2.243209219,0.193274701,0.209108883,0.096122852,0.012814171
22.71418056,1.378270154,1.58442931,1.885482554,2.266807754,0.163962426,0.207636365,0.081214577,0.087161714
22.74198056,1.378849367,1.603942651,1.909563979,2.293380814,0.177261053,0.231112424,0.028149749,0.042032052
22.76978333,1.398008477,1.613516125,1.928814915,2.307635804,0.193313012,0.250179926,0.035420455,0.058884109
22.79758333,1.41025721,1.632567709,1.93624401,2.338875766,0.175728777,0.205652794,0.169757263,0.010684655
22.82536944,1.42365053,1.645708349,1.946520878,2.335011245,0.180472223,0.22549807,0.169476385,0.070754848
22.85316389,1.428274383,1.658680813,1.960388183,2.352790173,0.182089716,0.229964983,0.097392552,0.051512244
22.88097222,1.439644676,1.664877796,1.976717339,2.378102629,0.176541941,0.218888969,0.085624424,0.096018308
22.90878056,1.455260286,1.680885464,2.007055684,2.38862242,0.179935763,0.198141594,0.086011527,0.087152095
22.936575,1.460008047,1.700864269,2.020943474,2.424451348,0.209762039,0.208366829,0.101313631,0.067987046
22.96437778,1.47362936,1.715927952,2.030722472,2.444796604,0.219234773,0.216459432,0.135449186,0.061630162
22.99218889,1.48432648,1.734056551,2.051209425,2.472989253,0.246133376,0.192224295,0.07248214,0.075649667
23.01998611,1.486065201,1.749421294,2.066177657,2.480692385,0.205620044,0.21935285,0.173921037,0.105784655
23.04778333,1.502338556,1.764448111,2.07619519,2.501032131,0.139529591,0.197573617,0.171930619,0.113501181
23.07559444,1.518393703,1.778263826,2.103646962,2.53907697,0.17124718,0.217490847,0.149486694,0.060210758
23.1034,1.530832927,1.795356825,2.100447121,2.558545166,0.183965191,0.216098426,0.11130181,0.103920667
23.13121111,1.54061275,1.817409503,2.114225545,2.592502203,0.172991567,0.211379586,0.11488008,0.078845473
23.15901111,1.55497485,1.824185713,2.12894692,2.598646915,0.198297813,0.212729336,0.118808881,0.073869646
23.18680278,1.564795087,1.841688124,2.158012925,2.616483571,0.235106097,0.204351727,0.098200656,0.041425922
23.21459444,1.586705252,1.87179235,2.168024781,2.668801755,0.226871564,0.234089318,0.095547441,0.110549284
23.24240556,1.596206439,1.878871855,2.194006535,2.688610841,0.241439331,0.246343473,0.112330299,0.107527462
23.2702,1.603925911,1.894599384,2.215841242,2.71000813,0.230558271,0.220400506,0.056901865,0.095998878
23.29800833,1.61612736,1.911946269,2.221980733,2.726479221,0.199958805,0.216402964,0.182291483,0.050780834
23.3258,1.629706736,1.926456216,2.266443646,2.747559792,0.237184854,0.222462861,0.072786452,0.057340502
23.35360556,1.635478209,1.950197717,2.295906907,2.774827894,0.199899088,0.212304746,0.114668643,0.12709791
23.38140278,1.659049671,1.978864187,2.289842647,2.806060446,0.224796738,0.22141965,0.106417679,0.100346351
23.40921389,1.659408637,1.978618556,2.304516625,2.822151131,0.205126837,0.225028687,0.110434653,0.015502475
23.43700556,1.677632201,2.012935854,2.325925812,2.832054498,0.209461839,0.26546149,0.081152954,0.058737206
23.46480556,1.683531411,2.021906857,2.331016717,2.863798061,0.214464086,0.26772934,0.084824451,0.080343066
23.49261667,1.700190101,2.047256731,2.379395612,2.899340346,0.201774737,0.224597882,0.090049868,0.126492098
23.52042222,1.723578194,2.050935562,2.383124896,2.921616722,0.200363995,0.279321288,0.076533784,0.12682129
23.54821389,1.742680069,2.088752442,2.408007428,2.950376906,0.210090201,0.279819236,0.122434678,0.082273642
23.57601667,1.739360938,2.111777736,2.427536358,2.975350639,0.213186392,0.262507246,0.132270171,0.048463523
23.60381944,1.766580616,2.128638732,2.464909196,3.002325175,0.205161606,0.250743772,0.094465234,0.072725293
23.63161389,1.782309969,2.147312773,2.496677524,3.015618258,0.216715572,0.279382032,0.158325531,0.112357518
23.659425,1.788439838,2.176437812,2.501393267,3.060135067,0.226707757,0.246617241,0.132264836,0.127727989
23.68721667,1.795462486,2.178526402,2.519341108,3.075079558,0.212246757,0.231832034,0.173626568,0.056519126
23.71502222,1.807615801,2.208768176,2.551155637,3.091323226,0.224855114,0.259237977,0.079342389,0.075274396
23.74283333,1.84367717,2.239050671,2.563521172,3.128381961,0.218549316,0.229738373,0.201874804,0.111849484
23.77063889,1.834980257,2.263003273,2.578414828,3.148775025,0.226539503,0.205455038,0.176304323,0.057244802
23.79843889,1.846511835,2.271056222,2.626274663,3.151433334,0.232343101,0.234198119,0.17997577,0.058416663
23.82623056,1.877211179,2.280682135,2.633878844,3.224761159,0.214171877,0.227156309,0.102420009,0.069770461
23.85403333,1.887083953,2.313398762,2.671424189,3.240275589,0.217684568,0.240741191,0.123244118,0.084245886
23.88184444,1.896914927,2.337639982,2.687085161,3.269810364,0.221371517,0.242588901,0.197808776,0.092622129
23.90963611,1.911992121,2.365755036,2.698353729,3.300022879,0.224831897,0.244931609,0.117915872,0.067446986
23.93744444,1.929037223,2.382414992,2.72974608,3.335288091,0.245626229,0.245169885,0.221056922,0.042341923
23.96524167,1.939413341,2.420427374,2.729156123,3.350099631,0.240657382,0.254305111,0.148222941,0.058879919
23.99305,1.970915496,2.426013631,2.747116989,3.377134682,0.246947357,0.22141158,0.123616124,0.069265664
24.02083889,1.993973442,2.466122658,2.784109833,3.427320936,0.246757693,0.251202166,0.20987013,0.053457745
24.04863611,2.004148134,2.497535498,2.787368292,3.44325277,0.256333827,0.25457692,0.11268294,0.057762001
24.07644167,2.017168957,2.515336169,2.80660886,3.477128318,0.267234729,0.213633127,0.136698504,0.126004953
24.10425278,2.016931227,2.537832237,2.850919544,3.50823482,0.244021596,0.24043963,0.167564085,0.103867955
24.13205,2.035672881,2.558227462,2.866893739,3.541458784,0.252964633,0.268602027,0.126819424,0.077212831
24.15985278,2.055759796,2.581839639,2.89859799,3.551504088,0.253176651,0.259807573,0.142990056,0.062056986
24.18764167,2.084338846,2.606147243,2.925108041,3.602821515,0.253844848,0.249898944,0.140707246,0.103290544
24.21545,2.082726394,2.630499441,2.969631863,3.613160002,0.256171072,0.242976005,0.167129941,0.068342459
24.24326111,2.115994109,2.667133191,2.974181896,3.665760858,0.248578342,0.342619107,0.138626857,0.09019143
24.27105278,2.131468877,2.689446771,3.009397412,3.685165326,0.247902474,0.20307487,0.137954833,0.087309981
24.29885556,2.148823845,2.719226657,3.027294047,3.696144545,0.251988087,0.247181127,0.175937443,0.115766131
24.32666667,2.181381256,2.731023578,3.044017618,3.718781757,0.253695206,0.258394794,0.11934826,0.079774628
24.35447222,2.17665412,2.773178071,3.079737827,3.768407982,0.25443863,0.269908167,0.177870889,0.088562756
24.38228056,2.198486603,2.793839319,3.102577903,3.787524736,0.260463271,0.258725154,0.078423128,0.117266297
24.41006667,2.206286315,2.823833695,3.130313165,3.83056074,0.257224419,0.228762494,0.19464499,0.080220104
24.43787778,2.24374067,2.851306301,3.160654938,3.866382852,0.260533323,0.250644996,0.097667364,0.13355574
24.46568333,2.249362539,2.87913452,3.18623222,3.911706952,0.260399406,0.258114365,0.207818725,0.115104976
24.49349444,2.277528069,2.926687015,3.222275099,3.944839627,0.265053573,0.243215776,0.204841436,0.109751283
24.5213,2.286188749,2.934582631,3.252861578,3.971856295,0.260176503,0.262479401,0.203012863,0.098502056
24.54910556,2.294039633,2.951561216,3.258037898,3.99252285,0.259161522,0.255373226,0.196325897,0.049355449
24.57690556,2.337518952,3.013776211,3.288811697,4.022551934,0.268319855,0.277411004,0.208086884,0.083204328
24.60470833,2.352356041,3.04542423,3.325884365,4.058417498,0.271527816,0.275505644,0.192357968,0.080677335
24.63251944,2.362697243,3.068867623,3.346524062,4.100733395,0.272560014,0.249431995,0.18389878,0.100099906
24.66031111,2.402169626,3.097519243,3.371986167,4.125435298,0.266542389,0.28993465,0.100111276,0.104037131
24.68812222,2.423539569,3.139468958,3.399199082,4.161649651,0.271243229,0.256630483,0.084441665,0.077059582
24.71591389,2.435271809,3.149209873,3.432808812,4.233477141,0.270005003,0.273584997,0.100243217,0.073488756
24.74371111,2.44676561,3.20666393,3.461511104,4.205074908,0.280023834,0.262638554,0.086608539,0.099749968
24.77151667,2.46218407,3.214907115,3.466107325,4.225452825,0.284577176,0.300364347,0.121907191,0.095531974
24.79932778,2.492007926,3.255066309,3.536926066,4.283129804,0.277419217,0.268901054,0.071477934,0.062436197
24.82712222,2.512117266,3.286715839,3.590640822,4.310840335,0.289584262,0.293575102,0.083485608,0.074896382
24.85493056,2.536915661,3.315791119,3.579856451,4.347573134,0.287446644,0.262505145,0.078273352,0.095803072
24.88273889,2.543749149,3.360807774,3.649266655,4.365248316,0.286899787,0.267102842,0.151285338,0.059843544
24.91054167,2.577031295,3.394224165,3.614731217,4.428747556,0.284477585,0.328061651,0.14986023,0.043528254
24.93834444,2.593885735,3.444927101,3.657524889,4.456559,0.281201807,0.338646505,0.071081992,0.082472517
24.96613611,2.606037966,3.442403474,3.674584109,4.470591489,0.284847383,0.291219879,0.160735482,0.109853844
24.99393889,2.644439868,3.496449916,3.701849202,4.480250468,0.285500588,0.267719628,0.153635849,0.101306094
25.02172778,2.657168516,3.546251301,3.717744878,4.487251119,0.285594232,0.276780819,0.079265785,0.066397987
25.04952222,2.678126929,3.577866148,3.746224643,4.57079755,0.290118872,0.29556933,0.162153626,0.125655838
25.07730833,2.691426192,3.582143024,3.773099429,4.606319305,0.291736964,0.256875408,0.113920501,0.033967685
25.10512222,2.701988682,3.622097539,3.8357449,4.645278117,0.292780242,0.243143906,0.127120211,0.150803669
25.13293333,2.755390124,3.672443818,3.859941035,4.690425008,0.294826804,0.287277571,0.167245223,0.034436609
25.16073056,2.764068278,3.709169517,3.886166419,4.709242002,0.292484696,0.290512764,0.165759847,0.086468331
25.18853611,2.794460697,3.75486793,3.921488001,4.742249944,0.297859359,0.291856496,0.15738528,0.071318536
25.21633333,2.813687851,3.76622717,3.955880548,4.762048953,0.297774732,0.293201748,0.148380513,0.107189724
25.24413889,2.84461264,3.815530781,3.982270033,4.796582943,0.304915856,0.287736449,0.137052947,0.072189646
25.27194444,2.838123262,3.863111882,4.016500395,4.866129447,0.305508802,0.305110264,0.135810422,0.118981424
25.29975556,2.877602291,3.882327717,4.043949321,4.883926342,0.306143949,0.307230179,0.132729322,0.088929222
25.32754722,2.926207138,3.93802222,4.070028614,4.923529343,0.307954212,0.319824704,0.123798557,0.103210807
25.35533889,2.922583693,3.988337615,4.087206199,4.920459278,0.30976241,0.316403639,0.181929208,0.0950007
25.38315,2.960706976,4.005310565,4.121836264,4.960716894,0.311051119,0.264868248,0.117122043,0.094957001
25.41094722,2.980329761,4.052011947,4.173487679,4.998862648,0.309830693,0.297116943,0.11964403,0.062720099
25.43875278,3.025511916,4.106508483,4.204029489,5.04773233,0.315842242,0.272682636,0.107256019,0.052078948
25.46656111,3.038373578,4.137583883,4.222636711,5.083925028,0.318029463,0.265494184,0.206591246,0.11410423
25.49436944,3.06689255,4.190836661,4.269231371,5.148911203,0.317907218,0.249650216,0.105324053,0.143838216
25.52216944,3.075981059,4.219448629,4.258520338,5.162838719,0.318071238,0.322242237,0.198609015,0.061242675
25.54996389,3.095703659,4.259605833,4.290822671,5.197903091,0.320518166,0.244616449,0.114500246,0.138427109
25.57777778,3.134779971,4.300995635,4.321614614,5.233918804,0.322451983,0.291918837,0.184758966,0.084232035
25.60558056,3.138595825,4.341144756,4.357786988,5.263139954,0.310195238,0.302506088,0.195463643,0.169585829
25.63338889,3.182329232,4.387228689,4.382769907,5.322843921,0.320245219,0.29055032,0.210165357,0.049154067
25.66120278,3.174670506,4.414413703,4.446372409,5.311678323,0.324746281,0.309542305,0.212650844,0.107539324
25.68901111,3.240721261,4.46772198,4.480240664,5.345844337,0.325810965,0.30764154,0.142481287,0.142904932
25.71682222,3.243302182,4.480712802,4.490447792,5.361193539,0.330877146,0.307476721,0.102549859,0.042676707
25.74462222,3.297976358,4.547191892,4.514938857,5.392311086,0.325169978,0.306551588,0.108216678,0.0611115
25.77243056,3.297115086,4.610795714,4.512583721,5.408083354,0.336110271,0.31498562,0.102802771,0.090860624
25.80023333,3.321991047,4.636357315,4.610239349,5.484902669,0.341550225,0.301638992,0.088687544,0.111788336
25.82802222,3.363542747,4.718689965,4.636895767,5.480676429,0.338895159,0.312057099,0.132850389,0.060027253
25.85582222,3.378164906,4.721113869,4.677906901,5.568605975,0.340367802,0.318812751,0.104485444,0.049043905
25.88361389,3.396526969,4.788678264,4.669607063,5.607478106,0.343906271,0.326226333,0.088739793,0.108169348
25.91140556,3.435938371,4.823075786,4.725222013,5.625097172,0.351080549,0.304103457,0.111485762,0.097508208
25.93921667,3.487699828,4.848812173,4.722335913,5.642766396,0.351988083,0.300574407,0.137954727,0.065206894
25.967025,3.487561647,4.894489944,4.779862657,5.701230803,0.350477455,0.322625776,0.196844662,0.118743011
25.99481944,3.485428629,4.924644722,4.83623128,5.728686358,0.352791227,0.29982944,0.116404124,0.111651032
26.02262778,3.53297952,4.979136904,4.833365883,5.761308676,0.348996802,0.297912277,0.100607484,0.087720793
26.05043889,3.575984367,5.017748998,4.8851833,5.832800443,0.344820375,0.307790812,0.106984234,0.035245195
26.07824444,3.595483879,5.071560623,4.916462565,5.852360586,0.351061715,0.303907078,0.14628967,0.100856166
26.10604722,3.627171039,5.130761817,4.935411086,5.837612581,0.346871931,0.306028401,0.133133541,0.072163956
26.13383611,3.63737355,5.153446211,4.987103424,5.872217949,0.352731521,0.291090931,0.120063843,0.087734174
26.16164444,3.691925674,5.199574319,5.053852238,5.891865551,0.348712693,0.321138929,0.114443835,0.109746138
26.18945556,3.702469424,5.23502332,5.116041753,5.952464602,0.358723837,0.323760205,0.126995896,0.103937449
26.21727222,3.734582467,5.275073846,5.067552012,5.998919047,0.352274534,0.330470224,0.111426642,0.094511265
26.245075,3.77484533,5.332658898,5.151390334,6.051888802,0.36801172,0.338076564,0.11454889,0.088936814
26.27286111,3.7911793,5.409070992,5.152013896,6.078577079,0.372204921,0.299457007,0.102504861,0.087499896
26.30067222,3.8305261,5.457274851,5.194989513,6.111203736,0.362099766,0.302948827,0.141169377,0.090182811
26.32848056,3.863266332,5.470708171,5.213213298,6.111345218,0.364971418,0.323379063,0.138482282,0.085966197
26.35627222,3.839602918,5.53435211,5.239256152,6.155681396,0.370154327,0.316500775,0.125934928,0.041037233
26.38408056,3.904837391,5.594983968,5.25043535,6.235257367,0.36651701,0.325100024,0.106845818,0.045769874
26.41188611,3.960607527,5.590293635,5.280958018,6.22389827,0.368676263,0.321457938,0.135033335,0.044598904
26.43967778,3.974482999,5.662361157,5.327337244,6.276187185,0.3715465,0.304011231,0.14672234,0.0448534
26.46748889,3.98303362,5.707042338,5.37072377,6.323880078,0.371495722,0.332370727,0.085953539,0.078315251
26.49528889,4.027108163,5.732048345,5.407146957,6.36620844,0.375937994,0.323212308,0.140792556,0.085936946
26.52309444,4.064467598,5.793804772,5.452310196,6.4094147,0.377898802,0.327973989,0.100484906,0.079067585
26.55089167,4.088916501,5.883926368,5.498868506,6.428195296,0.378986486,0.3531471,0.11105249,0.07798516
26.57869167,4.136139992,5.900332797,5.511480703,6.47251217,0.380093788,0.335380677,0.174605081,0.037783717
26.6065,4.182998432,5.944501345,5.550992066,6.511302568,0.383388459,0.351482753,0.159211345,0.072860342
26.63430833,4.158672064,5.972563043,5.546238686,6.531077593,0.391582723,0.355049575,0.105419049,0.124212023
26.66209722,4.180021328,6.029693027,5.599080151,6.597465996,0.395157142,0.342668799,0.105873646,0.111598352
26.68989167,4.23130193,6.047151143,5.639929136,6.590431974,0.385805603,0.344241427,0.086104891,0.079051633
26.71770278,4.239957595,6.112412007,5.705068925,6.652192313,0.389693683,0.346780232,0.095803434,0.07415193
26.74550833,4.288583057,6.136390014,5.723425647,6.693118162,0.387644985,0.330624502,0.21027895,0.082672167
26.77331667,4.327577198,6.229396599,5.771357902,6.749664919,0.39759154,0.333369468,0.123561372,0.055474285
26.80111667,4.356916448,6.22302444,5.836049871,6.756856994,0.380555342,0.343285541,0.218135526,0.072948697
26.82890556,4.38841355,6.280391548,5.870650714,6.793028642,0.412705134,0.321922378,0.14973196,0.084177877
26.85671389,4.401430353,6.339274122,5.860427979,6.836909881,0.393800754,0.332496732,0.141356981,0.04531069
26.88452222,4.443641208,6.346043106,5.911638949,6.866721148,0.417410226,0.341322816,0.192313322,0.069824997
26.91231111,4.467037264,6.39271113,5.974507698,6.904316948,0.398239358,0.34493058,0.17046505,0.051766039
26.94011667,4.527183053,6.475534107,5.995851334,6.973623798,0.405216958,0.339734228,0.255147583,0.092754881
26.967925,4.553842886,6.496461962,6.03376278,6.950415056,0.396939563,0.347457691,0.199929546,0.03202826
26.99573611,4.560105302,6.5320431,6.050236757,6.973561202,0.415006676,0.339908207,0.191786457,0.047981715
27.023525,4.628342077,6.582955328,6.151541776,7.004985633,0.447058549,0.34595003,0.202618071,0.153229725
27.05132222,4.64329056,6.642000658,6.122861243,7.068979926,0.439391157,0.340494139,0.158182047,0.138293011
27.07913056,4.643394643,6.664490999,6.192228984,7.117904951,0.435584229,0.3504279,0.252230633,0.049550446
27.10693889,4.721726665,6.741333152,6.245454241,7.176066574,0.434942558,0.348686431,0.2058341,0.02460181
27.13473889,4.747423155,6.733415366,6.281607511,7.175924327,0.420068013,0.344039702,0.207786472,0.048174598
27.16254444,4.801261951,6.772563154,6.299815079,7.226804835,0.425961327,0.358756727,0.212565847,0.045037198
27.19035556,4.810741444,6.80465264,6.355616503,7.278801331,0.42584131,0.352762664,0.096403552,0.083412137
27.21814722,4.840035466,6.836530189,6.380834993,7.305337453,0.42906188,0.362068332,0.106661579,0.051328745
27.24593611,4.892166022,6.910712477,6.43208008,7.367473276,0.432448104,0.356467739,0.213287153,0.060131372
27.27374722,4.902062239,6.969269158,6.504341964,7.349621098,0.436248083,0.35052496,0.205591724,0.093336612
27.30153611,4.937944814,7.003610819,6.517742014,7.39492291,0.441460121,0.361247151,0.120642934,0.036352825
27.32933889,4.995642244,7.02951738,6.551495248,7.449833883,0.452124399,0.357882255,0.253202697,0.064516314
27.35714444,5.008924909,7.07365982,6.592888444,7.468462687,0.445580691,0.354116895,0.199321714,0.045486246
27.38495833,5.0749481,7.082198694,6.655688638,7.525094464,0.443376077,0.349555659,0.197819039,0.079991765
27.41274444,5.105367098,7.108984563,6.641735417,7.582877345,0.443263837,0.360207944,0.177264665,0.075618244
27.44055278,5.116816956,7.181717432,6.698673219,7.612130934,0.450065638,0.354317995,0.088669683,0.098482062
27.46834167,5.171625675,7.247076885,6.734955896,7.65180499,0.453260358,0.362709971,0.174954609,0.053777667
27.49615278,5.183146857,7.265930348,6.816583624,7.681840372,0.461033238,0.36067119,0.192623594,0.059229469
27.52393889,5.21021035,7.285004208,6.862274429,7.702046153,0.460810435,0.357822701,0.226138442,0.134487274
27.551725,5.240105103,7.352973468,6.854651733,7.712360856,0.456514401,0.369456152,0.173660687,0.131248942
27.57952778,5.28907781,7.402294349,6.893210394,7.784293508,0.456950396,0.371556996,0.194307564,0.069983045
27.60733889,5.304621588,7.392584754,6.924648078,7.784494845,0.467029659,0.362597319,0.106439049,0.061684211
27.63514167,5.358576743,7.432466555,6.988349164,7.879610704,0.459566832,0.37395054,0.152063568,0.021550134
27.66294167,5.348963839,7.514374204,7.020752804,7.901384497,0.467127376,0.365458344,0.108137828,0.071978147
27.69075,5.407826554,7.587965843,7.070391692,7.92299194,0.470760819,0.381779101,0.154974846,0.119843625
27.71853889,5.454078658,7.566942024,7.078611946,7.955875271,0.472635176,0.370187893,0.138663687,0.071603511
27.74635278,5.481347872,7.641719045,7.129169912,7.989205749,0.476593658,0.375932911,0.154364799,0.056769449
27.77414722,5.502018798,7.696690698,7.172162355,8.057017265,0.47598319,0.380573247,0.129825954,0.055987122
27.80195556,5.572596907,7.741183697,7.233139692,8.04554634,0.475480681,0.374846495,0.199880722,0.075312021
27.82974444,5.611993285,7.741301218,7.268881927,8.079999717,0.47838468,0.376007186,0.129821481,0.09625878
27.85753333,5.623071498,7.798051057,7.341467095,8.11469789,0.477695166,0.388709799,0.148661548,0.052150736
27.88534167,5.633888165,7.844238798,7.359747479,8.173451541,0.489089804,0.384328515,0.18211965,0.097253445
27.91313056,5.697380875,7.90298785,7.387700973,8.197201461,0.48318069,0.380293218,0.110864598,0.09515274
27.94095278,5.716451799,7.950844122,7.463492875,8.24564034,0.488007801,0.387954851,0.11658242,0.052328685
27.96876389,5.739584398,7.974926246,7.511953365,8.306579164,0.488331495,0.383636512,0.106953315,0.096416901
27.99655833,5.786575358,8.024083532,7.512046532,8.344015347,0.489184504,0.39125899,0.144326146,0.088478177
28.02435556,5.834388135,8.036480683,7.541561925,8.35647931,0.489919661,0.388774807,0.139018205,0.051500283
28.05216667,5.871118039,8.111769003,7.581036773,8.382004593,0.492801331,0.396686371,0.142826776,0.240485317
28.07995833,5.895896594,8.13723184,7.611549452,8.432834179,0.493643436,0.394786522,0.119750355,0.147802842
