Time,M0-1,M1-1,M2-1,M3-1,M4-1,M5-1,M6-1,M7-1,M0-2,M1-2,M2-2,M3-2,M4-2,M5-2,M6-2,M7-2
55.02045,0.556839643,0.957121985,9.027376997,7.712164756,14.62246565,12.59699291,11.59534592,10.77126173,11.05966825,8.681682345,8.202838366,9.246871415,13.64200447,11.77872058,12.29002766,14.18556946
55.04826111,0.556952802,0.959198351,9.043207335,7.753142053,14.62246565,12.59699291,11.59534592,10.79575624,11.05966825,8.712245193,8.227518965,9.181778707,13.59789706,11.77872058,12.29002766,14.18556946
55.07606389,0.554469411,0.962901877,9.011569203,7.79469981,14.62246565,12.59699291,11.62240835,10.77126173,11.05966825,8.666433861,8.252533969,9.198069014,13.59789706,11.74470577,12.29002766,14.18556946
55.10387222,0.556716999,0.962326439,9.027376997,7.815649071,14.62246565,12.59699291,11.56879336,10.82071449,10.99425626,8.666433861,8.227518965,9.181778707,13.64200447,11.7107681,12.29002766,14.18556946
55.13168056,0.556343425,0.965677415,9.043207335,7.815649071,14.62246565,12.59699291,11.64952051,10.87076851,11.01581437,8.666433861,8.202703866,9.214174035,13.64200447,11.77872058,12.29002766,14.237383
55.15949167,0.559517825,0.964918819,9.043207335,7.868796778,14.62246565,12.59699291,11.62240835,10.87076851,11.03772405,8.681682345,8.215103691,9.263255371,13.64200447,11.74470577,12.29002766,14.18556946
55.18728056,0.558775549,0.966129376,9.011569203,7.858101542,14.62246565,12.59699291,11.59534592,10.82071449,11.05966825,8.681875238,8.239949699,9.181986854,13.64200447,11.7107681,12.29002766,14.18556946
55.21508889,0.558885893,0.972700166,9.011569203,7.858101542,14.62246565,12.43696264,11.51583203,10.72240528,11.03772405,8.666433861,8.215238358,9.214174035,13.64200447,11.81281263,12.29002766,14.18556946
55.24287778,0.561583861,0.972433923,8.94896023,7.901384497,14.62246565,12.47682086,11.51583203,10.74681142,11.03772405,8.666433861,8.190453811,9.181778707,13.55390007,11.77872058,12.29002766,14.237383
55.27068611,0.56137349,0.971152106,8.980021169,7.890436967,14.56948104,12.47682086,11.51583203,10.74681142,11.03772405,8.681682345,8.239949699,9.247086063,13.59789706,11.74470577,12.29002766,14.18556946
55.29847778,0.564461163,0.979896661,8.980021169,7.933867639,14.62246565,12.43696264,11.59580697,10.72280843,11.10366037,8.681682345,8.227518965,9.246871415,13.64200447,11.81281263,12.29002766,14.237383
55.32626944,0.561427885,0.980646229,8.94896023,7.944865136,14.62246565,12.43696264,11.51583203,10.74681142,11.03772405,8.712245193,8.239949699,9.214174035,13.64200447,11.81281263,12.29002766,14.18556946
55.35407778,0.556046907,0.981569924,8.995783933,7.978157387,14.62246565,12.47682086,11.51583203,10.79575624,11.01581437,8.696952783,8.239949699,9.197860571,13.64200447,11.81281263,12.29002766,14.18556946
55.38189167,0.556357151,0.983280582,8.995983358,7.966898054,14.62246565,12.43696264,11.46350413,10.79575624,11.03772405,8.636386804,8.215103691,9.181778707,13.64200447,11.84698201,12.29002766,14.18556946
55.40969722,0.563966257,0.982261481,8.980021169,8.000493416,14.62246565,12.47682086,11.51583203,10.79575624,11.10366037,8.681682345,8.227518965,9.230510977,13.64200447,11.81281263,12.29002766,14.18556946
55.43750833,0.56442943,0.982686346,8.995783933,8.034206052,14.62246565,12.47682086,11.51583203,10.79575624,11.08164702,8.666433861,8.252533969,9.197860571,13.64200447,11.77872058,12.29002766,14.18556946
55.46531111,0.560876866,0.984957719,8.980021169,8.034323169,14.62246565,12.51677855,11.51583203,10.77126173,11.05966825,8.681682345,8.240087592,9.197860571,13.64200447,11.84698201,12.25907904,14.18556946
55.49311389,0.561274693,0.986543427,9.027376997,8.12625029,14.62246565,12.59699291,11.56879336,10.79575624,11.05966825,8.666626476,8.227518965,9.165719684,13.64200447,11.84698201,12.29002766,14.18556946
55.52091944,0.568606776,0.992710319,9.059265822,8.102918425,14.62246565,12.59699291,11.56879336,10.84571856,11.08164702,8.666433861,8.215103691,9.165719684,13.64200447,11.7107681,12.29002766,14.237383
55.54871111,0.560557016,0.989687387,9.043207335,8.138060238,14.62246565,12.59699291,11.59534592,10.82071449,11.10366037,8.696952783,8.239949699,9.181778707,13.64200447,11.84698201,12.29002766,14.18556946
55.57651111,0.561343076,0.995496163,9.043207335,8.137937029,14.62246565,12.59699291,11.59534592,10.89586439,11.08164702,8.666433861,8.252395905,9.181778707,13.64200447,11.84698201,12.29002766,14.18556946
55.60431944,0.564670697,0.993269756,9.043207335,8.161475672,14.62246565,12.59699291,11.64952051,10.87076851,11.08164702,8.681682345,8.215103691,9.181986854,13.64200447,11.84698201,12.29002766,14.18556946
55.63212222,0.563167578,0.994317529,9.043207335,8.185194319,14.62246565,12.59699291,11.56879336,10.84571856,11.08164702,8.666433861,8.240087592,9.165922461,13.64200447,11.81281263,12.29002766,14.18556946
55.65993333,0.568514498,1.002879092,9.043207335,8.197201461,14.62246565,12.59699291,11.56879336,10.84571856,11.10366037,8.681682345,8.227518965,9.165719684,13.64200447,11.81281263,12.29002766,14.18556946
55.68773889,0.563006457,1.001142801,9.091452331,8.245378124,14.62246565,12.59699291,11.56879336,10.79617497,11.10366037,8.681682345,8.227656686,9.149683483,13.64200447,11.77872058,12.25907904,14.18556946
55.71552778,0.568344046,1.001377144,9.059265822,8.257458051,14.62246565,12.59699291,11.48986602,10.79575624,11.08164702,8.681682345,8.277611599,9.181778707,13.64200447,11.74470577,12.29002766,14.18556946
55.74333889,0.570995447,1.01068087,9.075347481,8.281922118,14.62246565,12.59699291,11.59534592,10.87076851,11.08164702,8.696952783,8.239949699,9.198069014,13.59789706,11.84698201,12.29002766,14.18556946
55.77114722,0.566043524,1.012780302,9.091452331,8.281922118,14.62246565,12.59699291,11.59534592,10.82071449,11.10366037,8.696952783,8.277611599,9.197860571,13.64200447,11.77872058,12.29002766,14.18556946
55.79893333,0.56809285,1.009162345,9.059265822,8.331430257,14.62246565,12.59699291,11.64952051,10.87076851,11.08164702,8.666433861,8.265134069,9.165719684,13.64200447,11.77872058,12.29002766,14.18556946
55.82673333,0.570252321,1.016572022,9.107580393,8.306579164,14.73191092,12.59699291,11.62240835,10.84571856,11.10366037,8.696952783,8.239949699,9.149683483,13.64200447,11.81281263,12.29002766,14.237383
55.85453056,0.568659556,1.017105878,9.059265822,8.35647931,14.62246565,12.59699291,11.59580697,10.87076851,11.10366037,8.727758171,8.239949699,9.165719684,13.64200447,11.7107681,12.29002766,14.18556946
55.88233333,0.57368039,1.015056515,9.075347481,8.38172743,14.67710999,12.59699291,11.62240835,10.84571856,11.05966825,8.666626476,8.239949699,9.133670085,13.64200447,11.74470577,12.29002766,14.237383
55.91013889,0.572183786,1.019652605,9.043207335,8.42028258,14.67710999,12.59699291,11.59534592,10.87076851,11.10366037,8.696952783,8.264995831,9.165719684,13.64200447,11.84698201,12.32163389,14.18556946
55.93795,0.571053923,1.022039171,9.027376997,8.343878743,14.67710999,12.59699291,11.54228875,10.87076851,11.10366037,8.696952783,8.227518965,9.197860571,13.64200447,11.84698201,12.29002766,14.18556946
55.96575833,0.572800941,1.022847439,9.043207335,8.407178671,14.62246565,12.59699291,11.59580697,10.82071449,11.05966825,8.681682345,8.215103691,9.165719684,13.64200447,11.77872058,12.29002766,14.237383
55.99355,0.572950843,1.029630552,9.043207335,8.432834179,14.62246565,12.59699291,11.62240835,10.79575624,11.10366037,8.696952783,8.252395905,9.181778707,13.64200447,11.77872058,12.29002766,14.237383
56.02133889,0.579297818,1.028110747,9.043207335,8.432977972,14.62246565,12.59699291,11.62240835,10.79575624,11.10366037,8.681682345,8.252395905,9.214174035,13.64200447,11.77872058,12.29002766,14.39369806
56.049125,0.571581474,1.034066277,9.043207335,8.432834179,14.62246565,12.59699291,11.59580697,10.82071449,11.08164702,8.712245193,8.252533969,9.181778707,13.64200447,11.7107681,12.29002766,14.18556946
56.07693611,0.571385483,1.033217794,9.059265822,8.471726739,14.62246565,12.59699291,11.59580697,10.82071449,11.12603768,8.681682345,8.264995831,9.165719684,13.64200447,11.84698201,12.32163389,14.18556946
56.10473889,0.575823553,1.037954893,9.043207335,8.484771798,14.62246565,12.59699291,11.59580697,10.79575624,11.08164702,8.666433861,8.252395905,9.197860571,13.64200447,11.81281263,12.29002766,14.237383
56.13255278,0.577684515,1.040627927,9.059265822,8.497981214,14.62246565,12.59699291,11.59534592,10.79575624,11.12603768,8.666433861,8.252395905,9.165719684,13.68733291,11.84698201,12.29002766,14.18556946
56.16035556,0.57558372,1.043942399,9.107580393,8.511059457,14.62246565,12.59699291,11.54228875,10.82071449,11.12603768,8.712245193,8.252395905,9.181778707,13.64200447,11.77872058,12.29002766,14.39369806
56.18815833,0.57432064,1.042138521,9.043207335,8.550991096,14.62246565,12.59699291,11.64952051,10.84571856,11.10366037,8.681682345,8.239949699,9.197860571,13.64200447,11.84698201,12.29002766,14.28934213
56.21594722,0.579275169,1.049896047,9.059265822,8.550991096,14.62246565,12.59699291,11.56879336,10.84571856,11.14845068,8.696952783,8.252533969,9.165719684,13.64200447,11.77872058,12.29002766,14.237383
56.24375556,0.580825723,1.045562351,9.043207335,8.604726685,14.78686869,12.59699291,11.51583203,10.92187977,11.12603768,8.712245193,8.252533969,9.214174035,13.64200447,11.84698201,12.29002766,14.237383
56.27156389,0.579180498,1.047799313,9.043207335,8.591228782,14.78686869,12.55683586,11.62240835,10.89630035,11.10366037,8.666626476,8.252533969,9.198069014,13.68733291,11.84698201,12.25907904,14.28934213
56.29935278,0.57544264,1.047174554,9.075347481,8.591228782,14.78686869,12.59699291,11.67668245,10.89586439,11.10366037,8.696952783,8.252395905,9.165719684,13.64200447,11.81281263,12.29002766,14.28934213
56.32715,0.576429493,1.053481817,9.043412628,8.591537173,14.62246565,12.59699291,11.56879336,10.87076851,11.12603768,8.666433861,8.239949699,9.198069014,13.64200447,11.77872058,12.29002766,14.237383
56.35493889,0.580146697,1.054515212,9.059265822,8.659519813,14.67710999,12.59699291,11.62240835,10.89586439,11.10398918,8.681682345,8.227518965,9.198069014,13.68733291,11.81281263,12.25907904,14.237383
56.38273889,0.578777433,1.064610763,9.107580393,8.659519813,14.73191092,12.59699291,11.59534592,10.82071449,11.10366037,8.666626476,8.227518965,9.214174035,13.68733291,11.84698201,12.29002766,14.237383
56.41054722,0.58357039,1.060679594,9.059265822,8.67342331,14.73191092,12.59699291,11.56879336,10.87076851,11.10366037,8.696952783,8.239949699,9.197860571,13.77833903,11.77872058,12.29002766,14.28934213
56.43835278,0.584477023,1.066353829,9.043207335,8.729550524,14.78686869,12.59699291,11.54228875,10.87120368,11.12603768,8.696952783,8.252395905,9.197860571,13.64200447,11.77872058,12.29002766,14.28934213
56.46615,0.580630664,1.070907064,9.059265822,8.687345076,14.73191092,12.59699291,11.54228875,10.89630035,11.14845068,8.666433861,8.290384803,9.181778707,13.68733291,11.84698201,12.29002766,14.237383
56.49395833,0.581901482,1.07139953,9.075347481,8.715243473,14.67710999,12.59699291,11.56879336,10.92187977,11.17089941,8.712245193,8.252533969,9.197860571,13.68733291,11.74470577,12.29002766,14.28934213
56.52176944,0.580878507,1.082528055,9.075347481,8.771923527,14.73191092,12.59699291,11.59534592,10.921443,11.10366037,8.681682345,8.252395905,9.197860571,13.77833903,11.84698201,12.29002766,14.28934213
56.54956111,0.585095264,1.077674407,9.059265822,8.743545944,14.84198356,12.59699291,11.59534592,10.89586439,11.14845068,8.712245193,8.252395905,9.198069014,13.64200447,11.74470577,12.29002766,14.28934213
56.57735,0.582994729,1.077506895,9.091663739,8.772093207,14.84198356,12.59699291,11.62240835,10.921443,11.14845068,8.666433861,8.277611599,9.214174035,13.68733291,11.81281263,12.29002766,14.237383
56.60516111,0.584968476,1.080953204,9.043207335,8.800716603,14.73191092,12.59699291,11.56879336,10.89586439,11.12603768,8.696952783,8.264995831,9.246871415,13.68733291,11.81281263,12.29002766,14.28934213
56.63296667,0.582902201,1.08623938,9.059265822,8.829586842,14.78686869,12.59699291,11.59534592,10.921443,11.10366037,8.666433861,8.264995831,9.214174035,13.77833903,11.77872058,12.25907904,14.237383
56.66077778,0.587583807,1.08963845,9.091452331,8.815142069,14.78686869,12.59699291,11.56879336,10.89586439,11.17089941,8.681682345,8.264995831,9.230510977,13.73277771,11.81281263,12.29002766,14.28934213
56.68858333,0.584838173,1.096320862,9.091452331,8.859059492,14.73191092,12.59699291,11.56879336,10.89630035,11.1933839,8.681682345,8.240087592,9.246871415,13.68733291,11.81281263,12.29002766,14.237383
56.71637222,0.58855355,1.094962939,9.043207335,8.858884448,14.73191092,12.59699291,11.59534592,10.89586439,11.14845068,8.681682345,8.252395905,9.197860571,13.82401706,11.81281263,12.29002766,14.28934213
56.744175,0.586181476,1.096262645,9.043207335,8.888441007,14.78686869,12.59699291,11.56879336,10.89630035,11.12603768,8.696952783,8.265134069,9.214174035,13.73277771,11.7107681,12.29002766,14.237383
56.77196667,0.587227574,1.101343628,9.059265822,8.933016828,14.78686869,12.59699291,11.56879336,10.89630035,11.10366037,8.727559595,8.239949699,9.181778707,13.73277771,11.77872058,12.29002766,14.18556946
56.79975556,0.585273386,1.105570809,9.075347481,8.918077963,14.84198356,12.59699291,11.54228875,10.87076851,11.17089941,8.681682345,8.227518965,9.214174035,13.73277771,11.74470577,12.32163389,14.28934213
56.82755,0.58801936,1.106502131,9.107580393,8.948161042,14.78686869,12.59699291,11.56879336,10.89630035,11.17089941,8.666433861,8.277753004,9.165719684,13.68733291,11.81281263,12.29002766,14.34144707
56.85535833,0.587367943,1.114452039,9.091452331,8.963140963,14.78686869,12.59699291,11.56925358,10.87076851,11.1933839,8.712245193,8.252395905,9.197860571,13.73277771,11.77872058,12.29002766,14.28934213
56.88316111,0.589521354,1.113863373,9.107580393,8.963140963,14.84198356,12.59699291,11.59580697,10.921443,11.17089941,8.666433861,8.25280721,9.230510977,13.73277771,11.74470577,12.29002766,14.28934213
56.91095,0.58922967,1.114714726,9.059265822,9.008761274,14.78686869,12.59699291,11.56879336,10.89586439,11.14845068,8.666433861,8.264995831,9.230510977,13.68733291,11.77872058,12.29002766,14.237383
56.93875833,0.593103932,1.119405503,9.107580393,8.99353354,14.78686869,12.59699291,11.56879336,10.921443,11.17089941,8.696952783,8.252395905,9.214382778,13.77833903,11.77872058,12.29002766,14.28934213
56.96656667,0.58904661,1.122160053,9.091452331,9.055340192,14.84198356,12.59699291,11.59534592,10.89630035,11.17089941,8.712245193,8.252395905,9.214174035,13.73277771,11.74470577,12.29002766,14.28934213
56.99436111,0.591016616,1.124187736,9.059265822,9.024200727,14.84198356,12.59699291,11.62240835,10.87076851,11.1933839,8.666433861,8.264995831,9.214174035,13.77833903,11.81281263,12.29002766,14.237383
57.02215833,0.590832031,1.13304303,9.059265822,9.055144251,14.84198356,12.59699291,11.56879336,10.87076851,11.14845068,8.696952783,8.239949699,9.181778707,13.77833903,11.81281263,12.29002766,14.18556946
57.04996111,0.59075437,1.132183235,9.091452331,9.039661714,14.84198356,12.59699291,11.56879336,10.921443,11.14845068,8.727559595,8.277611599,9.181778707,13.82401706,11.81281263,12.29002766,14.237383
57.07777222,0.593902245,1.137049238,9.107580393,9.086567029,14.84198356,12.59699291,11.56879336,10.921443,11.14845068,8.666433861,8.29024322,9.181778707,13.73277771,11.81281263,12.29002766,14.28934213
57.10555833,0.595848322,1.137607124,9.107580393,9.086370539,14.84198356,12.59699291,11.59534592,10.89586439,11.17089941,8.712245193,8.252395905,9.197860571,13.82401706,11.77872058,12.29002766,14.34144707
57.13336944,0.598487355,1.139838565,9.107580393,9.086567029,14.78686869,12.59699291,11.54274814,10.921443,11.17089941,8.696952783,8.252533969,9.197860571,13.82401706,11.81281263,12.29002766,14.28934213
57.16116667,0.592725037,1.142957315,9.075347481,9.070648358,14.84198356,12.59699291,11.59534592,10.89586439,11.14845068,8.712245193,8.277611599,9.165719684,13.82401706,11.84698201,12.29002766,14.34144707
57.18896944,0.598411143,1.152298242,9.107580393,9.102114874,14.73191092,12.59699291,11.62287025,10.97319654,11.1933839,8.666626476,8.264995831,9.197860571,13.82401706,11.84698201,12.29002766,14.39369806
57.21676111,0.589384989,1.154360045,9.123943704,9.102114874,14.78686869,12.59699291,11.59534592,10.89586439,11.17089941,8.712245193,8.264995831,9.230510977,13.82401706,11.74470577,12.29002766,14.39369806
57.24455,0.596534732,1.158381606,9.123943704,9.1180833,14.84198356,12.59699291,11.59580697,10.97274318,11.1933839,8.712245193,8.252395905,9.214174035,13.82401706,11.84698201,12.29002766,14.39369806
57.27235556,0.600869012,1.159664044,9.156741942,9.117881384,14.84198356,12.59699291,11.56879336,10.94706925,11.17089941,8.681682345,8.252672036,9.230510977,13.82401706,11.84698201,12.29002766,14.34144707
57.30016389,0.598500139,1.163954739,9.107580393,9.165719684,14.84198356,12.59699291,11.59534592,10.89586439,11.1933839,8.727559595,8.252395905,9.197860571,13.82401706,11.81281263,12.29002766,14.28934213
57.32796944,0.59868697,1.165055624,9.156741942,9.197860571,14.84198356,12.59699291,11.54228875,10.89586439,11.1933839,8.696952783,8.29024322,9.230510977,13.82401706,11.77872058,12.29002766,14.39369806
57.35576111,0.602363874,1.168986393,9.107580393,9.165719684,14.84198356,12.59699291,11.56879336,10.94706925,11.1933839,8.696952783,8.239949699,9.165719684,13.77833903,11.77872058,12.29002766,14.28934213
57.38356944,0.601159355,1.176522795,9.123943704,9.149683483,14.78686869,12.55683586,11.64952051,10.921443,11.1933839,8.696952783,8.264995831,9.181778707,13.82401706,11.81281263,12.29002766,14.237383
57.41136944,0.598607391,1.170686561,9.107580393,9.197860571,14.84198356,12.59699291,11.62287025,10.97274318,11.21624532,8.727559595,8.277611599,9.165719684,13.77833903,11.81281263,12.29002766,14.28934213
57.43915556,0.599674091,1.181413076,9.091452331,9.197860571,14.84198356,12.59699291,11.54228875,10.89586439,11.21624532,8.727559595,8.29024322,9.181778707,13.82401706,11.81281263,12.29002766,14.28934213
57.46696111,0.603703276,1.178585827,9.075347481,9.197860571,14.78686869,12.59699291,11.62240835,10.87076851,11.21624532,8.712245193,8.277611599,9.214174035,13.82401706,11.77872058,12.29002766,14.28934213
57.49475,0.604511574,1.185053388,9.075347481,9.230510977,14.84198356,12.59699291,11.51583203,10.921443,11.1933839,8.696952783,8.252395905,9.230510977,13.82401706,11.84698201,12.29002766,14.18556946
57.52255556,0.605250288,1.189003254,9.091452331,9.230510977,14.84198356,12.59699291,11.56879336,10.97274318,11.17089941,8.712245193,8.277611599,9.279878129,13.82401706,11.81281263,12.29002766,14.237383
57.55036111,0.608024834,1.190088475,9.107580393,9.214174035,14.78686869,12.59699291,11.59534592,10.94706925,11.1933839,8.681682345,8.264995831,9.246871415,13.82401706,11.81281263,12.29002766,14.237383
57.57816111,0.60957901,1.198483539,9.059265822,9.230510977,14.84198356,12.59699291,11.62240835,10.94706925,11.1933839,8.696952783,8.252395905,9.230510977,13.82401706,11.74470577,12.29002766,14.237383
57.60597222,0.604996269,1.203152849,9.075347481,9.214382778,14.84198356,12.59699291,11.62240835,10.94706925,11.17089941,8.696952783,8.29024322,9.263255371,13.82401706,11.77872058,12.29002766,14.39369806
57.63376389,0.612051694,1.204993328,9.059265822,9.246871415,14.84198356,12.59699291,11.54228875,10.921443,11.1933839,8.666626476,8.277611599,9.214174035,13.82401706,11.74470577,12.29002766,14.39369806
57.66157222,0.611315342,1.203641896,9.075347481,9.214174035,14.84198356,12.59699291,11.59580697,10.99846485,11.21624532,8.712245193,8.277611599,9.263255371,13.82401706,11.77872058,12.35330366,14.237383
57.68936667,0.609980784,1.209850569,9.091452331,9.214174035,14.84198356,12.59699291,11.56925358,10.99891905,11.1933839,8.696952783,8.264995831,9.246871415,13.82401706,11.84698201,12.29002766,14.28934213
57.71717222,0.610611637,1.213281409,9.075347481,9.214174035,14.84198356,12.59699291,11.54228875,10.921443,11.21624532,8.712245193,8.277611599,9.230510977,13.82401706,11.77872058,12.29002766,14.39369806
57.74496389,0.609787155,1.217712187,9.107580393,9.230510977,14.84198356,12.59699291,11.64952051,10.97274318,11.1933839,8.712245193,8.252533969,9.230510977,13.82401706,11.81281263,12.29002766,14.34144707
57.77276667,0.612945537,1.217854186,9.075347481,9.263470327,14.84198356,12.59699291,11.54228875,10.97274318,11.1933839,8.712245193,8.29024322,9.181778707,13.82401706,11.84698201,12.29002766,14.237383
57.80056111,0.613947455,1.222920618,9.123943704,9.230510977,14.84198356,12.55683586,11.64952051,10.97274318,11.1933839,8.712245193,8.277611599,9.214174035,13.82401706,11.84698201,12.29002766,14.237383
57.82835278,0.614977638,1.227211519,9.059265822,9.230510977,14.84198356,12.59699291,11.51583203,10.94706925,11.1933839,8.727758171,8.277611599,9.181778707,13.82401706,11.74470577,12.29002766,14.28934213
57.85614444,0.616940824,1.229414605,9.14033088,9.198069014,14.84198356,12.59699291,11.56879336,11.02468936,11.1933839,8.712245193,8.277611599,9.197860571,13.82401706,11.81281263,12.29002766,14.34144707
57.88394444,0.617167044,1.237274024,9.075347481,9.230510977,14.84198356,12.59699291,11.56925358,10.94706925,11.1933839,8.696952783,8.277611599,9.197860571,13.82401706,11.84698201,12.32163389,14.28934213
57.91176389,0.613851035,1.238780815,9.107580393,9.297398476,14.84198356,12.59699291,11.62287025,10.99891905,11.21624532,8.727758171,8.239949699,9.214174035,13.82401706,11.81281263,12.29002766,14.28934213
57.93957222,0.618474076,1.245783733,9.075347481,9.230510977,14.84198356,12.59699291,11.54228875,10.97274318,11.21624532,8.681682345,8.29024322,9.246871415,13.82401706,11.84698201,12.29002766,14.34144707
57.96736111,0.618794127,1.25335275,9.123943704,9.263255371,14.84198356,12.59699291,11.56925358,10.97274318,11.1933839,8.712245193,8.29024322,9.197860571,13.82401706,11.81281263,12.29002766,14.34144707
57.99516389,0.615409887,1.251969146,9.091452331,9.246871415,14.84198356,12.59699291,11.59534592,10.97274318,11.1933839,8.743094869,8.264995831,9.214174035,13.82401706,11.81281263,12.29002766,14.39369806
58.02295556,0.62254525,1.256414636,9.123943704,9.246871415,14.84198356,12.59699291,11.54228875,10.99846485,11.21624532,8.696952783,8.252395905,9.214174035,13.82401706,11.84698201,12.29002766,14.39369806
58.05076111,0.62176064,1.263814673,9.107580393,9.246871415,14.84198356,12.59699291,11.56879336,10.97274318,11.1933839,8.696952783,8.264995831,9.263470327,13.87098967,11.81281263,12.29002766,14.28934213
58.07857222,0.619951752,1.266263965,9.107580393,9.214174035,14.84198356,12.59699291,11.64952051,10.97274318,11.1933839,8.696952783,8.252395905,9.230510977,13.87098967,11.84698201,12.29002766,14.34144707
58.10638611,0.62152594,1.270048144,9.107580393,9.246871415,14.84198356,12.59699291,11.56879336,10.97274318,11.21624532,8.681682345,8.277611599,9.214382778,13.82401706,11.84698201,12.29002766,14.28934213
58.13419444,0.62063561,1.277175513,9.059265822,9.279878129,14.84198356,12.59699291,11.59534592,10.921443,11.21624532,8.696952783,8.252395905,9.246871415,13.87098967,11.81281263,12.29002766,14.34144707
58.16198889,0.61978475,1.272671965,9.075347481,9.230510977,14.84198356,12.59699291,11.54228875,10.921443,11.21624532,8.696952783,8.264995831,9.263255371,13.87098967,11.84698201,12.29002766,14.28934213
58.1898,0.620653503,1.289764462,9.091452331,9.263255371,14.84198356,12.59699291,11.56879336,11.02468936,11.1933839,8.712443483,8.264995831,9.214382778,13.87098967,11.84698201,12.29002766,14.39369806
58.21761111,0.625169939,1.285750089,9.091452331,9.279878129,14.84198356,12.59699291,11.54228875,10.99846485,11.23914367,8.712245193,8.277611599,9.246871415,13.82401706,11.81281263,12.29002766,14.237383
58.2454,0.626983096,1.296841192,9.123943704,9.230510977,14.84198356,12.55683586,11.54228875,11.02468936,11.23914367,8.712245193,8.29024322,9.263470327,13.82401706,11.84698201,12.29002766,14.39369806
58.27320556,0.624202352,1.300486084,9.123943704,9.246871415,14.84198356,12.59699291,11.56879336,10.99846485,11.23914367,8.712245193,8.252533969,9.246871415,13.82401706,11.84698201,12.29002766,14.39369806
58.30101667,0.627499545,1.300999805,9.123943704,9.246871415,14.84198356,12.59699291,11.56879336,11.05096341,11.21624532,8.727559595,8.277611599,9.246871415,13.96530447,11.81281263,12.29002766,14.34144707
58.32882778,0.624964826,1.304557764,9.043207335,9.263470327,14.84198356,12.59699291,11.56879336,11.02468936,11.21624532,8.727559595,8.277611599,9.279878129,13.91808541,11.84698201,12.29002766,14.28934213
58.356625,0.631144472,1.309202783,9.107792105,9.263255371,14.84198356,12.59699291,11.54274814,11.02468936,11.21624532,8.727559595,8.252395905,9.263470327,13.87098967,11.77872058,12.29002766,14.28934213
58.38443611,0.632283848,1.322705973,9.075347481,9.263255371,14.89887161,12.59699291,11.56879336,11.02468936,11.23914367,8.712245193,8.252395905,9.279878129,13.82401706,11.84698201,12.29002766,14.237383
58.41224167,0.630713655,1.31962916,9.075347481,9.246871415,14.84198356,12.59699291,11.54228875,11.02468936,11.21624532,8.727758171,8.252395905,9.230510977,13.82401706,11.84698201,12.29002766,14.237383
58.44005,0.628539597,1.329546815,9.091452331,9.246871415,14.89887161,12.59699291,11.56879336,10.99846485,11.23914367,8.743094869,8.277611599,9.230510977,13.87098967,11.84698201,12.29002766,14.28934213
58.46785833,0.633955442,1.332414621,9.14033088,9.246871415,14.84198356,12.59699291,11.54228875,11.05096341,11.1933839,8.696952783,8.277753004,9.246871415,13.82401706,11.84698201,12.29002766,14.39369806
58.49566667,0.633717742,1.331330428,9.091452331,9.263255371,14.84198356,12.59699291,11.59534592,10.97274318,11.1933839,8.727559595,8.264995831,9.214174035,13.82401706,11.84698201,12.29002766,14.39369806
58.52346667,0.634707569,1.34173713,9.107792105,9.263470327,14.84198356,12.59699291,11.54228875,10.99846485,11.28505127,8.727559595,8.277611599,9.230510977,13.82401706,11.84698201,12.29002766,14.39369806
58.55125278,0.631324788,1.348095431,9.091452331,9.246871415,14.84198356,12.59699291,11.54228875,11.02468936,11.23914367,8.712245193,8.277611599,9.230510977,13.87098967,11.84698201,12.29002766,14.39369806
58.57903889,0.634587251,1.351516589,9.091452331,9.279878129,14.84198356,12.59699291,11.54274814,10.94706925,11.1933839,8.696952783,8.264995831,9.197860571,13.82401706,11.84698201,12.29002766,14.39369806
58.60684444,0.638402248,1.354941591,9.123943704,9.296525067,14.84198356,12.59699291,11.59534592,10.99846485,11.23914367,8.712245193,8.252395905,9.214174035,13.87098967,11.84698201,12.29002766,14.39369806
58.63464167,0.637831331,1.364001385,9.123943704,9.246871415,14.89887161,12.59699291,11.54228875,11.07728706,11.1933839,8.727559595,8.277611599,9.214382778,13.91808541,11.84698201,12.29002766,14.39369806
58.66244444,0.636006483,1.364471854,9.123943704,9.279878129,14.84198356,12.59699291,11.56879336,11.05096341,11.1933839,8.712245193,8.264995831,9.181778707,13.87098967,11.84698201,12.29002766,14.39369806
58.69025556,0.641213319,1.373134202,9.107580393,9.263255371,14.89887161,12.59699291,11.59580697,11.07728706,11.21624532,8.727559595,8.29024322,9.247295411,13.91808541,11.84698201,12.29002766,14.39369806
58.71805278,0.641666125,1.373147293,9.107580393,9.230510977,14.84198356,12.59699291,11.59580697,11.02468936,11.1933839,8.743094869,8.277611599,9.181778707,13.87098967,11.84698201,12.29002766,14.39369806
58.74586111,0.646422485,1.380281992,9.14033088,9.263470327,14.84198356,12.59699291,11.56879336,11.02468936,11.21624532,8.727559595,8.303032467,9.246871415,13.82401706,11.84698201,12.29002766,14.39369806
58.77367222,0.643953621,1.387516956,9.107580393,9.230510977,14.84198356,12.59699291,11.54228875,11.05096341,11.17089941,8.712245193,8.277611599,9.296525067,13.87098967,11.84698201,12.29002766,14.34144707
58.80148056,0.638880283,1.38762521,9.18985454,9.263255371,14.89887161,12.59699291,11.54228875,11.05096341,11.21624532,8.743094869,8.277611599,9.263255371,13.96530447,11.84698201,12.29002766,14.28934213
