Time,M0 - 3%,M1 - 3%,M2 - 1%,M3 - 1%,M4 - 6%,M5 - 6%,M6 - 8%,M7 - 8%
35.25360278,0.232800573,0.202653382,0.477968964,0.611674734,2.004992326,4.025491941,4.287545463,5.091362025
35.28141111,0.273890942,0.201844105,0.481040701,0.609407731,2.014226975,4.115985144,4.305197668,5.116463925
35.30921944,0.196586892,0.194845645,0.48633441,0.611720265,2.038877367,4.110288097,4.381874298,5.164102782
35.33703056,0.196208658,0.210390597,0.486465111,0.621657934,2.043059115,4.195798247,4.394097352,5.219558578
35.36483889,0.223407669,0.205234503,0.491043117,0.620065922,2.056901424,4.216493455,4.462101755,5.273341811
35.39263333,0.229388134,0.180356551,0.492857081,0.620591714,2.064596876,4.239678446,4.479605131,5.328725595
35.42043333,0.297549917,0.191750554,0.494976658,0.628846644,2.101791292,4.280022639,4.528443595,5.339501969
35.44824722,0.265556125,0.178278612,0.498077746,0.629646818,2.115075391,4.321713794,4.569535916,5.396336204
35.47605556,0.205702377,0.183821028,0.499180395,0.633170033,2.135815009,4.378304626,4.635658992,5.447860874
35.50385,0.218739029,0.175660241,0.499154357,0.634151662,2.153228138,4.403728896,4.633184229,5.485315044
35.53163611,0.212856671,0.197872857,0.505536464,0.639704342,2.178411298,4.453500872,4.686875271,5.511915359
35.55944722,0.180393928,0.237422684,0.504954408,0.644790081,2.182729048,4.485236688,4.729590766,5.531176897
35.58725278,0.205394041,0.20477341,0.508242103,0.644246081,2.19641517,4.52005301,4.786289736,5.610157053
35.61506389,0.163941895,0.304855984,0.510363856,0.652458541,2.217956948,4.586586907,4.834312594,5.63852001
35.642875,0.220622,0.228385652,0.514599505,0.649329279,2.23858924,4.642336716,4.844984509,5.70478557
35.67068056,0.200347509,0.180185707,0.514402661,0.653165286,2.257796677,4.655883298,4.911320686,5.751554182
35.69849167,0.207600629,0.199404122,0.519607088,0.654608017,2.269978614,4.708307259,4.956808415,5.764495137
35.72630278,0.202511857,0.211850248,0.518457385,0.660186306,2.275821665,4.750863144,5.003637778,5.817132513
35.75408889,0.211523985,0.202458807,0.523860785,0.661991684,2.293337468,4.776996593,5.045530909,5.843900113
35.78190833,0.190044327,0.211792552,0.529123402,0.664753885,2.33411557,4.812414781,5.085179308,5.93551912
35.80971944,0.282262338,0.219361318,0.52865737,0.669883346,2.335895141,4.845285484,5.125910322,5.930750205
35.83751667,0.225286927,0.214363816,0.531463754,0.674129854,2.369042418,4.885282759,5.15758571,6.021261469
35.865325,0.193321831,0.19634065,0.533393952,0.680587362,2.380782283,4.96784736,5.206450615,6.075292469
35.89313333,0.20460695,0.179323732,0.534404216,0.680365053,2.418866242,4.970791065,5.273310098,6.125575545
35.92093611,0.201836768,0.202399012,0.53600277,0.678037599,2.428289925,5.013503205,5.307720001,6.125696128
35.94874444,0.21534086,0.212273027,0.540590035,0.679489016,2.450938231,5.074315792,5.364156678,6.21900185
35.97656111,0.216918943,0.240127711,0.543906171,0.689073524,2.461223301,5.11250675,5.447805748,6.234964995
36.004375,0.215559636,0.211048175,0.543095715,0.690545028,2.487591867,5.1478697,5.418221065,6.267262664
36.03219444,0.225279473,0.228557811,0.548308694,0.693564627,2.506456878,5.198407025,5.44771435,6.35531444
36.06,0.218054087,0.223204968,0.55056855,0.701488762,2.526389805,5.220555974,5.52350397,6.383492792
36.08781667,0.203137622,0.227671321,0.551984546,0.699787009,2.544927208,5.307691588,5.566371503,6.45858607
36.11563056,0.22822659,0.188529486,0.555737768,0.707281479,2.580987722,5.327231767,5.630495473,6.470153919
36.14344444,0.23073988,0.214627253,0.559467164,0.707593481,2.591237519,5.390810372,5.659100579,6.49388321
36.17126667,0.195936732,0.24990785,0.562837043,0.714470466,2.614255445,5.411115879,5.713294364,6.535747386
36.19908056,0.217662023,0.221570323,0.563611147,0.716984672,2.649432155,5.473320596,5.730165481,6.609403214
36.22689722,0.207142872,0.191067625,0.56587453,0.719632731,2.665593758,5.498727689,5.781937933,6.659896355
36.25471389,0.228471127,0.197535768,0.570358896,0.725598903,2.680207598,5.533099929,5.861821791,6.698131517
36.28252778,0.215890983,0.207450049,0.572492298,0.731593533,2.712963029,5.603553798,5.921436126,6.737182664
