Time,M0 - 31.5,M1 - 31.5,M2 - 31.5,M3 - 30C,M4 - 30C,M5 - 28.5C,M6 - 28.5C,M7 - 28.5C
54.40918611,5.658009876,7.641782583,5.1478697,6.969194821,5.08009057,5.265528571,5.843851322,6.899398011
54.43698889,5.648857997,7.641782583,5.144225575,6.969194821,5.09572487,5.257957635,5.848326765,6.906340702
54.4648,5.662604037,7.641782583,5.165746809,6.96076334,5.091763199,5.284607551,5.848551634,6.913391647
54.49259167,5.639665584,7.641782583,5.165728617,6.960689079,5.072236128,5.254204986,5.880093118,6.899347292
54.52039444,5.639665584,7.653373789,5.169332394,6.977709358,5.088001379,5.261771127,5.821540965,6.892410561
54.54820278,5.653392017,7.65350239,5.180193102,6.977785049,5.09572487,5.258016454,5.843727386,6.920397119
54.57599722,5.653445645,7.641782583,5.151444232,6.969194821,5.091763199,5.254204986,5.857387291,6.906340702
54.60380556,5.671883599,7.641782583,5.18382411,6.994916537,5.076118903,5.276952679,5.852755551,6.920397119
54.63161667,5.648857997,7.65350239,5.158528124,6.977785049,5.080004332,5.265508941,5.839304288,6.906340702
54.65941111,5.644220061,7.653373789,5.15493123,6.977709358,5.080068779,5.284567567,5.821517551,6.892410561
54.68720278,5.667228489,7.653373789,5.151354542,6.952266311,5.111510721,5.284567567,5.83927978,6.913391647
54.71500278,5.671992396,7.688493591,5.172938233,6.986232696,5.10764782,5.269465785,5.852880458,6.906340702
54.74281389,5.648804407,7.665108418,5.158600104,6.977859464,5.087848153,5.250435328,5.861972797,6.899398011
54.770625,5.662685053,7.676729118,5.169314191,6.986308465,5.091806637,5.280739027,5.85283108,6.906340702
54.79842778,5.667255819,7.641782583,5.14427891,7.003457651,5.095702784,5.250415748,5.87546927,6.927460222
54.82623056,5.648804407,7.664979655,5.158618799,6.952266311,5.107626633,5.254165995,5.861921209,6.906391464
54.85403056,5.662604037,7.665108418,5.158528124,6.977709358,5.091763199,5.261732086,5.861771281,6.899347292
54.88184167,5.648804407,7.65350239,5.187530961,6.986384235,5.095746721,5.258016454,5.87546927,6.927460222
54.90963333,5.662577033,7.665108418,5.151372342,6.969194821,5.091807105,5.265508941,5.870950036,6.89944945
54.93744167,5.676733052,7.641782583,5.147780065,6.960689079,5.095680934,5.261712468,5.830343685,6.934581831
54.96523056,5.676487628,7.676858046,5.158528124,6.969344771,5.087848153,5.261771127,5.825953621,6.89944945
54.99304167,5.671829207,7.676729118,5.162181271,6.986232696,5.072236128,5.25805547,5.866384098,6.927460222
55.02083333,5.676460258,7.688493591,5.151354542,6.994916537,5.099710689,5.261732086,5.866435191,6.871635141
55.04863611,5.671883599,7.676858046,5.172992879,6.960689079,5.111510721,5.269347328,5.875392938,6.906340702
55.07642778,5.690483316,7.676729118,5.183805683,6.994993697,5.091763199,5.265548399,5.853076947,6.913391647
55.10423611,5.671829207,7.676858046,5.17297484,6.994916537,5.07225743,5.288418674,5.866334091,6.95577447
55.13203056,5.653445645,7.700273086,5.180211518,6.969194821,5.07624749,5.280739027,5.875546431,6.920397119
55.15983889,5.681176481,7.688493591,5.162235817,6.994916537,5.084022092,5.273129033,5.90302635,6.920397119
55.18765,5.68112201,7.676858046,5.183860786,7.003457651,5.084000747,5.265508941,5.879914062,6.913442453
55.21544167,5.662577033,7.688493591,5.155003165,6.977709358,5.083913989,5.254282975,5.839402853,6.920397119
55.24325,5.671829207,7.700273086,5.154949213,6.977785049,5.087826333,5.265626924,5.90777471,6.913340119
55.27104167,5.662577033,7.688493591,5.165746809,7.003533578,5.083935562,5.280858909,5.848277421,6.913340119
55.29885278,5.667255819,7.653373789,5.130029305,6.96076334,5.083913989,5.265548399,5.857312515,6.913340119
55.32664444,5.671856249,7.688493591,5.169387006,6.977859464,5.087869741,5.273129033,5.834810372,6.934581831
55.35444722,5.65811661,7.676858046,5.151372514,6.977709358,5.076162222,5.273188595,5.8528559,6.93453017
55.38223611,5.653445645,7.676729118,5.140673272,6.986308465,5.091763199,5.261771127,5.879964981,6.913391647
55.41005278,5.662577033,7.688493591,5.165710601,6.969269158,5.068334492,5.257957635,5.870823991,6.913340119
55.43786111,5.644246687,7.688493591,5.18765862,6.943778066,5.083935794,5.25793803,5.870925149,6.927460222
55.46566944,5.681149399,7.72400958,5.151390314,6.986308465,5.087869741,5.26940626,5.875392938,6.899347292
55.49346389,5.695127701,7.665108418,5.15493123,6.977709358,5.103656706,5.269347328,5.889195953,6.899347292
55.52126111,5.676514689,7.676729118,5.165728617,6.969194821,5.103568235,5.257957635,5.884540397,6.913391647
55.54906667,5.681177103,7.664979655,5.162217811,6.994916537,5.083957368,5.257977046,5.879990717,6.920397119
55.57685833,5.690428144,7.724141972,5.158690089,6.986232696,5.095768339,5.265528571,5.857337351,6.906392185
55.60466944,5.68112201,7.688493591,5.169332394,6.969269158,5.083957368,5.257996651,5.848326765,6.892359886
55.63247778,5.662604037,7.700273086,5.154949213,6.986308465,5.103590352,5.269307844,5.875418109,6.920397119
55.66028056,5.658009876,7.72427726,5.180211518,7.003457651,5.103568235,5.269347328,5.889195953,6.892359886
55.68808333,5.65341868,7.676858046,5.133557478,6.96076334,5.103612232,5.254204986,5.839329058,6.899347292
55.71589722,5.681204184,7.712067615,5.14426096,6.969194821,5.084001214,5.265548399,5.879990168,6.927408606
55.74370278,5.685787114,7.712199837,5.162145433,6.977709358,5.083957368,5.284687526,5.839550187,6.892512632
55.77151389,5.68112201,7.676729118,5.176546311,6.969344771,5.083913989,5.250435328,5.875392938,6.920397119
55.799325,5.671938614,7.71233206,5.172920018,7.003457651,5.091807105,5.242903022,5.893648674,6.899398011
55.82713333,5.685814838,7.688622683,5.169387006,6.986461315,5.095702784,5.261732086,5.880065736,6.927460222
55.85494722,5.695210996,7.72400958,5.158528124,6.986308465,5.095768339,5.265508941,5.889092865,6.913340119
55.88275,5.681204184,7.700273086,5.180193281,6.969194821,5.09966719,5.257997043,5.875546431,6.899398011
55.91053611,5.662604037,7.688493591,5.169368978,6.960689079,5.084001214,5.261732086,5.875418109,6.927512577
55.93834722,5.676514689,7.759927903,5.172938233,6.994840689,5.076118903,5.250473909,5.889118635,6.93447777
55.96614722,5.685842247,7.736102401,5.154967024,6.994993697,5.07624749,5.273148688,5.875443551,6.920397119
55.99395833,5.685787114,7.724141972,5.162127253,7.003533578,5.091937905,5.265528571,5.884514644,6.934581831
56.02176944,5.695099938,7.712199837,5.130011741,6.969270433,5.099623224,5.276952679,5.866560352,6.913391647
56.04958611,5.671829207,7.748075346,5.158546118,6.969194821,5.091850544,5.292272269,5.889429624,6.899347292
56.07739722,5.681177103,7.700405139,5.1550566,6.977709358,5.072236128,5.254165995,5.866308683,6.941605489
56.10518611,5.695099938,7.724141972,5.183805683,6.977709358,5.103590352,5.265508941,5.879939521,6.920397119
56.13297222,5.653392017,7.712199837,5.169534075,6.969194821,5.095702784,5.265508941,5.898258885,6.920345548
56.16076389,5.676460258,7.712067615,5.187530961,7.003457651,5.087848153,5.257997043,5.902949707,6.906340702
56.188575,5.685759705,7.72427726,5.180193102,6.994840689,5.076118903,5.261732086,5.861846645,6.927460222
56.21636944,5.690483316,7.712199837,5.187493902,7.012314238,5.099645325,5.284687526,5.852780637,6.927408606
56.24416111,5.681341161,7.747939711,5.165783371,6.986384235,5.111510721,5.280818545,5.902923602,6.920397119
56.27197778,5.699802873,7.72400958,5.137140741,6.969194821,5.111533109,5.261732086,5.875493626,6.934687386
56.29978611,5.671965656,7.712199837,5.180193102,6.986308465,5.091807105,5.265508941,5.875392938,6.920499541
56.32757778,5.690455887,7.735966941,5.202086359,6.977709358,5.111577167,5.273207658,5.870924611,6.913493981
56.35538333,5.681231574,7.700273086,5.172956447,6.969194821,5.095768339,5.242903022,5.912108629,6.920397119
56.38318611,5.685759705,7.712199837,5.137176424,6.986308465,5.091741364,5.273148688,5.902898337,6.913391647
56.41098056,5.704481403,7.712067615,5.14426096,6.994840689,5.123512671,5.269307844,5.866334091,6.941553045
56.43878333,5.699858759,7.735966941,5.154949213,6.969344771,5.083913989,5.265508941,5.889093141,6.920448691
56.46658889,5.685814838,7.700273086,5.126608121,6.960689079,5.103590352,5.265528571,5.893725762,6.93447777
56.49437778,5.68112201,7.747939711,5.151390314,7.003610819,5.083935562,5.280758905,5.884514644,6.934581831
56.52217778,5.676542059,7.72400958,5.158690089,6.943778066,5.099732791,5.265548399,5.916757556,6.941605489
56.54998611,5.695127701,7.700273086,5.137105399,7.003457651,5.099645325,5.273168541,5.861846645,6.906442947
56.57777222,5.690455887,7.712067615,5.144332762,6.969344771,5.083935794,5.265528571,5.893674462,6.920397119
56.60556944,5.681149399,7.72400958,5.140673272,6.994916537,5.087891561,5.273207658,5.884666698,6.941605489
56.63335833,5.718620751,7.748075346,5.14427891,6.986308465,5.107538101,5.288458684,5.879964981,6.941605489
56.66116667,5.695182913,7.747939711,5.151425743,6.969194821,5.083957368,5.269307844,5.889067371,6.920397119
56.68895556,5.699802873,7.688493591,5.165728617,6.960689079,5.107670192,5.280778985,5.884514644,6.920397119
56.71675833,5.699886228,7.712199837,5.158600104,6.986308465,5.107538101,5.261771127,5.884514644,6.948686922
56.74454722,5.713932396,7.736099504,5.180211518,6.960689079,5.095680934,5.280758905,5.893751832,6.913391647
56.77235556,5.699858124,7.747939711,5.144261302,6.969270433,5.115508501,5.257957635,5.879914062,6.920397119
56.80016389,5.699858759,7.735966941,5.144225575,6.96076334,5.087848153,5.276932813,5.916784002,6.927460222
56.82795278,5.709359029,7.724141972,5.155057643,6.994840689,5.091893522,5.265587465,5.879914062,6.934581831
56.85575278,5.695182913,7.712199837,5.165728617,6.986232696,5.115508501,5.254244369,5.907514842,6.906340702
56.88356111,5.695127701,7.724141972,5.162127253,6.977709358,5.107515969,5.269347328,5.889067371,6.948634432
56.91135,5.704592621,7.748208082,5.147780065,6.926975815,5.099623224,5.273285897,5.916731398,6.920448691
56.93915556,5.681094621,7.712199837,5.162127253,6.986308465,5.115822476,5.288478994,5.92140995,6.920397119
56.96694444,5.723425616,7.72400958,5.162145433,6.986308465,5.083935562,5.265528571,5.912108629,6.913391647
56.99473889,5.685759705,7.735966941,5.165710601,6.969194821,5.127429015,5.280798864,5.912108629,6.941553045
57.02254722,5.713904232,7.760063713,5.151354542,6.969269158,5.095768339,5.261732086,5.902924161,6.927408606
57.05033611,5.709191117,7.72400958,5.162163439,6.977785049,5.099710689,5.273207658,5.898258885,6.927460222
57.07814167,5.713904232,7.72400958,5.158528124,6.986308465,5.091763199,5.261732086,5.912108629,6.941553045
57.10594167,5.723397085,7.72400958,5.172974486,6.986308465,5.09572487,5.276972746,5.912160628,6.948686922
57.13372778,5.699830656,7.735966941,5.169332394,6.986232696,5.111577167,5.284607551,5.903001636,6.927460222
57.16151389,5.714043775,7.747939711,5.158528124,6.994840689,5.103590352,5.265587465,5.916836036,6.927408606
57.18932222,5.709247083,7.747939711,5.176600813,6.969194821,5.091807105,5.269307844,5.907566246,6.941553045
57.21711111,5.699802873,7.747939711,5.172956447,6.960689079,5.123489992,5.269327685,5.870925697,6.927460222
57.24490833,5.699886228,7.772067512,5.169332394,6.986308465,5.107582605,5.284607551,5.912212067,6.920397119
57.27271667,5.713932396,7.760063713,5.154949213,6.977785049,5.103656706,5.276932813,5.89372632,6.962974058
57.30052778,5.699830656,7.747939711,5.15851013,6.994993697,5.107560233,5.265528571,5.921383487,6.920397119
57.32834444,5.70921926,7.760063713,5.176839029,6.977709358,5.127496611,5.29608809,5.884489167,6.920397119
57.35614444,5.695099938,7.759927903,5.169332394,7.003457651,5.095812276,5.261712468,5.893725762,6.948686922
57.38394444,5.737691148,7.736102401,5.18382411,7.01216091,5.087892029,5.269307844,5.912239054,6.95577447
57.41175556,5.718648935,7.796394136,5.180193281,6.994840689,5.091763199,5.280739027,5.926065237,6.93447777
57.43956389,5.732960875,7.747939711,5.144261302,6.960689079,5.111510721,5.254204986,5.930670994,6.920501001
57.46735,5.709191117,7.747939711,5.165728792,6.986232696,5.115553552,5.3038482,5.921699375,6.927512577
57.49516389,5.737691148,7.760063713,5.140690869,6.977785049,5.123580714,5.288398568,5.907489001,6.95577447
57.52296389,5.732904056,7.784222919,5.147851222,6.977709358,5.111554779,5.276992414,5.931017293,6.913340119
57.550775,5.747247514,7.796394136,5.15851013,6.986308465,5.115665591,5.300048184,5.907462879,6.955880299
57.57858611,5.718648935,7.760063713,5.158528124,6.969269158,5.103590352,5.26181056,5.926038756,6.920397119
57.60639444,5.728120457,7.760063713,5.180193281,7.003457651,5.111577167,5.284587659,5.930670994,6.927408606
57.63420833,5.742482067,7.760063713,5.162163439,6.969194821,5.127496611,5.284567567,5.889067371,6.920345548
57.66199444,5.728120457,7.748075346,5.172974486,6.994840689,5.115463935,5.29608809,5.944745058,6.941553045
57.68979167,5.728149009,7.747939711,5.158546118,6.977785049,5.119464472,5.284567567,5.898362112,6.927460222
57.71759722,5.723397085,7.747939711,5.172956447,7.003457651,5.107538101,5.276932813,5.935385645,6.920345548
57.74538611,5.732875483,7.784222919,5.172938233,6.969269158,5.103568235,5.292292186,5.944851571,6.927408606
57.77319722,5.728120457,7.796394136,5.176564537,6.977709358,5.11948665,5.280798864,5.930776997,6.927408606
57.80100833,5.737662554,7.796394136,5.172956447,6.977709358,5.09572487,5.299987133,5.926118492,6.955827006
57.82881667,5.713932396,7.772067512,5.198481647,6.977709358,5.135631893,5.280798864,5.944851571,6.941605489
57.85661111,5.718648935,7.80872071,5.180211518,6.960689079,5.095702784,5.276972746,5.930776997,6.934581831
57.88441944,5.718648935,7.784222919,5.180211518,6.969194821,5.103590352,5.29618957,5.912108629,6.941553045
57.91221667,5.732932302,7.796533489,5.180247817,6.977709358,5.119575852,5.265508941,5.916784002,6.941605489
57.94001667,5.728120457,7.796394136,5.176546311,6.986308465,5.127451465,5.288398568,5.92140995,6.941553045
57.96782778,5.747218545,7.784222919,5.191185541,6.960689079,5.123445364,5.288398568,5.949469723,6.93447777
57.99562222,5.723453821,7.772067512,5.158528124,6.952192126,5.11948665,5.276992414,5.935412455,6.927408606
58.02343056,5.728177234,7.784222919,5.187438765,6.969194821,5.107538101,5.288641495,5.954306383,6.93447777
58.05121944,5.742424505,7.772067512,5.187457203,6.969194821,5.123625343,5.273129033,5.921436126,6.906340702
58.07903056,5.723425616,7.784359083,5.180174865,6.977709358,5.099710689,5.280758905,5.921357311,6.913340119
58.10682778,5.742568917,7.759927903,5.220536876,6.969194821,5.111577167,5.265508941,5.912108629,6.941605489
58.13462778,5.742482067,7.760063713,5.183842359,6.986308465,5.13953251,5.292312509,5.949523751,6.913340119
58.16241944,5.72336888,7.808581176,5.180211518,6.969344771,5.135562222,5.29225215,5.930829138,6.941605489
58.19022778,5.737662554,7.80872071,5.21690264,6.994916537,5.09966719,5.288398568,5.926012562,6.948686922
58.21802778,5.742424505,7.796394136,5.22802113,6.969194821,5.095702784,5.299987133,5.91670524,6.95577447
58.24583333,5.742453119,7.796394136,5.213232326,6.969194821,5.13957775,5.276932813,5.921357311,6.93447777
58.27363333,5.747218545,7.784222919,5.194897074,6.969194821,5.123490478,5.288458684,5.926143824,6.941762842
58.301425,5.742597204,7.796533489,5.191166365,6.977785049,5.107582129,5.273207658,5.926065237,6.95577447
58.32921389,5.718648935,7.784222919,5.187457203,6.986232696,5.107560233,5.280758905,5.944718504,6.941553045
58.357,5.752159704,7.796533489,5.183860786,6.952266311,5.115463935,5.280798864,5.898258885,6.948686922
58.38480833,5.732875483,7.784362091,5.198462807,6.986232696,5.087913617,5.288418674,5.926038756,6.941762842
58.41261944,5.742453119,7.820923767,5.213157144,6.986308465,5.115553552,5.276972746,5.963745259,6.913391647
58.44042778,5.756846131,7.821063484,5.194748648,6.977709358,5.11948665,5.276972746,5.954224832,6.93447777
58.46823611,5.737662554,7.808581176,5.202161027,6.969270433,5.107538101,5.276932813,5.935411875,6.934529431
58.49603611,5.728177234,7.796394136,5.205768008,6.977709358,5.13148307,5.276992414,5.95417106,6.941553045
58.52383611,5.73763396,7.83328257,5.202086359,6.986232696,5.099732791,5.273168541,5.92146202,6.941553045
58.55162778,5.742538969,7.808581176,5.191129643,6.977709358,5.103568235,5.284587458,5.926118492,6.95577447
58.57942778,5.737662554,7.8090029,5.187550124,6.977709358,5.107582129,5.265568029,5.968429453,6.95577447
58.60723611,5.761709095,7.83328257,5.180211518,6.960689079,5.103612232,5.288418674,5.954277427,6.93447777
58.63504167,5.737662554,7.833425594,5.202086359,6.986308465,5.107582129,5.288438578,5.97319772,6.934581831
58.66283333,5.747218545,7.796533489,5.191129643,7.012236916,5.095680934,5.273188595,5.912082489,6.948686922
58.69062778,5.752045072,7.820923767,5.209433284,6.994840689,5.083913989,5.292272269,5.949523751,6.96292072
58.71843889,5.742453119,7.845800811,5.173048061,6.986308465,5.088001379,5.315467175,5.940050481,6.941553045
58.74623611,5.737662554,7.796669832,5.154967024,6.994840689,5.095702784,5.288438578,5.921383487,6.95577447
58.77403056,5.74724718,7.845657599,5.169314191,6.977709358,5.076118903,5.280758905,5.907721598,6.913391647
58.80181667,5.742453119,7.845657599,5.158528124,7.003457651,5.111488574,5.288438578,5.912082489,6.948792659
58.82962778,5.752045072,7.870743566,5.194748648,6.994916537,5.08009057,5.288518604,5.935412455,6.948739412
58.85744167,5.761679722,7.820923767,5.158600104,6.977785049,5.084022788,5.276952679,5.889299337,6.941553045
58.88525278,5.752073729,7.83328257,5.165728617,6.960689079,5.09966719,5.280758905,5.907514842,6.948686922
58.91306111,5.742424505,7.83328257,5.154985007,6.977709358,5.119464472,5.284567567,5.921383487,6.955827006
58.94085833,5.747276149,7.845657599,5.147815814,6.977785049,5.107582129,5.276912947,5.898491165,6.941605489
58.96866944,5.756846131,7.820923767,5.191092562,6.969194821,5.12751882,5.280758905,5.930802346,6.927408606
58.99646389,5.771328468,7.83328257,5.176619217,6.994916537,5.08797979,5.276972347,5.92146202,6.955827006
59.02427222,5.786048644,7.83328257,5.162145433,6.969194821,5.095702784,5.292332628,5.931147803,6.95577447
59.05208056,5.76165069,7.870599976,5.162181271,6.986232696,5.12751882,5.276932813,5.944771904,6.977392933
59.07988889,5.756846131,7.883314755,5.15856394,6.969269158,5.08002589,5.276932813,5.935412455,6.927460222
59.10767778,5.756846131,7.83328257,5.165710601,6.952266311,5.09966719,5.284587458,5.902872233,6.934529431
59.13548056,5.756875142,7.83328257,5.180174865,6.969344771,5.099732791,5.269307844,5.902898337,6.927408606
59.16328333,5.756904493,7.83328257,5.18382411,6.977709358,5.09966719,5.303908676,5.935385645,6.941553045
59.19108056,5.761679722,7.83328257,5.165746809,6.960689079,5.087848153,5.284607551,5.907514842,6.93447777
59.21888889,5.795792406,7.858192267,5.162109247,6.994840689,5.107626633,5.280739027,5.940367235,6.96292072
59.24669167,5.742424505,7.858048867,5.165892362,7.003457651,5.119509554,5.29225215,5.949603473,6.941553045
59.2745,5.761679722,7.845657599,5.162127253,6.969194821,5.123579257,5.288418674,5.926144686,6.96292072
59.30229722,5.761679722,7.845657599,5.165728617,6.969194821,5.095680934,5.288418674,5.940103845,6.948686922
59.33010833,5.766546254,7.845657599,5.151372514,6.977709358,5.107783508,5.3038482,5.949469723,6.948686922
59.35791667,5.776202116,7.90879884,5.144225575,6.969344771,5.103612232,5.288398568,5.940023946,6.948686922
59.38570556,5.766604027,7.858192267,5.154949213,6.969194821,5.111577167,5.280758905,5.926038756,6.955932835
59.41350278,5.756846131,7.870599976,5.165746809,7.003534891,5.099623224,5.284607551,5.916783432,6.948634432
59.4413,5.77153337,7.858048867,5.14426096,6.977785049,5.103590352,5.299946639,5.926012562,6.977285295
59.4691,5.785930715,7.858048867,5.172974486,6.969194821,5.099623224,5.299966989,5.944771904,6.970179195
59.49690833,5.786050033,7.870599976,5.140655505,6.995069546,5.119464472,5.284567567,5.93551912,6.941553045
59.52470556,5.766604027,7.858192267,5.154967024,6.986232696,5.111510721,5.284607551,5.958928841,6.95577447
59.55249444,5.766487806,7.883167728,5.147815814,6.977785049,5.103700235,5.284647535,5.949443151,6.948792659
59.58028333,5.776231554,7.870599976,5.165783371,6.960689079,5.107560233,5.299966989,5.940235671,6.93447777
59.60808889,5.771446137,7.870599976,5.144261302,6.986308465,5.127429015,5.269327685,5.963609749,6.984503721
59.6359,5.790844977,7.883167728,5.180174865,6.960689079,5.107538101,5.273109179,5.930697494,6.977231864
59.66368611,5.771328468,7.870599976,5.187457203,6.986384235,5.119464472,5.303868562,5.930776997,6.93447777
59.69149444,5.77626065,7.870599976,5.169350422,6.969194821,5.099710689,5.29225215,5.916966853,6.948686922
59.7193,5.766487806,7.845657599,5.158546118,6.986308465,5.111577167,5.307711964,5.930697494,6.955931338
59.74710833,5.785990023,7.858048867,5.165783018,6.994840689,5.127474161,5.307711964,5.949603473,6.941553045
59.77490556,5.790874479,7.895899359,5.169314191,6.994840689,5.119464472,5.311699741,5.935411875,6.93447777
59.80271667,5.766487806,7.883311509,5.169387006,7.003533578,5.103590352,5.315446565,5.954144176,6.96292072
59.830525,5.790844977,7.933901062,5.176546311,6.969194821,5.123445364,5.296128558,5.921436126,6.977338727
59.85833611,5.776202116,7.895752138,5.172956447,7.012083589,5.103590352,5.288597833,5.94474535,6.955827006
59.88614722,5.79573301,7.870743566,5.194748648,6.986232696,5.107604501,5.280839228,5.954359858,6.955827006
59.91393889,5.800654538,7.871033995,5.191129643,6.986384235,5.091763199,5.296108222,5.949443151,6.941605489
59.94174722,5.79573301,7.870599976,5.187494262,7.003457651,5.139532015,5.292292186,5.968374673,6.991728464
59.96953333,5.79573301,7.883167728,5.165710601,6.952266311,5.123489992,5.296108222,5.940103265,6.948686922
59.99734444,5.785930715,7.895752138,5.176655847,6.969194821,5.155756388,5.29608809,5.949603473,6.941553045
60.02515278,5.766487806,7.908500635,5.183805683,6.969344771,5.119464472,5.284607551,5.954144176,6.96292072
60.05293889,5.805549796,7.883311509,5.183805683,6.994916537,5.163792807,5.300107402,5.95417106,6.955827006
60.08075,5.781079358,7.908500635,5.176546311,6.986308465,5.115508501,5.303828042,5.959035874,6.970126568
60.10854722,5.795822632,7.895752138,5.162127253,7.003457651,5.147639007,5.284567567,5.958956042,6.96292072
60.13633611,5.785990023,7.895752138,5.165728792,6.969194821,5.119442053,5.288418674,5.940130093,6.96292072
60.16415556,5.810508889,7.921118595,5.165728792,6.994840689,5.115553552,5.303889132,5.944825305,6.96292072
60.19196389,5.781079358,7.895899359,5.154949213,6.960689079,5.111533109,5.303828042,5.940050481,6.941657195
60.21975556,5.810478596,7.908353218,5.187512522,6.986308465,5.13957775,5.300068127,5.954144176,6.948686922
60.24756667,5.800654538,7.908353218,5.183879394,6.994916537,5.135517995,5.3038482,5.968483038,6.970073183
60.27535278,5.795852505,7.921266209,5.162127253,6.986308465,5.135607926,5.284587458,5.96369171,6.96292072
60.30315278,5.815411046,7.921118595,5.158528124,7.003457651,5.123422929,5.303828042,5.930776997,6.977338727
60.33096389,5.790815127,7.895752138,5.202123876,6.994840689,5.13161861,5.29616862,5.930697494,6.95577447
60.35875278,5.795822632,7.908500635,5.187457203,6.994840689,5.135517501,5.292292186,5.958929433,6.948686922
60.38656111,5.805579712,7.883167728,5.180247817,6.986308465,5.123445364,5.303889132,5.926170597,6.970073183
60.41436667,5.776261338,7.896043333,5.194785753,6.952192126,5.119531733,5.311578017,5.95417106,6.941553045
60.44217778,5.805609983,7.921266209,5.198407025,6.986232696,5.115508501,5.315446565,5.95419765,6.977285295
60.46996667,5.771328468,7.933901062,5.205879538,6.969194821,5.135472292,5.292373482,6.001934946,6.96292072
60.49776111,5.79573301,7.895752138,5.191129643,6.986384235,5.127451465,5.323273279,5.94007731,6.95577447
60.52556111,5.805549796,7.883167728,5.187457203,6.960689079,5.111510721,5.331152379,5.9923054,6.984450243
60.55336944,5.800624644,7.908500635,5.17297484,7.003457651,5.135540477,5.303868562,5.95887533,6.970179195
60.58117778,5.790934533,7.883311509,5.180211518,7.01216091,5.139532015,5.299987133,5.963745259,7.006252091
60.60897778,5.785990023,7.933901062,5.17297484,7.003457651,5.107582129,5.315487577,5.959010145,6.977285295
60.63678889,5.805580066,7.946700634,5.165746809,6.994840689,5.139532015,5.307691588,5.954198241,6.977285295
60.6646,5.825408707,7.908500635,5.158617407,6.986458728,5.119464472,5.288438578,5.987578222,6.977231864
60.6924,5.820407824,7.895752138,5.198407025,6.960689079,5.119442053,5.311578017,5.96848363,6.96292072
60.72021111,5.810599775,7.946852022,5.172938233,6.986308465,5.139555007,5.311598614,5.99697959,6.970073183
60.74801944,5.815562631,7.946700634,5.172974486,6.986308465,5.143526813,5.319358647,5.95419765,6.977338727
60.77581389,5.79573301,7.933901062,5.187457203,7.012083589,5.12751882,5.303828042,5.96848363,6.962973301
60.80361667,5.825378347,7.959517325,5.202086359,6.952192126,5.111533109,5.30380768,5.954198241,6.955827006
60.83140556,5.810508889,7.933901062,5.187530961,6.994840689,5.103656706,5.311598614,5.982937114,6.998905957
60.85921667,5.825378347,7.933901062,5.158528124,6.969194821,5.139486775,5.292272269,5.997007246,6.984450243
60.88701389,5.810538827,7.921118595,5.205824046,6.977709358,5.135562222,5.315446565,5.977970511,6.95577447
60.914825,5.830413337,7.933901062,5.191295713,6.977709358,5.111533109,5.311578017,5.95887533,6.96292072
60.94263333,5.840434212,7.933901062,5.209433284,7.01216091,5.131460605,5.307691588,5.954277427,6.96302664
60.97044444,5.820468862,7.933901062,5.172974486,6.986308465,5.143595092,5.315466966,5.973088688,6.970073183
60.99825556,5.815441362,7.921118595,5.194785753,6.986461315,5.139486775,5.307813234,6.011464879,6.96292072
61.02605556,5.805609983,7.908500635,5.18382411,7.003457651,5.131460359,5.311619002,5.963691108,6.970073183
61.05385278,5.825347624,7.959668915,5.20212351,6.977785049,5.127451465,5.315529009,5.992331819,6.977285295
61.08166389,5.810538827,7.908500635,5.194748648,6.994840689,5.123490478,5.311578017,5.982716883,6.96292072
61.109475,5.800654538,7.99868257,5.191203812,6.994840689,5.131527761,5.292232032,5.9923054,6.948686922
61.13727778,5.810508889,7.933901062,5.180266233,6.986308465,5.103590352,5.300108622,5.987413417,6.96292072
61.16507778,5.855462987,7.972810036,5.158582109,6.986308465,5.131573433,5.315529009,5.977942019,6.970073183
61.19286389,5.805549796,7.933901062,5.183860786,7.003457651,5.135517995,5.311660408,5.997035212,6.99172924
61.22066111,5.805549796,7.946700634,5.172938233,7.02079591,5.13148307,5.307711964,5.95890253,6.948686922
61.24846667,5.815532315,7.959668915,5.165710601,6.986308465,5.131437894,5.292292186,5.98744073,6.984557975
61.27626944,5.815441362,7.959517325,5.176564537,6.995144117,5.15571002,5.299987133,6.00667011,6.977285295
61.30406111,5.815411046,7.959517325,5.165819232,7.003610819,5.139486775,5.303828042,6.001934016,6.977285295
61.33185,5.810478596,7.972502941,5.205805549,7.003457651,5.13148307,5.311619002,5.992194847,6.955827006
61.35964722,5.810538827,7.933901062,5.187494262,6.986232696,5.135585686,5.319481771,5.987413417,6.955827006
61.38743889,5.820377486,7.946700634,5.202105025,6.986308465,5.119442053,5.307691588,6.026036987,6.96292072
61.41523333,5.815471677,7.908500635,5.191129643,7.012083589,5.123445364,5.296229632,5.99709022,6.970073183
61.443025,5.810508889,7.921118595,5.183879394,7.003457651,5.127451465,5.323232005,5.973115945,6.962973301
61.47083333,5.825377985,7.959668915,5.216827044,6.986308465,5.131528742,5.331089535,6.011464879,6.970073183
61.49863889,5.810599775,7.946700634,5.194748648,6.969194821,5.143595092,5.303828042,5.992249816,6.962974058
61.52643333,5.840403051,7.933901062,5.205786871,6.986232696,5.139623989,5.315529009,5.982635299,6.984503721
61.55424444,5.820438524,7.946700634,5.198444153,7.02079591,5.111510721,5.323273279,5.99697959,6.970126568
