Time,M0 - 3%,M1 - 3%,M2 - 1%,M3 - 1%,M4 - 6%,M5 - 6%,M6 - 8%,M7 - 8%
6.200052778,-0.039883445,-0.020441081,0.031992566,0.018615656,0.037406192,0.033111375,0.033915406,-0.041993045
6.227861111,-0.027282771,-0.015825013,0.027852986,0.019933503,0.044297143,0.045297072,0.030741302,-0.039889968
6.255661111,-0.041838534,-0.016260419,0.033877645,0.018947678,0.044215913,0.044256387,0.036762254,-0.020882033
6.283469444,-0.034653673,-0.014479591,0.03511741,0.022718951,0.024201166,0.046861451,0.031029288,-0.107370836
6.311280556,-0.032069909,-0.017015508,0.033375665,0.02080354,0.02881523,0.041568327,0.031565667,-0.045283299
6.339083333,-0.037608201,-0.018250675,0.037424288,0.020045014,0.027681308,0.050088336,0.036165314,-0.096713045
6.366891667,-0.028846893,-0.019951853,0.034334873,0.01985582,0.02458548,0.044964154,0.029805013,-0.032536953
6.394691667,-0.054952047,-0.018941772,0.041573262,0.02423325,0.021233471,0.033948269,0.036002251,-0.042362953
6.422477778,-0.043676207,-0.018260208,0.038847136,0.02466512,0.02976961,0.046383915,0.034483358,-0.079026125
6.450286111,-0.048043064,-0.016170513,0.041325921,0.021521525,0.033264668,0.044498031,0.035117233,-0.107312655
6.478075,-0.054834949,-0.021592731,0.044067834,0.023420433,0.060357884,0.055164381,0.03584688,-0.127521769
6.505883333,-0.024660715,-0.01407271,0.040790205,0.021930308,0.053807347,0.055138945,0.033638656,-0.155143151
6.533691667,-0.034314892,-0.012698232,0.041375746,0.022625947,0.051303949,0.059828142,0.037482837,-0.055517034
