Time,M0 - 1%,M1 - 1%,M2 - 3%,M3 - 3%,M4 - 6%,M5 - 6%,M6 - 10%,M7 - 10%
4.198061111,0.062346199,-0.012398807,0.082411409,0.070880836,0.110175099,0.116768005,0.130256961,-0.108881367
4.225866667,0.017522815,-0.01361734,0.119483793,0.066132018,0.106423193,0.107745992,0.036979429,-0.107382924
4.253672222,0.058750419,-0.007908022,0.085181604,0.051380232,0.09606849,0.087682953,0.154966056,-0.109499342
4.281475,0.050119993,-0.001896859,0.084048795,0.055813887,0.07672485,0.132111897,0.156472706,-0.11144941
4.309275,0.045414023,-0.013510725,0.093336716,0.066069853,0.07350707,0.104357382,0.123084019,-0.111252158
4.337072222,0.033100184,5.72678E-05,0.086718184,0.083537537,0.059999294,0.094849643,0.130647447,-0.107473464
4.364883333,0.026933459,-0.005029596,0.07959981,0.106875473,0.067894818,0.127404381,0.137312862,-0.109580815
4.392691667,0.098460028,-0.010995427,0.084900552,0.06690119,0.089776398,0.113112009,0.127270208,-0.110802022
4.420494444,0.054814736,0.007049302,0.080774013,0.09983982,0.081464308,0.088406761,0.136588016,-0.106579619
4.4483,0.082762941,0.000115105,0.096702529,0.057890569,0.080032061,0.144252273,0.116226163,-0.104549614
4.476111111,0.078794162,-0.000382203,0.086220472,0.080329081,0.062485854,0.154855808,0.098577805,-0.060743521
4.503916667,0.07257978,0.023680659,0.121580698,0.07536258,0.074053003,0.128139865,0.083007763,-0.057032989
4.531722222,0.031617603,0.017504842,0.074733387,0.109039441,0.065665838,0.094200319,0.103447774,-0.050145339
4.559533333,0.081408794,-0.001723125,0.100185573,0.076478455,0.075174143,0.09667693,0.069700688,-0.048446697
4.587336111,-0.003597773,0.004724527,0.111662877,0.088889074,0.085072415,0.120596198,0.083376626,-0.051862051
4.615122222,-0.012149841,-0.004789902,0.086196396,0.110387461,0.088410333,0.09552988,0.092548537,-0.044006197
4.642922222,-0.011091971,0.008889055,0.093638736,0.112053214,0.0730349,0.107903385,0.089639733,-0.029860171
4.670713889,-0.012438161,0.000485206,0.088688145,0.106124768,0.072558524,0.068995296,0.063333144,-0.037095056
4.698522222,-0.010147068,0.009570968,0.121500235,0.095087546,0.079533742,0.145060096,0.075824259,-0.038146671
4.726336111,-0.013201002,0.020314857,0.075308627,0.116350577,0.08807945,0.106347815,0.112640672,-0.040505457
4.754130556,-0.010019661,0.008817491,0.133592932,0.07780767,0.072518892,0.123548664,0.089232914,-0.045776255
4.781944444,-0.005216869,0.018165781,0.083470359,0.077286088,0.076677993,0.110666617,0.113380628,-0.03425405
4.809733333,-0.008745874,0.011453051,0.113167023,0.121455185,0.091196122,0.121185145,0.095148988,-0.033171827
4.837538889,-0.010386261,0.012281971,0.077832972,0.110131809,0.087058646,0.119781673,0.064788151,-0.028731306
4.865347222,-0.007602275,0.009851737,0.091657591,0.085099403,0.080038254,0.135372335,0.107352346,-0.028106375
4.893158333,0.00191858,0.011563358,0.133409474,0.150532105,0.085726516,0.111581694,0.109486102,-0.033787151
4.920958333,-0.007543195,0.011565778,0.075806747,0.097612398,0.087732623,0.143194798,0.096144967,-0.034520425
4.948752778,-0.004242382,0.019429428,0.078749502,0.092226489,0.077448654,0.132240583,0.088975133,-0.021596381
4.976552778,0.000666244,-8.35697E-05,0.083789147,0.119409056,0.061005159,0.14610515,0.064479595,-0.023753515
5.004363889,-0.004522466,-0.000466503,0.082851397,0.091781991,0.076786842,0.149378583,0.074331889,-0.021472345
5.032175,-0.00083872,0.016513518,0.132674722,0.093840433,0.095859726,0.144788313,0.089314117,-0.023581227
5.059966667,0.005452177,0.01113576,0.145216412,0.110922961,0.091345259,0.121218644,0.114209411,-0.017582247
5.087763889,-0.002358332,0.029785441,0.112571189,0.133793143,0.086524117,0.149038512,0.115815945,-0.017589907
5.115572222,0.00476147,0.023726051,0.148194205,0.084596742,0.087531893,0.118934345,0.10769739,-0.023378501
5.143377778,0.005121003,0.025179168,0.144439269,0.096216232,0.086715538,0.140341013,0.09096476,-0.025283662
5.171186111,0.018092471,0.037878444,0.087257433,0.090843372,0.088618395,0.143019775,0.098501278,-0.015492891
5.198986111,0.005248123,0.043591924,0.07489778,0.087556939,0.073281119,0.124778533,0.080788654,-0.008160139
5.226797222,0.000611856,0.049550118,0.088572118,0.108470051,0.06820273,0.139513311,0.111897476,-0.023037132
5.254583333,0.013619654,0.051304868,0.131926918,0.116595823,0.075631017,0.150914679,0.092516607,-0.02040861
5.282369444,0.010069224,0.039817708,0.110642004,0.104904049,0.083397547,0.152813075,0.079513872,-0.013168695
5.310158333,0.011294484,0.010699198,0.102708156,0.111877707,0.080930563,0.141305737,0.068977309,-0.016374983
5.337966667,0.002825663,0.023902369,0.099583619,0.117881077,0.074812025,0.120191128,0.079831818,-0.006407935
5.365777778,0.009747017,0.03568864,0.096337203,0.152259842,0.080586539,0.138202636,0.096177492,-0.009028669
5.393588889,0.015245119,0.03355022,0.095839435,0.113006214,0.078539079,0.153423172,0.09590716,-0.008351888
5.421388889,0.009965487,0.031351302,0.096455588,0.154920631,0.072624916,0.13029947,0.10474046,-0.009510278
5.449177778,0.012848662,0.022375976,0.103408129,0.105715581,0.081169929,0.157275893,0.117764937,-0.002864478
5.476966667,0.013569467,0.03627675,0.098473581,0.109191654,0.083953547,0.172376338,0.121300149,-0.000285496
5.504755556,0.016465184,0.029434164,0.106306115,0.119181101,0.10101277,0.132570966,0.120680041,0.00813368
5.532566667,0.010344237,0.02983437,0.117942838,0.149447926,0.097446311,0.158126454,0.12761792,0.007463281
5.560358333,0.027930843,0.042472156,0.092730097,0.142782729,0.094092744,0.145132684,0.14165477,-0.000904535
5.588166667,0.027095474,0.029141773,0.103927253,0.132275048,0.119891658,0.160406305,0.134794317,0.001942578
5.615972222,0.018478346,0.030908223,0.110454092,0.150152848,0.097373905,0.170424434,0.127889466,0.002280698
5.643780556,0.029832796,0.034690234,0.100651162,0.152973688,0.092754843,0.142887056,0.121574057,0.013807741
5.671577778,0.025060978,0.024805547,0.112026753,0.106341401,0.090417045,0.129227251,0.129738915,0.0010874
5.699366667,0.020572141,0.034324404,0.129118792,0.120386935,0.103999167,0.179908224,0.122192089,0.009127722
5.727158333,0.019856226,0.041852682,0.105770475,0.162371018,0.106972542,0.151894045,0.119039698,0.008157873
5.754947222,0.03162425,0.035233845,0.135815453,0.139113892,0.105176716,0.151490357,0.141682036,0.008534329
5.78275,0.033123718,0.026849536,0.123982194,0.123732944,0.102380041,0.145642838,0.124736593,0.012955126
5.810561111,0.022965706,0.040506071,0.133389464,0.124992839,0.103487012,0.157314471,0.134721048,0.014873649
5.838352778,0.041056205,0.036989268,0.12689634,0.143188357,0.095037223,0.147572872,0.128098616,0.023874189
5.866158333,0.039268305,0.04571545,0.140099498,0.130996665,0.098777517,0.146973341,0.133086563,0.022400943
5.893955556,0.045766519,0.049564216,0.133577372,0.123266487,0.095965879,0.165697618,0.134940213,0.021569416
5.921758333,0.046110899,0.039223414,0.143008826,0.132657555,0.097885397,0.173238571,0.139911664,0.022054117
5.94955,0.035395207,0.043094044,0.128798499,0.142884306,0.107028163,0.151606883,0.145382525,0.026033701
5.977338889,0.032984575,0.041929509,0.142511141,0.149579284,0.10306638,0.146480711,0.136609803,0.025524086
6.005133333,0.0434595,0.04269419,0.136527605,0.134335899,0.11157661,0.194820213,0.147035702,0.029639698
6.032944444,0.054719775,0.043985196,0.144706789,0.164078333,0.110698068,0.156514389,0.144073875,0.030632205
6.060755556,0.05223801,0.047439703,0.139387913,0.146564122,0.111859794,0.173661352,0.146180863,0.029669642
6.088558333,0.042837005,0.056004347,0.113103015,0.139516263,0.115308833,0.184130072,0.143662124,0.047083001
6.116361111,0.047141374,0.050607504,0.123108201,0.151008826,0.103267469,0.161461784,0.147193357,0.041016532
6.144166667,0.058362003,0.066366058,0.134705342,0.167016008,0.122889088,0.18866792,0.147257568,0.04221137
6.171977778,0.049675278,0.06184203,0.132386072,0.142753026,0.118048626,0.177195542,0.151857293,0.034646165
6.199786111,0.045003553,0.046060608,0.114214303,0.147297076,0.117159958,0.170532792,0.148550775,0.038077614
6.227594444,0.049888917,0.062124124,0.1288178,0.160235881,0.124090898,0.161921816,0.153936914,0.038165485
6.255391667,0.06286997,0.054313421,0.151499512,0.142818864,0.113079704,0.170348503,0.150075776,0.041620701
6.283202778,0.052432775,0.053351949,0.142028366,0.147833731,0.126685542,0.193818048,0.157212685,0.047116821
6.310994444,0.05306221,0.050598409,0.128731202,0.140338643,0.122912515,0.164443811,0.155775316,0.047122024
6.3388,0.061571471,0.073150341,0.158274974,0.150100225,0.141804633,0.17906069,0.167150692,0.051083606
6.366594444,0.070501484,0.067840865,0.142152381,0.149384373,0.132303581,0.144602355,0.169597147,0.047672786
6.394411111,0.073830361,0.062278364,0.153844832,0.157908738,0.133935112,0.189865485,0.181301899,0.049980661
6.422208333,0.066745506,0.072626997,0.168750043,0.163818373,0.14041031,0.191644884,0.193856103,0.048821697
6.449997222,0.0710812,0.069089982,0.14861441,0.154249894,0.145491477,0.17173825,0.164882667,0.052856234
6.477794444,0.072799083,0.059046157,0.154482451,0.172665927,0.145969561,0.187370839,0.170794379,0.063453535
6.505594444,0.073427789,0.06874163,0.13798536,0.181219172,0.144595586,0.187618328,0.158925721,0.061631263
6.533391667,0.067865474,0.076630962,0.149369296,0.165944509,0.160050816,0.185609688,0.178653645,0.060451239
6.561197222,0.062499518,0.062453647,0.150770673,0.161368656,0.153859977,0.184999386,0.199216421,0.062241773
6.589016667,0.066538845,0.060056468,0.154594619,0.171665965,0.138144372,0.197245602,0.185341928,0.068589867
6.616825,0.07647646,0.070368134,0.172192257,0.160879865,0.138718662,0.186617318,0.186695971,0.062735896
6.644625,0.077933565,0.068469543,0.171498429,0.166505069,0.15771058,0.194145299,0.184119513,0.072233152
6.672430556,0.08547417,0.073539032,0.15847729,0.166641391,0.150983852,0.191560209,0.194016166,0.065495724
6.700227778,0.07837687,0.058297589,0.155584932,0.172557072,0.151908175,0.191617148,0.194310101,0.073156189
6.728038889,0.081241254,0.063336654,0.164749833,0.165624019,0.150133106,0.203320748,0.193555822,0.068106828
6.755847222,0.086306351,0.062997259,0.174007984,0.182384768,0.151692509,0.179064227,0.195283591,0.074503112
