Time,M0-1 - 0%,M1-1 - 0%,M2-1 - 1%,M3-1 - 1%,M4-1 - 3%,M5-1 - 3%,M6-1 - 10%,M7-1 - 10%,M0 - 3%,M1 - 3%,M2 - 6%,M3 - 6%,M4 - 8%,M5 - 8%,M6 - 10%,M7 - 10%
74.50936111,6.561531466,2.478365633,11.21899388,10.67412698,10.97257556,12.59699291,11.18641394,12.32590685,,,,,,,,
74.53716389,6.628709742,2.511891286,11.21899388,10.69844567,10.97257556,12.59699291,11.16225477,12.3614441,,,,,,,,
74.56495,6.640178968,2.490316632,11.21899388,10.67412698,10.97257556,12.59699291,11.16225477,12.32590685,,,,,,,,
74.59274167,6.697854297,2.518414992,11.24706608,10.67412698,10.97257556,12.63823876,11.18641394,12.39706142,,,,,,,,
74.62055278,6.7212693,2.545265643,11.24706608,10.69844567,10.97257556,12.59699291,11.18641394,12.3614441,,,,,,,,
74.64836389,6.745431744,2.556710091,11.24706608,10.67412698,10.97257556,12.59699291,11.18641394,12.32590685,,,,,,,,
74.676175,6.780923726,2.570783903,11.27572561,10.77126173,10.99790534,12.63823876,11.18641394,12.3614441,,,,,,,,
74.70398333,6.80511844,2.585246236,11.24706608,10.74681142,10.99790534,12.59699291,11.18641394,12.29119663,,,,,,,,
74.73179722,6.854242403,2.58649042,11.24706608,10.77126173,10.99790534,12.59699291,11.16225477,12.29119663,,,,,,,,
74.75959722,6.860469367,2.599853362,11.24706608,10.77126173,10.99790534,12.59699291,11.21100909,12.32590685,,,,,,,,
74.78740556,6.923547467,2.62872157,11.30444285,10.69844567,10.97257556,12.63823876,11.18680789,12.3266556,,,,,,,,
74.81521389,6.936237716,2.641768159,11.33321786,10.74681142,10.99790534,12.59699291,11.18641394,12.32590685,,,,,,,,
74.84300278,6.974896985,2.642906063,11.33321786,10.77126173,10.97257556,12.59699291,11.11406035,12.3266556,,,,,,,,
74.87081389,7.020740974,2.675661803,11.30444285,10.77126173,10.97257556,12.59699291,11.16225477,12.39706142,,,,,,,,
74.89860556,7.034020341,2.684349013,11.33321786,10.72240528,10.99790534,12.59699291,11.18641394,12.32590685,,,,,,,,
74.92639444,7.101384371,2.70202648,11.33321786,10.69804325,10.99790534,12.59699291,11.13813692,12.39706142,,,,,,,,
74.95418333,7.101384371,2.695670465,11.33321786,10.77126173,11.04870398,12.59699291,11.11406035,12.39706142,,,,,,,,
74.98199167,7.184333639,2.745574373,11.33321786,10.74681142,11.02328146,12.59699291,11.16225477,12.3614441,,,,,,,,
75.00980556,7.163423584,2.764352554,11.36205071,10.7716797,10.97257556,12.59699291,11.16225477,12.32590685,,,,,,,,
75.03759167,7.184382941,2.778566805,11.36205071,10.7716797,10.99790534,12.59699291,11.13813692,12.3614441,,,,,,,,
75.06539722,7.241247053,2.794594726,11.33321786,10.7716797,11.02328146,12.59699291,11.13813692,12.32590685,,,,,,,,
75.09320833,7.262802135,2.782770048,11.36205071,10.79617497,11.02328146,12.59699291,11.16225477,12.3614441,,,,,,,,
75.12099722,7.299266128,2.809293238,11.36205071,10.74681142,10.99790534,12.59699291,11.13813692,12.3614441,,,,,,,,
75.14880278,7.358640456,2.809312149,11.39149753,10.74681142,10.97257556,12.63823876,11.11406035,12.3614441,,,,,,,,
75.17659167,7.343514343,2.830066806,11.39149753,10.77126173,10.97257556,12.59699291,11.18680789,12.3614441,,,,,,,,
75.2044,7.426628783,2.853581747,11.39149753,10.74681142,10.99790534,12.59699291,11.21100909,12.3614441,,,,,,,,
75.23218611,7.449864357,2.866243899,11.42100457,10.7472153,10.97257556,12.59699291,11.16225477,12.3614441,,,,,,,,
75.25999722,7.457545842,2.896737553,11.42100457,10.82071449,11.02328146,12.55683549,11.18641394,12.3614441,,,,,,,,
75.28780833,7.584650087,2.906883972,11.45057191,10.84613883,10.99790534,12.59699291,11.21100909,12.3614441,,,,,,,,
75.31559722,7.528397139,2.915454399,11.42100457,10.79575624,10.97257556,12.63823876,11.18680789,12.39706142,,,,,,,,
75.34339444,7.576368379,2.936223544,11.48019962,10.74681142,10.99790534,12.59699291,11.16264804,12.32590685,,,,,,,,
75.37119444,7.592560087,2.965518039,11.42100457,10.87076851,10.97257556,12.63823876,11.16225477,12.32590685,,,,,,,,
75.39899444,7.625409876,2.954060428,11.48019962,10.84571856,10.97257556,12.59699291,11.16225477,12.3614441,,,,,,,,
75.42678056,7.65009472,2.995061099,11.45057191,10.921443,10.97257556,12.59699291,11.13813692,12.43275891,,,,,,,,
75.45458889,7.734284893,3.002641479,11.45057191,10.84571856,10.97257556,12.59699291,11.18641394,12.32590685,,,,,,,,
75.48239444,7.73435399,3.025958188,11.48019962,10.921443,10.99790534,12.59699291,11.18641394,12.3614441,,,,,,,,
75.51018611,7.777528981,3.027714472,11.48019962,10.921443,10.99790534,12.59699291,11.18680789,12.32590685,,,,,,,,
75.53798611,7.821185559,3.053569544,11.48019962,10.89586439,11.02328146,12.59699291,11.18641394,12.22200568,,,,,,,,
75.56580278,7.865256898,3.06886963,11.51046964,10.84571856,10.97257556,12.59699291,11.23564699,12.32590685,,,,,,,,
75.59359444,7.874301759,3.089125804,11.51046964,10.84571856,10.97257556,12.59699291,11.16225477,12.32590685,,,,,,,,
75.62138333,7.901189705,3.111640683,11.48019962,10.87120368,10.99790534,12.59699291,11.16225477,12.3266556,,,,,,,,
75.64918889,7.91943293,3.111701482,11.48019962,10.89586439,10.97257556,12.59699291,11.18680789,12.32590685,,,,,,,,
75.67699167,7.955872318,3.132806511,11.48019962,10.94706925,10.97257556,12.59699291,11.23564699,12.32590685,,,,,,,,
75.70478056,7.983678504,3.162037061,11.51046964,10.94706925,10.97257556,12.59699291,11.13813692,12.3614441,,,,,,,,
75.73258333,8.039931424,3.187154147,11.51046964,10.89630035,10.97257556,12.59699291,11.18641394,12.32590685,,,,,,,,
75.760375,8.068380764,3.207606254,11.57119845,10.94706925,10.99790534,12.67958987,11.16264804,12.3614441,,,,,,,,
75.78816389,8.087584767,3.2169967,11.51046964,10.921443,10.99790534,12.67958987,11.18641394,12.32590685,,,,,,,,
75.81597222,8.116587712,3.2327,11.57119845,10.94706925,10.99790534,12.63823876,11.18641394,12.3614441,,,,,,,,
75.84378333,8.116670828,3.258293641,11.54080255,10.97274318,10.99790534,12.63823876,11.18641394,12.32590685,,,,,,,,
75.87158611,8.185365577,3.269236959,11.57119845,10.97274318,10.97257556,12.63823876,11.13813692,12.3614441,,,,,,,,
75.89939722,8.225130059,3.285643983,11.54080255,11.02468936,11.02328146,12.59699291,11.13813692,12.32590685,,,,,,,,
75.92720556,8.225219977,3.310233194,11.60165741,10.94750683,11.02328146,12.59699291,11.21100909,12.3614441,,,,,,,,
75.95500278,8.265587825,3.335413061,11.60165741,10.97274318,10.97257556,12.59699291,11.16225477,12.29119663,,,,,,,,
75.98280556,8.286152704,3.368209944,11.60165741,10.92187977,10.99790534,12.59699291,11.13813692,12.32590685,,,,,,,,
76.01061111,8.337752661,3.38346291,11.60165741,10.97274318,10.99790534,12.63823876,11.16225477,12.32590685,,,,,,,,
76.03841389,8.358655634,3.407710098,11.57119845,10.97274318,10.97257556,12.59699291,11.21100909,12.29119663,,,,,,,,
76.06621667,8.390184734,3.423683563,11.60165741,10.94706925,10.99790534,12.59699291,11.18680789,12.29119663,,,,,,,,
76.09401944,8.432830397,3.413758284,11.60226551,11.02468936,11.02328146,12.59699291,11.23564699,12.32590685,,,,,,,,
76.12183056,8.454318598,3.437347226,11.63278886,11.02468936,10.97257556,12.59699291,11.18641394,12.32590685,,,,,,,,
76.14962222,8.476053037,3.472998238,11.63278886,11.02468936,10.99790534,12.59699291,11.11406035,12.3614441,,,,,,,,
76.17743056,8.476155503,3.496468489,11.63278886,11.02468936,10.99790534,12.63823876,11.23564699,12.3614441,,,,,,,,
76.20523611,8.564280589,3.529770016,11.66398607,10.99846485,10.97257556,12.59699291,11.18641394,12.25656294,,,,,,,,
76.23304722,8.542049306,3.539337628,11.63278886,10.94706925,10.97257556,12.63823876,11.18641394,12.3614441,,,,,,,,
76.26086111,8.597982357,3.53654207,11.72657806,11.05096341,10.97257556,12.63823876,11.21100909,12.29119663,,,,,,,,
76.28867222,8.620764,3.589287448,11.63278886,11.07728706,10.97257556,12.59699291,11.18641394,12.32590685,,,,,,,,
76.31646389,8.655196458,3.590612822,11.72657806,11.07728706,10.97257556,12.59699291,11.18641394,12.3614441,,,,,,,,
76.34426667,8.689968762,3.602324986,11.72657806,11.05141933,10.97257556,12.59699291,11.18641394,12.25656294,,,,,,,,
76.37206944,8.724853222,3.636767726,11.69524911,10.94706925,10.99790534,12.59699291,11.23564699,12.32590685,,,,,,,,
76.39986944,8.748480063,3.657562131,11.66398607,11.10413388,10.99790534,12.59699291,11.13813692,12.32590685,,,,,,,,
76.42768056,8.771923527,3.657393233,11.72657806,11.07728706,10.99790534,12.59699291,11.18641394,12.29119663,,,,,,,,
76.45548056,8.820027487,3.706038707,11.72657806,11.05096341,10.99790534,12.63823876,11.16225477,12.25656294,,,,,,,,
76.48328611,8.832056886,3.715263812,11.72657806,11.07775969,10.97257556,12.63823876,11.21100909,12.18752476,,,,,,,,
76.51108333,8.856397987,3.724712098,11.69524911,11.07775969,11.02328146,12.67958987,11.13813692,12.25656294,,,,,,,,
76.53888611,8.918113408,3.748492492,11.72657806,11.07775969,10.97257556,12.67958987,11.16225477,12.29119663,,,,,,,,
76.56668611,8.917986827,3.782330315,11.79071416,11.07728706,10.97257556,12.63823876,11.18641394,12.29119663,,,,,,,,
76.59448333,8.918113408,3.803717764,11.75861172,11.05096341,11.02328146,12.63823876,11.18641394,12.18752476,,,,,,,,
76.62227222,8.955563242,3.830726239,11.75861172,11.02468936,10.97257556,12.67958987,11.13813692,12.29119663,,,,,,,,
76.65007778,8.980815638,3.845906754,11.75861172,11.10366037,10.97257556,12.63823876,11.18680789,12.29119663,,,,,,,,
76.67788611,9.006256153,3.887724924,11.72657806,11.07728706,11.02328146,12.59699291,11.16225477,12.29119663,,,,,,,,
76.70567778,9.044793376,3.894754632,11.75861172,11.07728706,11.02328146,12.59699291,11.18641394,12.3266556,,,,,,,,
76.73347778,9.070648358,3.909046881,11.75861172,11.15750678,11.02328146,12.59699291,11.13813692,12.32590685,,,,,,,,
76.76126944,9.110093266,3.939782903,11.79071416,11.15750678,10.97257556,12.7210464,11.21100909,12.3614441,,,,,,,,
76.789075,9.096836575,3.973775698,11.72657806,11.13055779,10.97257556,12.59699291,11.18641394,12.32590685,,,,,,,,
76.81686389,9.163139854,4.011095906,11.82288548,11.07728706,10.97257556,12.59699291,11.16225477,12.29119663,,,,,,,,
76.84465833,9.230552136,4.018810788,11.75861172,11.10413388,10.97257556,12.63823876,11.18641394,12.29119663,,,,,,,,
76.87246667,9.189825901,4.032422292,11.82288548,11.18450739,10.99790534,12.59699291,11.11406035,12.39706142,,,,,,,,
76.90027778,9.244258161,4.056104454,11.85512576,11.10413388,10.99790534,12.59699291,11.18641394,12.3614441,,,,,,,,
76.92808611,9.257983811,4.098256473,11.85512576,11.15750678,10.99790534,12.63823876,11.21100909,12.39706142,,,,,,,,
76.95588889,9.29940158,4.10441851,11.79071416,11.18450739,10.99790534,12.59699291,11.13813692,12.29119663,,,,,,,,
76.98368889,9.341275779,4.116790737,11.85512576,11.21155968,10.97257556,12.63823876,11.13813692,12.32590685,,,,,,,,
77.011475,9.369429692,4.14595544,11.85512576,11.13055779,10.97257556,12.7210464,11.16225477,12.32590685,,,,,,,,
77.03926389,9.412341213,4.158768988,11.85512576,11.21205367,11.04870398,12.59699291,11.16225477,12.32590685,,,,,,,,
77.06707222,9.412182095,4.177866207,11.82288548,11.18450739,10.99790534,12.63823876,11.16225477,12.32590685,,,,,,,,
77.09488333,9.426574141,4.217070755,11.85512576,11.21155968,11.02328146,12.59699291,11.23564699,12.32590685,,,,,,,,
77.12268611,9.499460488,4.232586035,11.82288548,11.15750678,10.97257556,12.59699291,11.13813692,12.32590685,,,,,,,,
77.15048889,9.484647669,4.255089163,11.88810512,11.21205367,10.99790534,12.7210464,11.16225477,12.32590685,,,,,,,,
77.17829167,9.528806526,4.284764173,11.85512576,11.18450739,10.99790534,12.63823876,11.18641394,12.22200568,,,,,,,,
77.20610278,9.573468299,4.305619266,11.85512576,11.23915864,10.99790534,12.63823876,11.13813692,12.29119663,,,,,,,,
77.23388889,9.588565523,4.324391271,11.85512576,11.15750678,10.99790534,12.59699291,11.13813692,12.39706142,,,,,,,,
77.26169444,9.588565523,4.343445457,11.88810512,11.21155968,11.02328146,12.67958987,11.18641394,12.29119663,,,,,,,,
77.28949444,9.618817624,4.367557186,11.85512576,11.21205367,11.02328146,12.67958987,11.21100909,12.32590685,,,,,,,,
77.31729444,9.634149556,4.416866132,11.95428001,11.21205367,10.99790534,12.67958987,11.16225477,12.32590685,,,,,,,,
77.34510556,9.695678585,4.434554291,11.92115651,11.23915864,10.97257556,12.67958987,11.16225477,12.32590685,,,,,,,,
77.37289444,9.711109219,4.439774081,11.98747572,11.21254767,10.99790534,12.59699291,11.16225477,12.29119663,,,,,,,,
77.4007,9.71129145,4.467743623,11.95428001,11.23965358,11.04870398,12.63823876,11.21100909,12.32590685,,,,,,,,
77.42850278,9.742395253,4.509748318,11.95428001,11.21155968,10.99790534,12.63823876,11.13813692,12.29119663,,,,,,,,
77.45629722,9.789851774,4.520317929,11.98747572,11.29451772,11.04870398,12.63823876,11.13813692,12.29119663,,,,,,,,
77.48410278,9.805774538,4.560759043,11.98747572,11.32227797,11.02328146,12.7626085,11.11406035,12.25656294,,,,,,,,
77.51189444,9.805774538,4.57999461,11.95428001,11.2668113,10.99790534,12.67958987,11.11406035,12.22200568,,,,,,,,
77.53969167,9.821718139,4.605038991,11.98747572,11.23915864,11.02328146,12.7210464,11.13813692,12.32590685,,,,,,,,
77.5675,9.837875374,4.605173858,12.02144728,11.32227797,10.99790534,12.63823876,11.13813692,12.22200568,,,,,,,,
77.59528889,9.919379799,4.659401286,11.98747572,11.21155968,11.02328146,12.63823876,11.13813692,12.25656294,,,,,,,,
77.62309722,9.919379799,4.697278429,11.98747572,11.32227797,10.99790534,12.59699291,11.16225477,12.32590685,,,,,,,,
77.65090278,9.93586497,4.69444863,11.98747572,11.29451772,10.99790534,12.67958987,11.18680789,12.32590685,,,,,,,,
77.67871667,10.00284981,4.688447176,11.98747572,11.32227797,10.97257556,12.59699291,11.11406035,12.3614441,,,,,,,,
77.706525,10.0196513,4.763736715,11.98747572,11.32227797,10.97257556,12.63823876,11.11406035,12.32590685,,,,,,,,
77.73434444,10.03647544,4.785313976,11.98747572,11.29451772,11.02328146,12.63823876,11.16225477,12.32590685,,,,,,,,
77.76213333,10.07061337,4.797812192,11.98747572,11.32227797,11.04870398,12.7210464,11.13813692,12.29119663,,,,,,,,
77.78993611,10.08771722,4.832625781,12.08961693,11.2668113,10.99790534,12.63823876,11.16225477,12.32590685,,,,,,,,
77.81773611,10.08771722,4.842346742,11.98747572,11.32227797,10.99790534,12.67958987,11.11406035,12.32590685,,,,,,,,
77.84554444,10.13982008,4.881348429,12.02144728,11.29451772,10.99790534,12.67958987,11.11406035,12.22200568,,,,,,,,
77.87334722,10.19258528,4.897743783,12.02144728,11.32227797,10.99790534,12.63823876,11.13813692,12.32590685,,,,,,,,
77.90115278,10.17489812,4.914497611,12.12381522,11.2668113,11.02328146,12.63823876,11.11406035,12.32590685,,,,,,,,
77.92895278,10.17489812,4.951714038,12.02144728,11.35060881,11.04870398,12.59699291,11.13813692,12.32590685,,,,,,,,
77.95673889,10.22803347,4.979136904,12.05549432,11.2668113,10.99790534,12.7626085,11.16225477,12.29119663,,,,,,,,
77.98453056,10.24602455,5.007290379,12.12381522,11.32279368,11.02328146,12.7210464,11.09002501,12.29119663,,,,,,,,
78.01231944,10.30014976,5.000052806,12.02144728,11.37899562,10.97257556,12.67958987,11.16225477,12.32590685,,,,,,,,
78.04012778,10.33683511,5.057176528,12.08961693,11.2668113,11.04870398,12.7210464,11.16225477,12.22200568,,,,,,,,
78.06793889,10.3184794,5.075180475,12.08961693,11.29451772,10.97257556,12.7210464,11.13813692,12.29194373,,,,,,,,
78.095725,10.39230351,5.108500149,12.08961693,11.32279368,11.02328146,12.67958987,11.16264804,12.29119663,,,,,,,,
78.12353056,10.39230351,5.100910627,12.12381522,11.29451772,11.04870398,12.7210464,11.16225477,12.32590685,,,,,,,,
78.15131389,10.37362482,5.127048952,12.12381522,11.32227797,10.99790534,12.67958987,11.18680789,12.32590685,,,,,,,,
78.17911667,10.42974148,5.149558649,12.12381522,11.37899562,11.02328146,12.63823876,11.16225477,12.29119663,,,,,,,,
78.20690556,10.4485008,5.168699995,12.12381522,11.35060881,10.97257556,12.7210464,11.18641394,12.29119663,,,,,,,,
78.23471111,10.48660586,5.254893727,12.08961693,11.35060881,10.99790534,12.7210464,11.18641394,12.25656294,,,,,,,,
78.26250278,10.5248217,5.243028376,12.15882872,11.35112554,10.99790534,12.67958987,11.13813692,12.32590685,,,,,,,,
78.29030556,10.5248217,5.295457743,12.15882872,11.37899562,10.97257556,12.67958987,11.16225477,12.25656294,,,,,,,,
78.31811944,10.62242696,5.295389611,12.12381522,11.37899562,10.97257556,12.7210464,11.13813692,12.32590685,,,,,,,,
78.34590833,10.60263346,5.341049876,12.12381522,11.40743846,11.04870398,12.67958987,11.18641394,12.32590685,,,,,,,,
78.37371667,10.64224988,5.36646665,12.12381522,11.40743846,10.97257556,12.67958987,11.18680789,12.29119663,,,,,,,,
78.40152222,10.6822617,5.387609851,12.15882872,11.37899562,11.04870398,12.7210464,11.13813692,12.18752476,,,,,,,,
78.42933333,10.70217345,5.417841686,12.15882872,11.35060881,11.02328146,12.67958987,11.16225477,12.25656294,,,,,,,,
78.457125,10.72239317,5.422192788,12.19392138,11.37899562,11.04870398,12.7626085,11.13813692,12.32590685,,,,,,,,
78.48493333,10.76292376,5.448421841,12.15882872,11.37899562,11.07417294,12.7210464,11.11406035,12.32590685,,,,,,,,
78.51274167,10.76292376,5.470656282,12.22909333,11.40743846,10.99790534,12.63823876,11.18680789,12.32590685,,,,,,,,
78.54054722,10.78352205,5.502178913,12.19392138,11.37951336,11.04870398,12.7626085,11.18641394,12.32590685,,,,,,,,
78.56835556,10.84550497,5.515818315,12.19392138,11.40743846,10.99790534,12.7626085,11.13813692,12.22200568,,,,,,,,
78.59615278,10.84550497,5.548061031,12.15882872,11.37899562,10.99790534,12.7626085,11.11406035,12.29119663,,,,,,,,
78.62396111,10.84550497,5.571336535,12.15882872,11.40743846,11.02328146,12.7210464,11.13813692,12.29119663,,,,,,,,
78.65175556,10.90866467,5.571336535,12.19392138,11.40743846,11.02328146,12.7210464,11.13813692,12.29119663,,,,,,,,
78.67955833,10.90866467,5.633122789,12.15882872,11.49418562,11.02328146,12.7626085,11.16225477,12.32590685,,,,,,,,
78.70736667,10.95124044,5.62837644,12.15882872,11.43593739,11.02328146,12.7626085,11.11406035,12.32590685,,,,,,,,
78.73516111,11.01581437,5.667221877,12.19392138,11.40797617,10.99790534,12.7210464,11.13813692,12.3266556,,,,,,,,
78.76296667,11.01581437,5.721984187,12.22909333,11.43593739,11.02328146,12.7626085,11.18680789,12.3266556,,,,,,,,
78.79076389,11.01581437,5.742191378,12.26434465,11.49418562,11.02328146,12.67958987,11.16225477,12.29119663,,,,,,,,
78.818575,11.03772405,5.721952193,12.26434465,11.43647616,11.04870398,12.63823876,11.16225477,12.32590685,,,,,,,,
78.84637778,11.08164702,5.778145944,12.26434465,11.49418562,11.02328146,12.7210464,11.16264804,12.32590685,,,,,,,,
78.87418889,11.08164702,5.798855239,12.22909333,11.52339735,11.02328146,12.63823876,11.13813692,12.29119663,,,,,,,,
78.90198611,11.12603768,5.867775217,12.26434465,11.49418562,10.99790534,12.7210464,11.16225477,12.32590685,,,,,,,,
78.92979722,11.12603768,5.830448423,12.26434465,11.46557217,11.02328146,12.67958987,11.13813692,12.3266556,,,,,,,,
78.95759167,11.10366037,5.889463612,12.22909333,11.46503232,11.02328146,12.67958987,11.13813692,12.29119663,,,,,,,,
78.98539722,11.12603768,5.878538506,12.26434465,11.55266759,11.04870398,12.7626085,11.13813692,12.32590685,,,,,,,,
79.01320278,11.17089941,5.911218959,12.26434465,11.49472655,10.99790534,12.7626085,11.13813692,12.25656294,,,,,,,,
79.04099167,11.1933839,5.950051042,12.26434465,11.43647616,11.02328146,12.7626085,11.16225477,12.22200568,,,,,,,,
79.06879167,11.17089941,5.978173687,12.26434465,11.46557217,10.99790534,12.7210464,11.16225477,12.29119663,,,,,,,,
79.09658333,11.1933839,6.012516707,12.26434465,11.46503232,11.02328146,12.7210464,11.16225477,12.29119663,,,,,,,,
79.12439167,11.1933839,6.029772581,12.26434465,11.46557217,11.07417294,12.7626085,11.16225477,12.25656294,,,,,,,,
79.15219722,11.21624532,6.047191285,12.30045337,11.46557217,10.99790534,12.7210464,11.16225477,12.22200568,,,,,,,,
79.18000278,11.1933839,6.070701224,12.26434465,11.49418562,11.02328146,12.7626085,11.16225477,12.29119663,,,,,,,,
79.20781111,11.1933839,6.094372756,12.26434465,11.55266759,11.04870398,12.7626085,11.18641394,12.22200568,,,,,,,,
79.23561389,11.21624532,6.142635809,12.26434465,11.55266759,11.04870398,12.7626085,11.13813692,12.29119663,,,,,,,,
79.263425,11.23914367,6.160969567,12.26434465,11.49418562,11.04870398,12.7626085,11.21100909,12.32590685,,,,,,,,
79.29122222,11.23914367,6.179263632,12.26434465,11.52339735,11.04870398,12.7626085,11.16225477,12.25656294,,,,,,,,
79.31901944,11.23914367,6.179353006,12.26434465,11.52395952,10.99790534,12.7626085,11.11444031,12.32590685,,,,,,,,
79.346825,11.28505127,6.223069713,12.26434465,11.49418562,11.04870398,12.7210464,11.11406035,12.32590685,,,,,,,,
79.37461944,11.26207897,6.267658087,12.33664521,11.52339735,11.04870398,12.7626085,11.16225477,12.29119663,,,,,,,,
79.40240833,11.21624532,6.274021358,12.26434465,11.52339735,11.02328146,12.7626085,11.11406035,12.25656294,,,,,,,,
79.43020833,11.28505127,6.293290355,12.30045337,11.55266759,10.97257556,12.7626085,11.16225477,12.32590685,,,,,,,,
79.45800556,11.28505127,6.29977217,12.33664521,11.52339735,11.04870398,12.7626085,11.13813692,12.29119663,,,,,,,,
79.48579722,11.26207897,6.352573077,12.37292029,11.49418562,11.02328146,12.7626085,11.13813692,12.29119663,,,,,,,,
79.51358889,11.23914367,6.365844248,12.33664521,11.52339735,11.04870398,12.7210464,11.09040432,12.29119663,,,,,,,,
79.54139444,11.26207897,6.440654527,12.37292029,11.58256083,11.02328146,12.7210464,11.16225477,12.32590685,,,,,,,,
79.5692,11.30841413,6.413356471,12.33664521,11.55266759,11.02328146,12.7210464,11.09002501,12.25656294,,,,,,,,
79.59699722,11.30841413,6.454446459,12.30045337,11.64253012,11.02328146,12.67958987,11.18641394,12.29119663,,,,,,,,
79.62479167,11.28505127,6.503486993,12.40927871,11.58256083,11.02328146,12.7626085,11.18641394,12.29119663,,,,,,,,
79.65260278,11.28505127,6.468316975,12.37292029,11.61251498,11.02328146,12.7626085,11.13813692,12.22200568,,,,,,,,
79.68040278,11.30841413,6.524992523,12.40927871,11.67260633,10.99790534,12.7626085,11.16225477,12.25656294,,,,,,,,
79.70821389,11.30841413,6.575916951,12.30045337,11.61308058,11.04870398,12.7210464,11.13813692,12.29119663,,,,,,,,
79.73600556,11.37873212,6.56105015,12.40927871,11.49474667,11.04870398,12.7626085,11.11406035,12.29119663,,,,,,,,
79.76381667,11.33181521,6.590110635,12.37292029,11.52339735,11.02328146,12.7210464,11.16225477,12.29119663,,,,,,,,
79.79160833,11.37873212,6.612152657,12.33664521,11.64253012,11.04870398,12.7210464,11.13813692,12.29119663,,,,,,,,
79.81941111,11.35525453,6.657027521,12.37292029,11.52339735,10.99790534,12.7210464,11.18680789,12.22200568,,,,,,,,
79.84721389,11.37873212,6.65690504,12.37292029,11.64253012,10.99790534,12.7626085,11.16225477,12.32590685,,,,,,,,
79.87500278,11.33181521,6.687294094,12.40927871,11.58256083,11.04870398,12.7626085,11.11406035,12.18752476,,,,,,,,
79.90281111,11.37873212,6.725828952,12.33664521,11.64253012,11.02328146,12.7626085,11.13813692,12.22200568,,,,,,,,
79.93062222,11.37909812,6.733868919,12.40927871,11.64253012,11.02328146,12.7210464,11.13813692,12.18752476,,,,,,,,
79.95841389,11.37873212,6.748998909,12.40927871,11.58256083,10.99790534,12.7626085,11.13813692,12.25656294,,,,,,,,
79.98621111,11.35525453,6.772695636,12.40927871,11.61251498,11.04870398,12.7210464,11.11406035,12.22200568,,,,,,,,
80.01401111,11.45049834,6.780455358,12.40927871,11.61251498,10.99790534,12.7210464,11.13813692,12.22200568,,,,,,,,
80.04180278,11.40261463,6.81230372,12.40927871,11.52339735,11.04870398,12.7626085,11.16225477,12.22200568,,,,,,,,
80.06960833,11.37873212,6.828445827,12.37292029,11.61251498,11.04870398,12.7626085,11.16225477,12.18752476,,,,,,,,
80.0974,11.42653669,6.844621539,12.40927871,11.58256083,11.04870398,12.7626085,11.11406035,12.25656294,,,,,,,,
80.12519167,11.42653669,6.88576602,12.37292029,11.64253012,11.04870398,12.80532326,11.16225477,12.22200568,,,,,,,,
80.15300278,11.45049834,6.927195213,12.40927871,11.61251498,11.04870398,12.7626085,11.13813692,12.22200568,,,,,,,,
80.18080556,11.45049834,6.935519458,12.37292029,11.67260633,11.02328146,12.7626085,11.11406035,12.32590685,,,,,,,,
80.20861667,11.47449963,6.969194821,12.40927871,11.67260633,11.07417294,12.7626085,11.13813692,12.22200568,,,,,,,,
80.23641944,11.45049834,6.986308465,12.40927871,11.64253012,10.97257556,12.7626085,11.16225477,12.25656294,,,,,,,,
80.26422778,11.47449963,7.038170442,12.40927871,11.67260633,11.02328146,12.7626085,11.13813692,12.25656294,,,,,,,,
80.292025,11.47449963,7.020949398,12.40927871,11.58312527,11.02328146,12.7626085,11.13813692,12.25656294,,,,,,,,
80.31983333,11.47449963,7.038170442,12.40927871,11.67260633,11.04870398,12.7626085,11.18641394,12.29119663,,,,,,,,
80.34763333,11.4989209,7.064496229,12.40927871,11.61251498,11.02328146,12.7626085,11.11406035,12.32590685,,,,,,,,
80.37545278,11.47449963,7.100019491,12.40927871,11.67260633,11.02328146,12.7626085,11.21140372,12.3266556,,,,,,,,
80.40325833,11.54788641,7.117959184,12.40927871,11.64253012,11.04870398,12.7626085,11.13813692,12.29119663,,,,,,,,
80.43105556,11.57243072,7.145105951,12.40927871,11.64311833,10.99790534,12.7210464,11.13813692,12.29119663,,,,,,,,
80.45886111,11.57243072,7.136019783,12.40927871,11.61251498,11.04870398,12.7210464,11.13813692,12.25656294,,,,,,,,
80.48666944,11.54788641,7.190937311,12.40927871,11.67260633,10.99790534,12.7626085,11.16225477,12.25656294,,,,,,,,
80.51448056,11.54788641,7.200253489,12.40927871,11.61251498,11.02328146,12.7626085,11.16225477,12.22200568,,,,,,,,
80.54228333,11.57243072,7.19102355,12.40927871,11.70392489,11.04870398,12.7626085,11.16225477,12.25656294,,,,,,,,
80.57006944,11.57243072,7.247076885,12.40927871,11.67260633,10.97257556,12.80532326,11.09002501,12.32590685,,,,,,,,
80.59788056,11.57243072,7.256454227,12.44653982,11.61251498,11.04870398,12.7626085,11.13813692,12.18752476,,,,,,,,
80.62566667,11.62243351,7.266020553,12.40927871,11.64311833,11.02328146,12.7626085,11.13852952,12.29119663,,,,,,,,
80.65345278,11.59741088,7.304303019,12.40927871,11.67319573,11.07417294,12.7626085,11.11406035,12.32590685,,,,,,,,
80.68124722,11.59741088,7.304303019,12.44653982,11.67260633,11.02328146,12.7626085,11.09040432,12.25656294,,,,,,,,
