Time,M0 - 1000,M1 - 1000,M2 - 2000,M3 - 2000,M4 - 3000,M5 - 3000,M6 - 4000,M7 - 4000
17.32098056,0.446830113,0.454996739,0.799405839,1.018067135,1.047268653,1.011022053,0.959136614,1.179836929
17.34879444,0.448412754,0.452699031,0.806979369,1.02239629,1.052315648,1.013653269,0.961397027,1.177820204
17.37658889,0.446394693,0.458122987,0.809201006,1.032933792,1.050962153,1.016539862,0.960336704,1.183624615
17.40439722,0.44610743,0.457552097,0.811852248,1.029427888,1.055140154,1.022468697,0.965886031,1.192177281
17.43220556,0.448016985,0.458164177,0.816824458,1.036375222,1.059286855,1.027855116,0.966544629,1.193442069
17.46000278,0.448158917,0.458606337,0.81693891,1.040157043,1.052939726,1.030846491,0.971674428,1.204391394
17.48779444,0.452324071,0.459909112,0.816255257,1.038970912,1.067389759,1.030100113,0.974668742,1.203794105
17.51560556,0.452192644,0.45852178,0.822205736,1.049594336,1.06271848,1.034942688,0.974513193,1.208717109
17.54341111,0.453820394,0.460393586,0.824181375,1.047549119,1.069773132,1.042099357,0.980409976,1.216171567
17.57121667,0.451935703,0.463084001,0.822679373,1.051433572,1.074115705,1.042301639,0.987137781,1.218642165
17.59900833,0.460134531,0.46272921,0.826761257,1.0577908,1.073342784,1.053877167,0.983056641,1.221637002
17.62680556,0.462396625,0.462554491,0.826845732,1.056494699,1.083365286,1.047495854,0.995204395,1.225543689
17.65461667,0.45789936,0.468731762,0.828156168,1.060366171,1.086339583,1.056520957,0.999237771,1.233479601
17.68241389,0.456126537,0.464222392,0.831728375,1.0597113,1.08823792,1.06000594,0.994964465,1.235298094
17.71021111,0.459586472,0.468741807,0.83398988,1.063374347,1.08675583,1.059036615,1.000831629,1.244779757
17.73801667,0.455351108,0.469375356,0.837262095,1.06976967,1.089630173,1.06175961,1.001516882,1.249445235
17.76580278,0.464885785,0.474134166,0.8380215,1.071843601,1.095461455,1.065369644,1.006308367,1.258406978
17.79360833,0.463816339,0.476002587,0.840719108,1.079127822,1.103155532,1.068694066,1.011557076,1.259608677
17.82141667,0.45808256,0.474565297,0.843640193,1.082235484,1.101169318,1.073671842,1.015912199,1.268986268
17.84920556,0.463011993,0.472201738,0.849400292,1.083689912,1.10711477,1.077828885,1.017372382,1.269699814
17.87700833,0.461624944,0.472747737,0.852095094,1.086018353,1.114978658,1.080908527,1.020435004,1.27199768
17.90481111,0.461131739,0.476898189,0.854007152,1.091029882,1.111886687,1.083746792,1.024749385,1.273919854
17.9326,0.458381443,0.474603052,0.856780612,1.091987869,1.120390785,1.086606073,1.029877137,1.292472319
17.9604,0.463980695,0.478341717,0.859768351,1.090331877,1.123783762,1.096009638,1.033257787,1.296414946
17.98820833,0.463742338,0.480002873,0.853272071,1.09742048,1.12172859,1.093321797,1.040829148,1.295187466
18.01600556,0.466730665,0.479612967,0.864025987,1.100701783,1.128963642,1.099430195,1.035860203,1.299477141
18.04379167,0.46407266,0.483531385,0.863469563,1.100588754,1.129946936,1.099850768,1.043527418,1.30721106
18.0716,0.468128271,0.481796823,0.868732157,1.112436683,1.141461861,1.106626042,1.043919341,1.311969838
18.09941111,0.474761386,0.481775001,0.868514628,1.117801466,1.148555026,1.104048697,1.052622214,1.321875667
18.12719722,0.467602143,0.48718568,0.870232183,1.11416051,1.147096099,1.112555464,1.050486704,1.316196331
18.15499444,0.463436081,0.485638308,0.874271157,1.114454146,1.15074602,1.124813802,1.057272676,1.314557231
18.18278889,0.467988686,0.482836159,0.879599044,1.121914215,1.154129971,1.121577609,1.056094172,1.331773724
18.21059722,0.464171393,0.489811419,0.878019096,1.127067586,1.159179784,1.128462791,1.061855863,1.344568597
18.23840278,0.461308802,0.48557936,0.883313642,1.130217541,1.163419638,1.125040843,1.069147684,1.342039158
18.2662,0.469913998,0.485290502,0.883423594,1.130159944,1.169737613,1.131860109,1.069253634,1.35288236
18.29399444,0.469826288,0.492594193,0.890952797,1.135073064,1.164583059,1.135736253,1.077099112,1.356002179
18.32180278,0.469618456,0.497606004,0.88777568,1.143704959,1.174034384,1.141689183,1.077096245,1.354777571
18.3496,0.468333329,0.493376271,0.891767351,1.1460286,1.179793552,1.14848826,1.078729693,1.370320416
18.37738889,0.469629264,0.49563782,0.891803268,1.145766783,1.180802431,1.147889463,1.083896264,1.374072881
18.40517778,0.471661931,0.499199903,0.895003069,1.149692612,1.181754958,1.160475845,1.089564494,1.369178369
18.43298889,0.471419138,0.497717179,0.89806643,1.151090016,1.191235694,1.161623897,1.09445,1.378254916
18.46079722,0.471748028,0.498557009,0.903744052,1.154398241,1.191799176,1.164561547,1.096112402,1.389762968
18.48860278,0.469672024,0.500576897,0.902541428,1.15741548,1.192903746,1.162662417,1.099364381,1.395940962
18.51641111,0.471060475,0.500003871,0.910094178,1.159661742,1.197838759,1.171721497,1.10193381,1.402635276
18.54420833,0.467136404,0.502291027,0.910402356,1.166775879,1.201927253,1.174328445,1.099939334,1.403233599
18.57201667,0.474625848,0.499977837,0.912574905,1.170304755,1.208811843,1.177325123,1.110035087,1.408482622
18.59982222,0.476878604,0.502830189,0.913981229,1.175985228,1.213521356,1.182587809,1.112773419,1.414276708
18.62761111,0.475046498,0.500533141,0.919252959,1.178873308,1.21610703,1.183864791,1.12226262,1.42828321
18.65541944,0.476373253,0.506003447,0.922684458,1.175858368,1.219385688,1.19152364,1.127557376,1.429546223
18.68323056,0.478798366,0.507511961,0.920295616,1.18391078,1.226540101,1.189082456,1.130594499,1.426690095
18.71103889,0.478171288,0.50977742,0.923750074,1.186476598,1.227167817,1.195575366,1.131883013,1.44644695
18.73883333,0.48039444,0.508280282,0.926012094,1.186003707,1.242429814,1.190583617,1.138736085,1.44339973
18.76664167,0.481407181,0.512780927,0.934650423,1.188442263,1.237842524,1.195812218,1.140199501,1.447343294
18.79443889,0.480223246,0.508920681,0.933080218,1.198832367,1.239101495,1.199652803,1.153471292,1.443578315
18.82225,0.483873274,0.508002195,0.936517255,1.197934026,1.244971614,1.200318812,1.146465241,1.46559687
18.85005833,0.487408551,0.510050203,0.938526769,1.200916691,1.252772354,1.205705475,1.151205006,1.457517336
18.87786944,0.488815599,0.512261145,0.938166362,1.204842689,1.249196083,1.214043784,1.156332073,1.471334801
18.90567778,0.488120531,0.514638405,0.943591032,1.207793067,1.254251332,1.218587845,1.160065598,1.486503386
18.93346944,0.488639059,0.515980752,0.950108147,1.213118583,1.2649775,1.221436904,1.155505793,1.488783985
18.96127778,0.489352169,0.513190876,0.947253977,1.215799234,1.265759069,1.227952353,1.157522734,1.490832686
18.98908889,0.496221197,0.521320309,0.949811693,1.222263852,1.265120849,1.226867375,1.16283436,1.494775202
19.01689167,0.489703107,0.511130417,0.951488777,1.229131195,1.272396821,1.229142557,1.166077525,1.494941644
19.04469444,0.491580272,0.520273917,0.957021781,1.22809806,1.276559829,1.235463192,1.164095555,1.511146914
19.07250556,0.492512708,0.515142986,0.961520103,1.240148843,1.288603893,1.244225931,1.172723267,1.515811749
19.10030556,0.499490271,0.516593148,0.963803257,1.235707062,1.287292285,1.242645559,1.175062102,1.527554671
19.12809167,0.496995234,0.520955046,0.965848262,1.24276219,1.290544596,1.248148591,1.181766027,1.522549114
19.15591111,0.501117358,0.521460007,0.967790036,1.241390196,1.296308499,1.247922655,1.1785441,1.528794317
19.18372222,0.498566172,0.533538055,0.970600281,1.249598523,1.296302979,1.258798626,1.189980603,1.544385053
19.21153056,0.503717455,0.522518129,0.975184295,1.251877006,1.300115292,1.264110582,1.187351124,1.545560544
19.23932778,0.50493524,0.541340658,0.973199272,1.260611301,1.306412889,1.267114827,1.191193404,1.553971419
19.26713333,0.506675385,0.532551867,0.97221759,1.259616107,1.307143528,1.27601495,1.197754478,1.558664585
19.29494167,0.506960153,0.539714756,0.985681926,1.261240396,1.313975101,1.274810512,1.2046603,1.554973477
19.32275556,0.50703191,0.538707141,0.986188811,1.266172838,1.317476666,1.283023911,1.202510019,1.587188098
19.35054444,0.509492636,0.538466556,0.98462219,1.270924399,1.321742172,1.278171189,1.21147719,1.574925006
19.37835278,0.50788198,0.542098674,0.985362768,1.2707764,1.334850587,1.284401511,1.211344968,1.583194647
19.40614444,0.508380911,0.542214513,0.987998067,1.282912229,1.334650233,1.289243054,1.220291508,1.594078359
19.43395556,0.512104254,0.543896374,0.994797656,1.285501671,1.338866968,1.295419797,1.224900097,1.595890911
19.46176667,0.512277246,0.537881823,1.000282238,1.290338805,1.340507616,1.301215498,1.232866071,1.603601721
19.489575,0.517366539,0.545899663,1.001636863,1.293740938,1.345945795,1.311216867,1.238693327,1.616092549
19.51737222,0.516003178,0.538562189,0.998284702,1.293076607,1.347798719,1.314124548,1.238931187,1.620064704
19.54516944,0.515718529,0.540891179,0.999677945,1.299650325,1.358263643,1.321683828,1.250338735,1.628226029
19.572975,0.514118852,0.540468994,1.011826726,1.306146257,1.359577109,1.314509126,1.249975018,1.637894527
19.60078611,0.5157626,0.543208268,1.007505273,1.31061502,1.36495875,1.322852353,1.260676547,1.637761936
19.62859444,0.520359837,0.543045067,1.013373889,1.308042706,1.368487609,1.319227816,1.252860534,1.637559338
19.65639167,0.521828074,0.540138364,1.013554945,1.314095871,1.373900884,1.335176809,1.258452526,1.648417515
19.68418333,0.522553594,0.543182755,1.019186893,1.319553105,1.377072408,1.344345109,1.263185859,1.665363338
19.71199444,0.524521245,0.541366024,1.020117223,1.322065754,1.391217744,1.342370395,1.268743396,1.665765786
19.73979167,0.522555712,0.545270424,1.031251098,1.326018653,1.388646044,1.340070064,1.275591215,1.675121096
19.76759444,0.522514848,0.54659852,1.025067172,1.332925238,1.395346705,1.349256868,1.279923266,1.684081956
19.7954,0.526029152,0.574076844,1.028891722,1.339928891,1.398871334,1.351578042,1.281226497,1.684202954
19.82321111,0.527858059,0.568549594,1.034978063,1.341905549,1.409225341,1.364969749,1.284103716,1.694115464
19.851,0.525498588,0.57066335,1.033102946,1.339570357,1.406850764,1.363633996,1.294582351,1.694958037
19.87881111,0.526816766,0.591576608,1.033486412,1.346458049,1.419861645,1.363866907,1.296942298,1.716803685
19.90660556,0.528697703,0.566220731,1.039857208,1.348478271,1.420929446,1.366638924,1.291923845,1.712292827
19.93439167,0.529148941,0.566095119,1.050351847,1.3507601,1.433819431,1.375179903,1.301803522,1.717236487
19.96219444,0.52575902,0.565460107,1.044001095,1.356497753,1.425202378,1.375184716,1.31169611,1.727160191
19.98998889,0.532021269,0.567764185,1.045955754,1.359869761,1.434651883,1.381644289,1.305936641,1.739741558
20.01779722,0.534587832,0.571359307,1.053575911,1.376014147,1.441406341,1.388010432,1.317046808,1.749868928
20.04559722,0.531071277,0.568969554,1.056991376,1.372850728,1.43907421,1.385597357,1.328905231,1.754180687
20.07340556,0.53180804,0.566832606,1.062971303,1.38019888,1.453207588,1.402125523,1.333555446,1.752851843
20.10121111,0.534917962,0.569630641,1.067718538,1.379692207,1.457870599,1.401626511,1.336557656,1.76690083
20.129,0.536717391,0.57047421,1.063786382,1.392676868,1.463232206,1.407832924,1.324819796,1.772310808
20.15679444,0.534246009,0.572971533,1.065314399,1.389387104,1.463856667,1.40506339,1.330759537,1.788509514
20.18460556,0.537500703,0.579883358,1.065772821,1.397895031,1.466117274,1.418256294,1.337312826,1.798421472
20.21240556,0.537155077,0.57735648,1.074551846,1.407588101,1.476777722,1.419050143,1.340793597,1.796248293
20.24020833,0.537935233,0.586911574,1.077877951,1.412808937,1.480331521,1.423863748,1.334974336,1.813306589
20.26801667,0.535834741,0.587879315,1.080395948,1.411284589,1.483558217,1.426214293,1.343721398,1.816182658
20.29583889,0.538425635,0.591806363,1.081696834,1.420898161,1.49225155,1.437183663,1.350248854,1.818027258
20.32362778,0.540016398,0.588327071,1.086072589,1.421225923,1.494541541,1.441851152,1.357257633,1.829682765
20.35143889,0.537671142,0.580182518,1.086603351,1.428910595,1.5037493,1.448738335,1.358988728,1.838430928
20.37924722,0.543516682,0.619657,1.08543625,1.430924477,1.50510142,1.449461035,1.375475295,1.84525158
20.40704722,0.541673752,0.594535987,1.090113636,1.442045234,1.516294786,1.463941285,1.368682788,1.858971093
20.43485833,0.545205577,0.582176691,1.093483083,1.438249169,1.517760337,1.458032453,1.379625883,1.861529053
20.46266389,0.54455844,0.577284749,1.097788976,1.447793955,1.530079539,1.46950486,1.380844498,1.884893672
20.49047222,0.549255823,0.576434841,1.102258534,1.446256194,1.532303077,1.466507281,1.385799433,1.892013269
20.51828333,0.547764671,0.57900531,1.10278609,1.45298251,1.531579917,1.478584292,1.386016601,1.892163678
20.54608611,0.550144095,0.578736669,1.108309455,1.46508126,1.540044486,1.487277403,1.393103486,1.906927497
20.5739,0.549277091,0.578254544,1.110296885,1.463390109,1.53852776,1.492855643,1.397044168,1.905940032
20.60170278,0.549195949,0.585903372,1.113431191,1.471899676,1.548251149,1.494976601,1.406760211,1.908689569
20.62949167,0.550697245,0.584668868,1.115953869,1.471349955,1.555269943,1.493739346,1.411507761,1.94E+00
20.6573,0.553634137,0.583231989,1.121864319,1.476394144,1.56251749,1.500165901,1.417772489,1.93423518
20.68510556,0.552976883,0.584767157,1.123960494,1.488651399,1.566859782,1.500050429,1.417590775,1.936885775
20.71291667,0.556970905,0.588478946,1.132023467,1.488764437,1.580419992,1.508274855,1.419879472,1.943478127
20.740725,0.558915907,0.586054029,1.130067277,1.498330852,1.585282755,1.517656538,1.42829941,1.954191858
20.76852222,0.557415512,0.589468137,1.128070325,1.50581626,1.584687104,1.512329076,1.432145979,1.962854914
20.79632222,0.558531066,0.592957347,1.134190138,1.511177847,1.591271137,1.525424192,1.437376703,1.986560581
20.82411389,0.557310629,0.590863199,1.138293616,1.510787851,1.59414661,1.533800583,1.445238811,1.984527923
20.85190556,0.560258991,0.593871925,1.139832776,1.515620914,1.600690005,1.547891619,1.441829375,1.982152384
20.87969444,0.563306507,0.600935375,1.144337978,1.520066132,1.604976601,1.551993185,1.456666921,1.99385792
20.90749722,0.563527221,0.598436976,1.145188434,1.527634768,1.612864091,1.548045897,1.456383682,2.0073935
20.93530833,0.561552665,0.599951236,1.151907726,1.534080384,1.619476869,1.559727426,1.456971306,2.004255245
20.9631,0.567736603,0.599461069,1.157254311,1.53551119,1.62199891,1.564784784,1.461135022,2.02327166
20.99091111,0.561981582,0.600135661,1.155818698,1.539131909,1.627726723,1.566543797,1.471231443,2.028386443
21.01871111,0.564559724,0.599565006,1.163204221,1.545596547,1.631420196,1.566931485,1.472470774,2.052040555
21.04652222,0.567798637,0.59727581,1.161403878,1.556521569,1.6418262,1.580501395,1.476442234,2.046691854
21.07433333,0.569296022,0.598458101,1.166271845,1.549939168,1.64428982,1.58557502,1.489866402,2.070618912
21.10214167,0.572189245,0.605179693,1.166045184,1.563058317,1.65525886,1.581759808,1.490814238,2.072687874
21.12995278,0.569866996,0.602275064,1.170407639,1.562820828,1.65037102,1.588083271,1.496258063,2.086264863
21.15775556,0.572404278,0.603674819,1.176894891,1.566023428,1.666044152,1.591900475,1.502722513,2.087330336
21.18556389,0.569449739,0.610660569,1.185241968,1.577042774,1.668074246,1.602226377,1.509500835,2.103237114
21.21336111,0.572579156,0.608095091,1.181244987,1.575262917,1.673057959,1.603340831,1.509689042,2.12415211
21.24116944,0.572032768,0.611102453,1.18364682,1.585218478,1.690022351,1.611069539,1.513633154,2.115834976
21.26895278,0.577681223,0.612841051,1.185251477,1.592236877,1.692023215,1.616056853,1.524351444,2.131333394
21.29674167,0.575141851,0.612285846,1.191393721,1.595655435,1.696976018,1.618822276,1.520748064,2.128391607
21.32453333,0.577667619,0.615158599,1.196698443,1.598936832,1.710983752,1.618715573,1.530595628,2.140050126
21.35234167,0.577925757,0.617641059,1.201763998,1.609931724,1.711696062,1.621871492,1.540542804,2.160833086
21.38012778,0.58039448,0.618466012,1.195732689,1.611074013,1.714639466,1.631917599,1.542516952,2.168181343
21.40793889,0.57757078,0.618385322,1.202023132,1.627050711,1.728076961,1.637042243,1.543037674,2.185761968
21.43572778,0.578101084,0.620515959,1.203999871,1.618220394,1.731283605,1.643711285,1.539874856,2.189266159
21.46351667,0.581413383,0.618993787,1.210770923,1.634879962,1.735663242,1.649472736,1.560456207,2.198303287
21.49131389,0.577818747,0.622508949,1.215191037,1.64017344,1.741081757,1.654039158,1.558766639,2.20161968
21.51912222,0.583475927,0.61886394,1.221585966,1.642180922,1.762098075,1.663268322,1.559995022,2.228779123
21.546925,0.585154965,0.621654911,1.221977493,1.649913069,1.769636472,1.678920496,1.571839478,2.235859005
21.57471667,0.585422688,0.623467335,1.227607868,1.658060419,1.759013165,1.688329872,1.579927084,2.249039362
21.602525,0.583132138,0.623522733,1.229405389,1.668255202,1.77633078,1.683489299,1.580862487,2.248061887
21.63033611,0.587506104,0.628915617,1.231135307,1.679749826,1.777523659,1.691132422,1.590021817,2.263310898
21.65812778,0.58515669,0.629975413,1.230120347,1.669063069,1.786570135,1.701493457,1.596222969,2.284871802
21.68591667,0.584176361,0.630318108,1.241384228,1.681868363,1.797145887,1.695378334,1.594463377,2.288484872
21.713725,0.585801091,0.633816414,1.235609336,1.683001715,1.804259706,1.701911044,1.598378733,2.286501003
21.74153333,0.591992457,0.635853133,1.243311054,1.694982317,1.805077141,1.706561281,1.615114922,2.305551136
21.76933333,0.588363442,0.632347239,1.242790977,1.701528024,1.8236916,1.711271066,1.61593991,2.32684553
21.79714167,0.590918845,0.634550065,1.25043816,1.704592791,1.825199704,1.723326873,1.628196034,2.333212122
21.82492778,0.594967746,0.637767655,1.254265259,1.716466703,1.835203888,1.727660384,1.624934628,2.346566376
21.85273889,0.591140907,0.635044178,1.25783475,1.723445595,1.845325388,1.740598917,1.630484417,2.356276227
21.88055,0.592463789,0.634248103,1.264295288,1.731199215,1.847622583,1.73566819,1.639946531,2.360997812
21.90835556,0.594760547,0.637738799,1.265032016,1.738432994,1.861681857,1.755865833,1.644080755,2.383847858
21.93614444,0.595330399,0.642210972,1.266369644,1.744714251,1.867015571,1.74779119,1.644096533,2.385266833
21.96393611,0.596549984,0.639243956,1.271954629,1.745598595,1.866781058,1.7602627,1.649288912,2.391281989
21.99172778,0.595967538,0.650436186,1.279907761,1.755863673,1.878115455,1.767760899,1.652440562,2.423548333
22.01952778,0.597206286,0.671391787,1.276707998,1.768975473,1.890151936,1.772090525,1.666982746,2.421563782
22.04734167,0.599322702,0.666621419,1.285922213,1.760315223,1.896223852,1.785875748,1.671998204,2.451828451
22.07515278,0.601092777,0.674573127,1.283710441,1.768195159,1.89843857,1.779655414,1.679094146,2.44211893
22.10294444,0.599607667,0.669815528,1.292809382,1.776752262,1.908856648,1.7905771,1.689110434,2.459105782
22.13075278,0.600707363,0.675266073,1.287619381,1.779219731,1.917907779,1.801371134,1.687809478,2.475132949
22.15854167,0.601321759,0.670815916,1.296813297,1.793795477,1.93348308,1.798910843,1.699230547,2.48520741
22.18633889,0.599859017,0.66802625,1.29971084,1.785987858,1.934289724,1.804351881,1.710262742,2.500142881
22.21412778,0.603025396,0.661635845,1.305822857,1.794402016,1.936411688,1.818602406,1.708084698,2.507327524
22.24193611,0.604173753,0.666655283,1.303118172,1.814551547,1.954285974,1.811533532,1.706528066,2.502607412
22.26974722,0.606378139,0.673527474,1.31516003,1.812114934,1.965320082,1.824384599,1.724751596,2.529607857
22.29755,0.605432449,0.668858392,1.312828184,1.81860117,1.969480101,1.844241214,1.717850893,2.553362979
22.32534722,0.60492841,0.668198046,1.316400768,1.830400741,1.980438146,1.84526152,1.743903037,2.572404745
22.35315,0.60644169,0.669668765,1.318663257,1.831433721,1.976626958,1.852289666,1.745236636,2.574069983
22.38096389,0.609091152,0.676634587,1.322512193,1.845090484,1.990487148,1.862704222,1.742643306,2.588113457
22.40875833,0.60830645,0.677622883,1.327971627,1.849993509,2.008730986,1.865368635,1.747688485,2.592385363
22.43655556,0.610384432,0.680661776,1.335172826,1.864919371,2.00904514,1.88549125,1.753728876,2.627714226
22.46436389,0.610134782,0.684709217,1.33550657,1.864536692,2.020955633,1.885709493,1.765958558,2.629266011
22.49217222,0.611421096,0.695436028,1.33812533,1.867179038,2.025704565,1.878536773,1.772161008,2.646147735
22.51998333,0.613867276,0.685180915,1.34366522,1.874258289,2.034309807,1.892799075,1.776489118,2.659402118
22.54778333,0.615507717,0.692032045,1.350383234,1.893371322,2.043676898,1.901220306,1.796082908,2.677997604
22.57558056,0.609137564,0.695856705,1.354629468,1.892710121,2.051341994,1.911087833,1.807291002,2.69105308
22.60336944,0.614972767,0.698146352,1.351669644,1.898424161,2.063671956,1.907134998,1.806465405,2.691568465
22.63118056,0.615676568,0.696008353,1.358233267,1.914318915,2.060865376,1.917534328,1.825458165,2.710247997
22.65898333,0.620208187,0.698959159,1.367829285,1.911220787,2.076945952,1.929716534,1.826852239,2.727099007
22.68677222,0.619064477,0.702796188,1.36461334,1.920001123,2.093297585,1.941640286,1.830863389,2.733142326
22.71456667,0.618823807,0.704467068,1.368711026,1.932218851,2.104790147,1.938391856,1.834029835,2.75155206
22.74235833,0.620917245,0.709358015,1.369939805,1.930033908,2.118110914,1.955150394,1.844155338,2.764077778
22.77016389,0.619882508,0.710032987,1.383862502,1.938563736,2.11911207,1.961562721,1.857752332,2.797297384
22.79796667,0.621008661,0.712798845,1.376619983,1.953885658,2.13548984,1.966179907,1.864305187,2.791211735
22.82577222,0.619526722,0.711937421,1.388787487,1.962962045,2.150072675,1.968758327,1.877318396,2.811406509
22.85358056,0.621714163,0.705349346,1.391634984,1.963695068,2.154640832,1.976720615,1.878476538,2.84423062
22.88139167,0.624538253,0.708413003,1.393813144,1.972381463,2.151798745,1.984834553,1.881086319,2.84243054
22.9092,0.62443162,0.708680477,1.398317348,1.984869378,2.166069824,2.001254746,1.886448646,2.860477369
22.93700278,0.62809595,0.712493317,1.400102843,1.99010906,2.169988111,1.999230338,1.893103286,2.863607648
22.96480833,0.627215103,0.712254592,1.414028374,2.008915703,2.193042237,2.011972771,1.907121521,2.869363114
22.99261667,0.627935802,0.714472909,1.409695404,2.001010294,2.19083245,2.028250233,1.911259055,2.896974576
23.02043611,0.633598233,0.716057091,1.415301323,2.011538902,2.213413732,2.031933106,1.926513346,2.924157771
23.04824167,0.633656417,0.711174832,1.419009914,2.005826471,2.216427689,2.026946575,1.929923092,2.920800964
23.07603889,0.628453829,0.712834883,1.417046283,2.038689116,2.229575029,2.036976615,1.935440767,2.963613826
23.10384444,0.632958533,0.713513953,1.426542347,2.036161135,2.239456966,2.059041707,1.953150146,2.95251269
23.13165278,0.631880392,0.714745236,1.426920644,2.040682643,2.242155705,2.066746612,1.950615535,2.981153106
23.15946111,0.63243852,0.715312969,1.431719289,2.053220642,2.259369132,2.069222137,1.966049728,2.999725948
23.187275,0.633678528,0.719687798,1.431314337,2.059023338,2.261810203,2.081082669,1.967346205,2.991035193
23.21508333,0.635958311,0.733313279,1.449038611,2.065177838,2.284959674,2.083515893,1.985629879,3.015581926
23.24288889,0.636205631,0.728165772,1.45112866,2.071983399,2.289937281,2.091809352,1.987400477,3.02738337
23.27068889,0.639599033,0.718782175,1.446043191,2.078755802,2.293723567,2.09466234,2.000359453,3.039272248
23.29848056,0.639240735,0.722754478,1.457695715,2.084220078,2.309093422,2.104500488,2.006949318,3.068145727
23.32628611,0.640242142,0.723818129,1.457486656,2.103746676,2.308256615,2.121270813,2.004422792,3.080364594
23.35408889,0.643068477,0.725610893,1.456865667,2.103725614,2.330580219,2.129100839,2.022150035,3.103100562
23.38188333,0.638202283,0.727406549,1.468312778,2.107423909,2.350296925,2.14921051,2.012201632,3.123149433
23.40969167,0.640542986,0.727914767,1.464910954,2.134052158,2.364882459,2.139406965,2.028457893,3.153312665
23.43749722,0.642761656,0.73296581,1.475213616,2.132395214,2.349791847,2.144964751,2.036964396,3.149258475
23.46528889,0.640336231,0.731538042,1.477310505,2.134617162,2.363968854,2.164210018,2.037846437,3.18448023
23.49309167,0.641562347,0.735974481,1.482202998,2.148662502,2.383629595,2.167396196,2.041403661,3.17856298
23.52090278,0.645921063,0.736553621,1.485411747,2.150604412,2.409474693,2.179199511,2.04887733,3.204155398
23.54869444,0.645478476,0.738733572,1.493528165,2.161215973,2.412887649,2.184125103,2.064271038,3.217313822
23.57648333,0.6497907,0.739217186,1.498375916,2.176447829,2.406136021,2.182444871,2.06920991,3.221630647
23.60427222,0.650479598,0.743257915,1.504219885,2.181967603,2.427203432,2.201123518,2.07664827,3.260226356
23.632075,0.648614814,0.743968107,1.503115341,2.183590413,2.438780872,2.209258387,2.091611329,3.280436735
23.65988056,0.652509563,0.743581463,1.514292998,2.201725893,2.440749569,2.218523796,2.092970961,3.282181217
23.68768611,0.650409355,0.746936957,1.511959284,2.201352325,2.460208088,2.212812468,2.093698241,3.320862544
23.71548889,0.649878175,0.747130412,1.519609715,2.2349023,2.462250493,2.221257175,2.101437589,3.324703662
23.74328611,0.654041612,0.749547367,1.527932068,2.236323827,2.492429499,2.235665828,2.126787977,3.324900395
23.77108889,0.65344484,0.753005494,1.532335259,2.240000395,2.497188246,2.246509711,2.124367375,3.357865723
23.79890278,0.653194661,0.754389795,1.527681141,2.244865058,2.514142184,2.251443301,2.125733892,3.374914137
23.82668889,0.659280958,0.757037898,1.534260084,2.261062352,2.522387572,2.252853936,2.136764932,3.399187612
23.85449722,0.660110054,0.757039413,1.535601379,2.271385736,2.540353389,2.277350291,2.151608138,3.416596626
23.88230833,0.658807905,0.759832018,1.546921368,2.288119787,2.547238873,2.293987596,2.149953132,3.417669277
23.9101,0.659457269,0.76031189,1.553713322,2.294850945,2.547217417,2.28874397,2.165171636,3.456841323
23.93790833,0.658952181,0.7697927,1.556456353,2.295254573,2.58106509,2.302565708,2.165931887,3.463356853
23.96570556,0.664614998,0.766877086,1.554587218,2.305630275,2.582809788,2.307162808,2.170743402,3.481639394
23.99351667,0.666406493,0.762550632,1.556328785,2.30561736,2.605740783,2.312822543,2.179336409,3.492704513
24.021325,0.665648042,0.771864514,1.563307214,2.314156262,2.601433239,2.319026828,2.203956761,3.533056977
24.04912222,0.667618622,0.775003703,1.571400047,2.341504709,2.612405583,2.337297026,2.202818888,3.560648332
24.07691667,0.667196492,0.773940633,1.576952657,2.343538782,2.634801758,2.347591938,2.21353178,3.570047205
24.104725,0.674207966,0.779749555,1.584589648,2.362317725,2.637345733,2.36003726,2.215641013,3.579538838
24.13251667,0.668509594,0.779165485,1.584119384,2.34913887,2.664427224,2.371123194,2.222013891,3.604587251
24.16032778,0.670285498,0.77940165,1.586631139,2.371438333,2.671431952,2.363702522,2.239330679,3.619034587
24.18811389,0.669439743,0.785153919,1.593119754,2.381086941,2.693433323,2.389741751,2.245602277,3.641244735
24.2159,0.670308824,0.785047932,1.594694194,2.400342831,2.706817642,2.395640497,2.258868338,3.666439605
24.24371111,0.67366794,0.787839382,1.603446632,2.39531828,2.717767092,2.401214428,2.262401606,3.686641439
24.27152222,0.674609015,0.792374524,1.607792599,2.408460562,2.740063222,2.423602934,2.264642616,3.685347563
24.299325,0.67438171,0.791313556,1.615198511,2.422263274,2.737976152,2.405002592,2.294695716,3.720373985
24.32713056,0.678924853,0.796440393,1.623979422,2.428825366,2.757165956,2.431510689,2.287141025,3.732231088
24.35493889,0.676972409,0.796974945,1.625101383,2.433493363,2.783626291,2.438257776,2.303590108,3.786423754
24.38274444,0.682100922,0.800680688,1.630494925,2.455925443,2.785511654,2.432383862,2.322510198,3.780919062
24.41055556,0.68407034,0.800752233,1.627929854,2.454470888,2.811718455,2.446647333,2.29690372,3.797525878
24.43834722,0.679538984,0.803695315,1.637913405,2.468491874,2.822483232,2.461631945,2.316899232,3.834252091
24.46615833,0.683197665,0.809220242,1.645698558,2.476871086,2.8270344,2.473624154,2.334199749,3.861712387
