Time,M0-1 - 0%,M1-1 - 0%,M2-1 - 1%,M3-1 - 1% ,M4-1 - 10%,M5-1 - 10%,M6-1 - 100%,M7-1 - 100%,M0-2 - 3%,M1-2 - 3%,M2-2 - 1%,M3-2 - 1%,M4-2 - 6%,M5-2 - 6%,M6-2 - 8%,M7-2 - 8%
3.336077778,0.055033692,-0.138878988,0.18676864,-0.037971263,0.125307386,0.052594837,0.083869314,0.045366671,0.040735349,-0.05116485,0.173049517,-0.01537034,0.144096591,0.097559911,0.133976242,0.066669287
3.363877778,0.058438204,-0.103968945,0.078397202,-0.053261695,0.234890385,0.11419658,0.072310456,0.05052897,0.049771714,-0.049156882,0.081364158,-0.001217961,0.108810923,0.140006212,0.119724606,0.067697839
3.391675,0.033265645,-0.084513085,0.022600197,-0.021107001,-0.025824596,0.121200409,0.101478615,0.038953419,0.039855053,-0.058870038,0.127858399,-0.006049243,0.131217033,0.203400574,0.117736888,0.059841258
3.419469444,0.028477496,-0.134000971,0.09752469,-0.035761386,-0.04762341,0.082604675,0.108456567,0.039301594,0.07615939,-0.046462198,0.186522022,0.005329154,0.105995997,0.13020871,0.111818993,0.076256029
3.447261111,0.034341144,-0.140347621,0.032832632,-0.056498289,-0.032798859,0.123274746,0.059947354,0.041416031,0.021139119,-0.074143993,0.109755555,-0.008682609,0.131552092,0.203777068,0.114958629,0.056648884
3.475063889,0.026142156,-0.091433438,0.225641926,-0.031638153,0.024641173,0.144263565,0.105720731,0.060127011,0.070938084,-0.071060512,0.137913305,-0.008279358,0.11952795,0.136572687,0.133451494,0.07358602
3.502858333,0.024831641,-0.09262961,0.219035345,0.052051084,0.074958075,0.136529175,0.088341139,0.046260663,0.069032446,-0.052912921,0.064548168,0.007006643,0.110466711,0.153563851,0.12703352,0.059672143
3.530644444,0.031587365,-0.133191492,0.028143781,-0.084998605,-0.055449187,0.088280921,0.113742544,0.034569701,0.052079348,-0.072272811,0.125878048,-0.001696172,0.11606566,0.127047147,0.120111209,0.057391916
3.558455556,0.035011683,-0.1356998,0.012219828,-0.082207036,0.027834132,0.120922996,0.093919319,0.057571534,0.025042225,-0.020271557,0.139186312,0.01791088,0.114958267,0.165841542,0.136955557,0.056933136
3.586263889,0.032887656,-0.134532509,0.310434857,-0.038707889,0.025230032,0.088795005,0.073403487,0.018084738,0.0404696,-0.041415277,0.145855001,0.00427022,0.161384901,0.097202293,0.115441714,0.057142835
3.614066667,0.058006814,-0.133359178,0.121905952,-0.063162442,0.030095011,0.082432359,0.092496032,0.020244678,0.103776081,-0.066804844,0.128822368,-0.008566269,0.134990812,0.124048134,0.120938798,0.044872139
3.641872222,0.049163414,-0.130227857,-0.0514686,-0.052469397,0.025227937,0.113511534,0.090254371,0.00651685,-0.021919843,-0.057041035,0.071485064,-0.013891544,0.139527114,0.060559574,0.15397882,0.05618113
3.669677778,0.049477145,-0.112875631,0.106967059,-0.01944041,0.081603724,0.098753939,0.056639991,0.036239666,-0.007189301,-0.051335838,0.075725042,0.022240694,0.123387744,0.244871865,0.144708959,0.06581626
3.697483333,0.042338811,-0.135848718,0.046443799,-0.027887208,0.123654233,0.153272241,0.106491417,0.050907186,0.038475908,-0.037785621,0.082985479,0.025179507,0.146489709,0.097596713,0.147728884,0.065392644
3.725297222,0.059776173,-0.133574772,0.05280391,-0.062688981,0.048993689,0.122196382,0.104810297,0.026828864,0.005625059,-0.03857017,0.143083684,-0.002898315,0.133468727,0.195083929,0.160998176,0.058525787
3.753102778,0.034332385,-0.135534664,0.153170383,0.072266256,-0.045652326,0.087539866,0.077784468,0.035043253,0.011510516,-0.038707711,0.120518724,-0.009269205,0.168737494,0.235832592,0.181517628,0.055451315
3.780911111,0.022028612,-0.132421692,0.126605862,-0.077171701,-0.029424433,0.102098941,0.054346395,-0.006039731,0.060903457,-0.065511693,0.114100871,0.011038133,0.158028342,0.117855488,0.13386292,0.102724205
3.808708333,0.056920545,-0.120749653,0.045388751,-0.038622496,0.063298617,0.141586131,0.107812751,0.065644028,0.060767922,-0.047948856,0.151044102,-0.001983305,0.14023077,0.18710411,0.153447146,0.068629047
3.836502778,0.033695412,-0.128975411,0.044003826,-0.022154301,0.061554302,0.132237948,0.09385512,0.01600635,0.023306031,-0.032082105,0.094617021,0.024717027,0.13307186,0.180128789,0.134273157,0.053149098
3.864288889,0.036719156,-0.126799576,0.156843672,-0.033129431,0.066379962,0.101883432,0.048420356,0.01610755,0.017761506,-0.036676861,0.112355878,0.002172608,0.138418728,0.200986223,0.136883378,0.077236756
3.892083333,0.064663573,-0.128023674,0.149995089,-0.060493039,0.056806509,0.146564137,0.051859591,0.076354655,0.035626005,-0.056546715,0.112836264,0.01600958,0.138068515,0.151950626,0.143192198,0.076892002
3.919886111,0.051668132,-0.108036616,0.213899749,-0.055647242,0.060139074,0.124668475,0.033996328,0.06464979,0.037502311,-0.030130581,0.118690574,-0.024298048,0.139050179,0.214343793,0.126383065,0.044447996
3.947697222,0.042861259,-0.131073282,0.164877556,-0.068910177,0.071096872,0.138555043,0.041603655,0.200434943,0.038801181,-0.027103477,0.138236212,-0.035506654,0.174350244,0.141174732,0.117164221,0.097412288
3.9755,0.024238515,-0.12968974,0.075198931,-0.032222319,0.077044473,0.136892909,0.080794041,0.04878753,0.044797273,-0.031654285,0.113303733,-0.019630424,0.136664145,0.187863808,0.131188776,0.110841313
4.003305556,0.059811743,-0.127493608,0.057749708,0.048802263,0.07691033,0.165519568,0.064452324,0.000591379,-0.002121732,-0.084339998,0.124966768,0.031646558,0.151631037,0.082133785,0.121106211,0.057593303
4.031097222,0.063264944,-0.104456099,0.097032591,0.010299187,0.043373185,0.095323905,0.045494552,0.098088105,0.030659527,-0.032934185,0.144287116,0.029003558,0.135276819,0.27317397,0.134992118,0.067044105
4.058908333,0.059100327,-0.127309722,0.177165265,-0.069154536,0.048905536,0.142471105,0.088835365,0.01877769,0.041998072,-0.02658103,0.176064042,0.061377264,0.163419059,0.183437573,0.120842866,0.067056764
4.086716667,0.059760233,-0.125487966,0.080481261,-0.032046243,0.123930563,0.11803798,0.030934703,0.064224923,0.019399122,-0.067815383,0.110889252,0.069123016,0.157143037,0.337912891,0.113983216,0.060349697
4.114525,0.067358192,-0.130266386,0.072441255,-0.080243644,0.113640236,0.103533668,0.069056002,0.034214748,-0.013578926,-0.073681391,0.11282752,0.049936717,0.140265591,0.165763599,0.113886234,0.051602195
4.142322222,0.046861089,-0.108343608,0.094989175,-0.088331446,0.090144364,0.112604772,0.120693983,0.047067746,0.027729681,-0.022559608,0.148436245,0.052739341,0.136780799,0.111221251,0.111410415,0.055687905
4.170119444,0.052420895,-0.109273641,0.058292058,-0.097295533,-0.009576395,0.044698711,0.102029315,0.035278835,-0.009703305,-0.022570149,0.109563658,0.008175808,0.164551999,0.085857385,0.115905438,0.076970173
4.197930556,0.073033921,-0.128746676,0.195825198,-0.09217534,0.085421416,0.099286476,0.069353209,0.037873785,-0.021988451,-0.04078235,0.237540367,-0.040734764,0.130799587,0.420504775,0.12294462,0.06172944
4.225741667,0.068074294,-0.125153105,0.146749861,-0.019756999,0.089075957,0.057125002,0.048336152,0.027643125,0.025538207,-0.044858877,0.116334751,0.028146615,0.141970807,0.077049008,0.112991943,0.08773944
4.25355,0.042749276,-0.104749344,0.054943566,-0.054093377,0.047362381,0.232498333,0.062832981,0.05393068,-0.017804143,-0.023199819,0.124400568,-0.004104553,0.1630662,0.171696081,0.129715447,0.086318243
4.281352778,0.083420627,-0.129724882,0.046659995,-0.012241744,0.119209241,0.10274419,0.0586902,0.035192362,0.015718654,-0.047196086,0.132388392,0.018863474,0.144771523,0.142657854,0.130749605,0.0598477
4.309163889,0.072155545,-0.122274096,1.82E-01,-0.087425705,0.07564521,0.118407876,0.071253144,0.040171645,0.000771473,-0.000539125,0.079580406,-0.000872545,0.153486819,0.142283452,0.123560219,0.071116829
4.336972222,0.063619046,-0.12734493,0.053708926,-0.025802718,0.047052012,0.134827726,0.029584767,0.040086507,-0.004197976,-0.062216329,0.130430752,0.009601828,0.124684228,0.220995061,0.118869341,0.084730337
4.364775,0.043566062,-0.132560144,0.067632518,-0.077347889,0.057037436,0.204864615,0.031220384,0.03099085,0.046227521,-0.042770375,0.169919242,0.004219852,0.130595535,0.158830867,0.128619242,0.064854069
4.392580556,0.043881607,-0.100963745,0.083601811,-0.041970851,0.102464614,0.121664617,0.040711322,0.056689212,0.028948021,0.001983827,0.168887747,0.039036171,0.131809781,0.110554738,0.154455166,0.079798579
4.420383333,0.038784439,-0.09490878,0.0691751,-0.028239127,0.063604382,0.156653915,0.043231415,0.056850971,-0.000561158,-0.019366231,0.162140372,0.03060586,0.135834828,0.156946333,0.147910082,0.078143459
4.448194444,0.040276976,-0.12911516,0.072947362,-0.089631185,0.066805866,0.116662933,0.046444145,0.029047743,0.122676785,-0.030111965,0.088353437,0.055983904,0.12254799,0.160657012,0.125959421,0.078361496
4.475980556,0.040197644,-0.103467202,0.051910078,-0.019498778,0.048599597,0.14456132,0.037567904,0.009349395,0.09754086,-0.006033512,0.135043915,0.024617657,0.127692238,0.174102546,0.121821633,0.088886454
4.503772222,0.032922761,-0.106360783,0.084262371,-0.028886026,0.023701482,0.120647401,0.087359427,0.011401572,0.054460855,-0.009740842,0.123424588,0.021271733,0.111931179,0.166492611,0.129100307,0.082819642
4.531583333,0.069682905,-0.126033906,0.076188962,-0.024846133,-0.029625935,0.147358345,0.086302437,0.006504538,0.078650114,-0.003563304,0.198449396,0.029333559,0.123801883,0.200894527,0.151594283,0.079289382
4.559372222,0.053213742,-0.12295959,0.081975804,-0.012578359,0.042229074,0.069349167,0.096204051,0.044962606,0.075682453,-0.019197871,0.19691737,0.023277211,0.139202991,0.149584114,0.12262076,0.065414014
4.587172222,0.056641088,-0.12786951,0.058092352,-0.016030669,0.056716379,0.06414235,0.057400403,0.028344071,0.022694359,0.002706254,0.145647302,0.023933016,0.153648937,0.13624021,0.122782997,0.086991605
4.614969444,0.064857902,-0.122113901,0.063743662,-0.047223855,0.070200705,0.089863685,0.099831648,0.056521052,0.047120643,-0.023412564,0.155901721,-0.030660045,0.173166207,0.268284028,0.119674597,0.088892433
4.642780556,0.070801267,-0.119961248,0.070166281,-0.031624063,0.04737207,0.150216565,0.076383893,0.010341358,0.053048833,-0.013668365,0.132585851,0.027974268,0.187708929,0.188048615,0.138167042,0.072590759
4.670588889,0.047364901,-0.127434477,0.119040759,-0.05883586,0.017065651,0.063401027,0.059028447,0.038650858,0.091706496,-0.033622518,0.135071683,0.035893452,0.151253549,0.130785405,0.145079787,0.07460922
4.698394444,0.073861043,-0.098233467,0.069041647,-0.049856912,0.044544068,0.076644365,0.046636277,0.046777529,0.086582091,0.008499469,0.104773598,0.046009416,0.154089886,0.177455782,0.122250772,0.083167591
4.726205556,0.045054714,-0.117644834,0.099877092,-0.040864294,0.047742949,0.144330314,0.081093289,0.05400041,0.079410687,-0.020440467,0.186554159,-0.011605823,0.164797322,0.149144321,0.147373916,0.084388376
4.753997222,0.070937179,-0.106847391,0.074981012,-0.026702432,0.023376176,0.166183224,0.038364426,0.022172822,0.090244121,0.029155697,0.065311635,-0.009315635,0.140863727,0.24205313,0.138031519,0.083609387
4.781788889,0.046917916,-0.120829377,0.084173461,-0.022253636,0.061367135,0.065529018,0.067458944,0.053733945,0.03767001,0.017372101,0.169509896,0.024884056,0.147204245,0.18494121,0.138667414,0.083353182
4.8096,0.077267098,-0.114062831,0.065335364,-0.020064841,0.064944975,0.118195168,0.079981939,0.035575279,0.097006666,0.008733973,0.149886832,0.041640791,0.146854799,0.187595398,0.142678431,0.085382107
4.837408333,0.066564112,-0.128779334,0.0849959,0.002039347,0.034941276,0.134860147,0.133739262,0.025003452,0.05743321,-0.005493135,0.109202572,0.034223927,0.147797622,0.182313681,0.115995978,0.074750851
4.8652,0.073801441,-0.123769562,0.067603745,-0.0142439,0.024348361,0.112971427,0.075667347,0.013430391,0.081446519,-0.010554941,0.140861711,7.37E-05,0.172927954,0.220793622,0.115028859,0.095713557
4.893005556,0.073546745,-0.122533494,0.094038303,-0.030333225,0.018123756,0.178024548,0.090045322,0.033752108,0.070556265,0.023607867,0.135727917,0.086949982,0.173698116,0.156938723,0.111758092,0.087256817
4.9208,0.077086302,-0.11246395,0.083450634,-0.04134761,0.041322069,0.207264701,0.020776334,0.047642011,0.055361934,-0.036944812,0.155266806,0.053241477,0.162300836,0.154586069,0.154538327,0.085068642
4.948588889,0.071666052,-0.1203911,0.09291981,-0.014995168,0.050121686,0.024391424,0.044332624,0.044155694,0.096428917,0.003843996,0.164923102,0.119433003,0.144185111,0.161623905,0.149488276,0.073530254
4.976388889,0.029198776,-0.123875596,0.071981732,-0.068364797,0.042411833,0.057876474,0.107456556,0.041720668,0.056875097,-0.011454218,0.153983916,0.14990108,0.144004138,0.156879877,0.115392085,0.084310174
5.004191667,0.067104256,-0.096541324,0.062586388,-0.084577785,0.064338378,0.190452183,0.082878419,0.022013924,0.097460112,0.008023446,0.187050898,0.179091142,0.157849723,0.176548688,0.137189744,0.082003015
5.032002778,0.072512405,-0.122138531,0.110914224,-0.069119196,0.021061347,0.088454179,0.125279197,0.056356963,0.104703025,-0.022203249,0.141722722,0.1007676,0.14695889,0.173347004,0.121732248,0.090182574
5.059811111,0.072134082,-0.115891168,0.266263341,-0.019322466,-0.052579664,0.084406605,0.155078838,0.037448787,0.080474158,0.02335502,0.154019783,0.023942576,0.150800106,0.162396247,0.130012915,0.085167473
5.087622222,0.072299054,-0.116726986,0.139236144,-0.090118919,-0.0226672,0.103509592,0.094150642,0.015414655,0.118902533,0.006337621,0.169031783,0.036834277,0.156794035,0.143308458,0.125383792,0.096501343
5.115419444,0.040985009,-0.102866981,0.146197533,-0.03124296,-0.036669058,0.13306507,0.071064648,0.047487967,0.11885458,0.015431324,0.164505885,0.102517648,0.151533638,0.153458567,0.122151084,0.091402598
5.143238889,0.073161606,-0.107038361,0.124768667,-0.057111614,-0.034376094,0.091880799,0.097370727,0.038669774,0.098233311,0.004371847,0.170065422,0.082187058,0.149890037,0.186422704,0.126616962,0.089828442
5.171033333,0.071018347,-0.124683914,0.074120412,-0.019407861,-0.027805769,0.116858236,0.150698684,-0.006388789,0.118643215,0.024544576,0.125179095,0.051514425,0.153764877,0.150701531,0.125008734,0.084112567
5.198841667,0.072737087,-0.093190232,0.152486663,-0.009488973,-0.002648704,0.12931239,0.052132424,0.006250081,0.094102053,0.01495798,0.232297507,0.081247756,0.180320137,0.158014637,0.133181899,0.077909444
5.226638889,0.06083768,-0.122049336,0.218700616,-0.012554501,0.025277669,0.084754042,0.047839929,0.018479596,0.095842736,0.005494948,0.176767139,0.019270893,0.17828666,0.187830367,0.133855156,0.067300735
5.254430556,0.06199974,-0.120148181,0.439796267,-0.005833628,0.010821807,0.13828752,0.142240031,0.006340373,0.125127472,0.01421477,0.242081512,0.051800855,0.150668736,0.164628513,0.176559087,0.083967301
5.282236111,0.072619004,-0.11633082,0.723921256,-0.026048576,-0.000584574,0.072046302,0.076070456,0.026801104,0.083474854,0.02258986,0.143203524,0.064930463,0.147250703,0.158893869,0.170812118,0.077670521
5.310038889,0.075378597,-0.094659852,0.199928111,-0.029976257,-0.006650503,0.119587991,0.072427497,0.128346163,0.052150432,0.023461752,0.151702168,0.036091227,0.153654148,0.237190532,0.161822402,0.081609411
5.33785,0.043381651,-0.114081959,0.257079134,-0.022618979,0.084952873,0.156492843,0.183164389,0.098851013,0.119424148,-0.000904584,0.194888177,-0.017931474,0.149880182,0.274457838,0.137631743,0.109960848
5.365658333,0.057082698,-0.094295704,0.030133104,-0.054255473,0.058044575,0.101083914,0.148187949,-0.003257533,0.078240582,0.027867106,0.152603846,0.060981002,0.167747062,0.142066264,0.147638917,0.098753756
5.393466667,0.038797903,-0.113602486,0.587807542,-0.047792623,0.081691169,0.196879887,0.023732292,-0.000776445,0.111828495,-0.030358713,0.160120117,0.02951715,0.166856152,0.186586017,0.154626335,0.100972348
5.421266667,0.045162302,-0.123167435,0.08074711,-0.01816041,-0.014067256,0.093652706,0.163979681,-0.005457039,0.079573958,-0.047493944,0.164401296,0.106915525,0.158036749,0.143704092,0.138980229,0.104377251
5.449075,0.039724989,-0.114425167,0.083873389,-0.076350206,0.003993316,0.273362539,-0.040389084,0.02837499,0.079710137,0.041262776,0.185406974,0.029207655,0.153279632,0.172144355,0.173166183,0.095535593
5.476886111,0.074909473,-0.118204433,-0.003374194,-0.092230301,-0.002871881,0.169829696,0.074706739,0.03097006,0.117279681,-0.000116866,0.157363248,0.091801477,0.155588063,0.169040299,0.135168847,0.084239763
5.5047,0.074441764,-0.101373398,0.094526617,-0.023831172,0.025339197,0.125236743,0.303963238,0.088918343,0.134033593,0.018446665,0.174833522,0.08766264,0.152601165,0.132468977,0.148892195,0.08300964
5.532508333,0.06257504,-0.112279445,0.086920926,-0.056711772,0.030443596,0.27061846,0.158446342,0.019849085,0.076228641,0.032769293,0.190577706,0.035061951,0.15769855,0.153764866,0.140448033,0.08912636
5.560302778,0.035424677,-0.122181157,0.033328713,-0.020455533,0.031325451,0.054445551,-0.064700779,0.02670572,0.087343298,0.030100039,0.186562802,0.093843763,0.152964747,0.217730582,0.130366292,0.093114764
5.588111111,0.05146348,-0.118937074,0.051199757,-0.033213007,0.036439853,0.177866248,0.09190633,0.072904736,0.158926147,0.006073401,0.216193266,0.124594694,0.167635972,0.171527889,0.162012964,0.104751609
5.615913889,0.044564653,-0.111917545,0.080540566,-0.030898677,0.042734177,0.229963352,0.229715049,0.01665973,0.091702465,0.018069283,0.218883058,0.027845597,0.18569638,0.211257278,0.167192291,0.088772992
5.643725,0.075376559,-0.121725482,0.098572707,-0.090622864,-0.004347942,0.100221915,0.101436883,-0.003734323,0.092430726,0.049326856,0.194285466,0.114780841,0.159658737,0.146263095,0.123936491,0.095536372
5.671527778,0.076367644,-0.107454472,0.074204619,-0.052308423,-0.016019914,0.088656341,0.139598446,0.047142299,0.104364288,0.04218648,0.17613374,0.084805807,0.163957765,0.14016348,0.177452525,0.104124767
5.699336111,0.069262852,-0.116670922,0.102724678,-0.037804102,-0.001603825,0.043966217,0.113363287,0.048681297,0.071275913,0.065818021,0.201913416,0.087190173,0.162144969,0.196199883,0.156595654,0.11022761
5.727130556,0.046842618,-0.110541009,0.085808839,-0.018238598,0.00159266,0.016112153,0.052986647,0.017155611,0.108851742,0.068653429,0.158948534,0.106177171,0.183032491,0.184414543,0.133352062,0.112008226
5.754938889,0.064203636,-0.115856447,0.062475651,-0.018240937,0.071888336,0.081233036,0.089285577,0.014536983,0.070911878,0.05145609,0.257150707,0.153304441,0.161786815,0.166460995,0.161964313,0.120505306
5.782727778,0.075804295,-0.098590563,0.077567822,-0.035892773,0.084270857,0.055086194,0.074255318,0.016777663,0.098916922,0.055005771,0.183317181,0.127078546,0.160724706,0.176209198,0.16218962,0.118223388
5.810530556,0.068618764,-0.09942765,0.080620132,-0.016790759,0.07397435,0.19360461,0.069081342,0.10544894,0.07440127,0.038402164,0.199185674,0.068650954,0.183943797,0.159225024,0.162511708,0.108072243
5.838322222,0.076519269,-0.110449492,0.091223106,-0.035464652,0.082097816,0.216782991,0.331144222,0.025302773,0.120094901,0.05022616,0.171528079,0.105542962,0.167406908,0.149839704,0.187721897,0.115064138
5.866127778,0.076450707,-0.103063906,0.000899846,-0.021674822,0.03876675,0.199317635,0.294567719,-0.020308299,0.137545334,0.003869193,0.168423976,0.085899466,0.161509453,0.17146285,0.166304387,0.111690479
5.893936111,0.057875797,-0.107012765,0.084165309,-0.030304929,0.108354776,0.011218126,0.154095829,0.080377091,0.132579212,0.074202919,0.210932392,0.083462776,0.161129063,0.190022632,0.18189832,0.125171133
5.921741667,0.072040164,-0.101198383,0.096579496,0.050486016,0.047967875,0.190545657,-0.071947335,0.038855516,0.086171993,0.05469907,0.203091084,0.073450086,0.176063519,0.182730683,0.156320221,0.111515896
5.949544444,0.071533457,-0.109817599,0.070030191,-0.084436326,0.040483454,0.091379714,0.094391557,0.01274777,0.077970746,0.067013321,0.200270886,0.078369407,0.163917097,0.28452053,0.166480396,0.110698839
5.977352778,0.058772818,-0.106552194,0.066351526,-0.040388563,0.072444635,0.17458273,0.100913642,0.026409385,0.079792608,0.03937246,0.248529638,0.116321155,0.166698519,0.193490115,0.152829215,0.130220565
6.005155556,0.032685044,-0.112841818,0.178494514,-0.068545026,0.071310134,0.173716814,0.111932664,0.042807403,0.078665054,0.087126273,0.18029898,0.084901246,0.162466158,0.173396493,0.144084099,0.106038387
